date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(feet)
24/9/1982,0,24.42,0.496000231,323.67,2373.98,6.526944257,27.5
25/9/1982,0,24.725,0.496000231,334.65,2392.77,3.661456535,27.1
26/9/1982,64,23.715,0.492,227.28,2320,16.35354104,27.4
27/9/1982,9,23.35,0.492,350.26,2032.17,18.52436508,27.6
28/9/1982,0,25.25,0.492,404.72,2280,8.176770522,27.8
29/9/1982,0,26.24,0.492,374.21,2479.67,4.399536706,27.9
30/9/1982,0,26.75,0.488000116,345.23,2640,2.923376364,28.03
1/10/1982,0,27.02,0.488000116,354.55,2646.51,2.460267237,27.98
2/10/1982,0,27.12,0.488000116,322.85,2758.52,2.127407552,27.93
3/10/1982,0,26.735,0.484000116,317.56,2720,1.635354104,27.68
4/10/1982,0,26.565,0.484000116,357.45,2575.46,1.230133618,27.32
5/10/1982,40.15,27.075,0.484000116,261.98,2675.63,8.133354041,26.99
6/10/1982,7.65,26.97,0.482459491,266.32,2639.22,9.4213763,26.64
7/10/1982,0,26.78,0.48,358.62,2593.66,4.385064545,26.56
8/10/1982,0,26.575,0.48,378.92,2482.84,2.604988839,26.78
9/10/1982,0,26.175,0.48,388.88,2375.69,1.736659226,27.18
10/10/1982,0,26.25,0.475999884,382.57,2400,1.259077939,27.5
11/10/1982,0,26.52,0.475999884,368.46,2487.03,0.969634734,27.84
12/10/1982,1.56,26,0.475999884,315.47,2480,0.810440972,28.24
13/10/1982,0,25.25,0.475771991,382.9,2280,0.767024491,28.58
14/10/1982,0,25.99,0.472,346.6,2477.55,0.593358569,28.81
15/10/1982,0,23.855,0.472,382.82,2095.96,0.520997768,29.05
16/10/1982,0,21.005,0.472,387.22,1759.45,0.434164806,29.23
17/10/1982,0,19.895,0.468,439.43,1463.89,0.390748326,29.33
18/10/1982,0,21.945,0.468,376.08,1880,0.347331845,29.39
19/10/1982,0,23.25,0.468,379.22,2000,0.303915365,29.51
20/10/1982,0,24.12,0.468,393.69,2038.22,0.274971044,29.49
21/10/1982,0,24.02,0.464,385.6,2049.2,0.260498884,29.41
22/10/1982,0,23.63,0.464,387.04,1961.66,0.246026724,29.3
23/10/1982,25.3,23.125,0.464,259.83,2050.89,0.246026724,29.38
24/10/1982,7.33,16.94,0.464,241.26,1441.35,0.578886409,29.57
25/10/1982,0,15.575,0.46,406.59,1172.54,2.127407552,29.71
26/10/1982,0,15.795,0.46,433.32,1087.22,1.403799541,29.64
27/10/1982,0,18.745,0.46,409.73,1360,0.897273933,29.1
28/10/1982,0,20.975,0.459771991,391.96,1600,0.66571937,29
29/10/1982,0,21.94,0.456000116,369,1760.49,0.520997768,28.8
30/10/1982,0,22.765,0.456000116,338.15,1925.27,0.419692646,28.43
31/10/1982,0,23.365,0.456000116,248.97,2276.29,0.361804005,28.355
1/11/1982,0,24.345,0.456000116,305.33,2229.79,0.332859685,28.28
2/11/1982,4.2,25.16,0.452,251.58,2346.23,0.303915365,28.06
3/11/1982,4.97,24.59,0.452,222.84,2280,0.332859685,27.84
4/11/1982,10.53,23.585,0.452,157.06,2365.86,0.405220486,27.47
5/11/1982,7.69,17.75,0.452,258.54,1400,0.492053447,27.07
6/11/1982,0,14.395,0.448000116,372.38,1078.26,0.492053447,26.62
7/11/1982,0,18,0.448000116,362.5,1360,0.405220486,26.19
8/11/1982,0,20.93,0.448000116,348.86,1639.84,0.332859685,25.76
9/11/1982,0,22.245,0.448000116,300.35,1920,0.303915365,25.36
10/11/1982,0,21.055,0.446459491,331.84,1720,0.274971044,25.2
11/11/1982,0,21.53,0.444000231,327.21,1760,0.246026724,25.39
12/11/1982,0,22.27,0.444000231,330.06,1800,0.231554563,25.65
13/11/1982,2.7,21.61,0.444000231,244.59,1842.46,0.217082403,25.75
14/11/1982,0,19.005,0.444000231,378.03,1320,0.217082403,25.75
15/11/1982,0,20.235,0.442459606,248.88,1800,0.202610243,25.74
16/11/1982,0,19.745,0.44,275.09,1719.22,0.202610243,25.65
17/11/1982,0,22.295,0.44,287.07,1926.71,0.188138083,25.47
18/11/1982,0,22.75,0.44,317.07,1880,0.188138083,25.17
19/11/1982,0,22.88,0.44,295.82,1961.52,0.173665923,25.02
20/11/1982,0,22.845,0.44,277.44,2033,0.159193762,24.95
21/11/1982,0,22.805,0.436,289.39,1976.46,0.159193762,25.1
22/11/1982,0,22.5,0.436,290.93,1920,0.144721602,25.29
23/11/1982,0,21.15,0.436,330.4,1629.63,0.143274386,25.51
24/11/1982,0,21,0.436,335.93,1600,0.138932738,25.64
25/11/1982,0,21.365,0.436,323.58,1677.4,0.13459109,25.67
26/11/1982,0,22.2,0.436,309.13,1800,0.130249442,25.75
27/11/1982,0,22.5,0.434459375,300.8,1880,0.133143874,25.74
28/11/1982,0,22.75,0.431999884,291.2,1920,0.143274386,25.1
29/11/1982,0,23,0.431999884,310.42,1879.97,0.159193762,25
30/11/1982,0,22.94,0.431999884,310.38,1853.43,0.159193762,24.9
1/12/1982,0,24.245,0.431999884,278.47,2120,0.159193762,25.1
2/12/1982,0,24.575,0.431999884,253.44,2280,0.159193762,25.4
3/12/1982,0,24.02,0.431999884,269.5,2120,0.13459109,25.5
4/12/1982,0,23.535,0.431999884,269.64,2080,0.128802226,25.4
5/12/1982,0,23.825,0.431999884,256.07,2143.79,0.131696658,24.7
6/12/1982,0,23.75,0.430459259,259.18,2120,0.128802226,24.2
7/12/1982,0,23.005,0.427999884,252.64,2080.62,0.12735501,23.8
8/12/1982,0,23.995,0.427999884,230.6,2278.75,0.12011893,23.3
9/12/1982,0,22.73,0.427999884,244.36,2080,0.111435634,22.9
10/12/1982,0,21.98,0.427999884,256.99,1919.99,0.111435634,22.8
11/12/1982,0,21.9,0.427999884,243.37,1967.9,0.115777282,22.7
12/12/1982,10.06,20.555,0.427999884,180.85,1817.71,0.136038306,22.2
13/12/1982,0,13.24,0.427999884,345.69,920,0.173665923,21.9
14/12/1982,0,14.685,0.427999884,341.53,1040,0.159193762,21.8
15/12/1982,0,19.74,0.427999884,289.04,1599.03,0.136038306,21.4
16/12/1982,6.65,21.125,0.427999884,141.19,2040.71,0.13459109,21.2
17/12/1982,0,14.205,0.427999884,314.23,1085.36,0.173665923,21.1
18/12/1982,0,9.485,0.427999884,355.39,717.4,0.188138083,20.9
19/12/1982,0,10.715,0.427999884,374.82,688.89,0.173665923,20.6
20/12/1982,0,12.98,0.427999884,343.82,920,0.159193762,20.5
21/12/1982,0,12.645,0.427999884,358.43,822.99,0.144721602,20.4
22/12/1982,0,13.865,0.427999884,363.33,870.49,0.140379954,20.2
23/12/1982,0,16.485,0.427999884,342.09,1117.24,0.13459109,20.3
24/12/1982,0,20.08,0.427999884,298.69,1563.17,0.128802226,20.3
25/12/1982,0,21.75,0.427999884,255.27,1880,0.124460578,20.1
26/12/1982,0,22.09,0.427999884,260.18,1894.57,0.11288285,19.5
27/12/1982,0,21.545,0.427999884,267.16,1800.13,0.104199554,19.4
28/12/1982,0,22.255,0.427999884,256.56,1918.94,0.101305122,19.59
29/12/1982,0,20.63,0.427999884,309.03,1584.76,0.098410689,19.6
30/12/1982,0,21.66,0.427999884,272.69,1800.99,0.094069041,19.61
31/12/1982,0,21.25,0.427999884,278.2,1760,0.092621825,19.82
1/1/1983,0,22.285,0.427999884,216.53,2076.77,0.095516257,20
2/1/1983,0,22.555,0.427999884,222.95,2086.31,0.098410689,20.3
3/1/1983,0,20.24,0.427999884,242.41,1758.1,0.101305122,20.75
4/1/1983,0,14.725,0.428586921,256.4,1235.84,0.102752338,21.24
5/1/1983,2.15,15.315,0.431771991,154.87,1439.27,0.107093986,21.62
6/1/1983,0,14.44,0.431999884,201.86,1309.63,0.130249442,21.94
7/1/1983,0,13.34,0.431999884,318.84,995.89,0.140379954,22.24
8/1/1983,0.01,17.5,0.431999884,281.32,1400,0.13459109,22.38
9/1/1983,0,20.055,0.431999884,291.14,1608.94,0.124460578,22.48
10/1/1983,1.48,19.6,0.431999884,284.94,1591.68,0.123013362,22.52
11/1/1983,0,18.76,0.431999884,181.41,1759.83,0.144721602,22.47
12/1/1983,0,13.54,0.431999884,273.09,1126.3,0.144721602,22.3
13/1/1983,0,8.095,0.432586806,372.36,614.18,0.133143874,22.03
14/1/1983,0,9.405,0.436,391.46,624.9,0.128802226,21.8
15/1/1983,0,12.68,0.436,390.86,789.14,0.131696658,21.7
16/1/1983,0,9.595,0.436,394.56,640,0.131696658,21.69
17/1/1983,0,9.3,0.436,394.49,628.77,0.133143874,21.61
18/1/1983,0,10.005,0.436,396.02,642.12,0.133143874,21.27
19/1/1983,0,12.405,0.436,350.92,919.36,0.13459109,20.8
20/1/1983,31.98,14.83,0.438459375,171.01,1317.05,0.274971044,19.96
21/1/1983,17.56,19.19,0.44,145.14,1786.07,0.824913132,19.71
22/1/1983,0,18.78,0.44,296.71,1515.7,0.723608011,19.74
23/1/1983,5.07,18.355,0.44,171.35,1631.49,0.535469928,19.63
24/1/1983,0,11.72,0.44,340.24,920,0.405220486,19.9
25/1/1983,0,12.625,0.44,327.98,979.79,0.318387525,19.8
26/1/1983,0,12.125,0.444000231,398.03,800,0.274971044,19.8
27/1/1983,1.42,15.975,0.444000231,338.92,1075.78,0.246026724,19.9
28/1/1983,0,14.46,0.444000231,349.46,1080,0.260498884,20.1
29/1/1983,0,13.37,0.444000231,396.44,899.76,0.246026724,20.11
30/1/1983,0,17.165,0.444000231,384.92,1178.33,0.217082403,20.06
31/1/1983,0,19.275,0.448000116,347.86,1444.01,0.202610243,20.01
1/2/1983,0,20.4,0.448000116,367.77,1464.32,0.188138083,19.95
2/2/1983,48.35,21.57,0.448000116,223.35,1813.75,0.376276166,19.49
3/2/1983,0,16.055,0.448000116,241.61,1408.73,1.461688182,18.92
4/2/1983,0,12.225,0.450459375,313.62,996.4,1.36038306,18.4
5/2/1983,0,12.58,0.452,413.06,802.51,0.824913132,18.05
6/2/1983,22.29,17.275,0.452,226.39,1400.83,0.65124721,17.82
7/2/1983,22.34,16.13,0.452,137.36,1516.96,2.055046751,17.42
8/2/1983,0,10.81,0.452,360.54,847.37,2.66287748,17.04
9/2/1983,0,11.38,0.456000116,437.01,720,1.534048983,17.17
10/2/1983,17.81,14.2,0.456000116,280.08,1024.57,0.984106895,17.62
11/2/1983,0,17.07,0.456000116,312.59,1371.04,1.099884176,18.09
12/2/1983,11,16.25,0.456000116,216.1,1360,1.027523375,18.57
13/2/1983,45.03,14.58,0.46,197.45,1280.07,5.123144716,19.1
14/2/1983,0,13.36,0.46,275.64,1178.29,8.480685886,19.57
15/2/1983,0,12.75,0.46,438.35,840,4.71792423,19.96
16/2/1983,26.62,15,0.46,262.55,1200,4.153509982,20.31
17/2/1983,15.48,18.65,0.464,218.33,1623.79,8.581991008,20.66
18/2/1983,0,16.13,0.464,411.41,1173.18,5.716503285,21.12
19/2/1983,0,15.475,0.464,413.64,1116.26,3.241763888,21.54
20/2/1983,8.24,18.08,0.464587037,280.49,1396.44,2.170824032,21.82
21/2/1983,0,17.505,0.468,352.07,1400,1.664298425,22.01
22/2/1983,0,19.705,0.468,331.36,1641.45,1.288022259,22.24
23/2/1983,0,18.785,0.468,316.8,1600,1.027523375,22.37
24/2/1983,0,17.295,0.472,388.54,1327.13,0.839385292,22.55
25/2/1983,0,16.395,0.472,419.68,1200,0.69466369,22.87
26/2/1983,0,15.365,0.472,378.95,1218.21,0.578886409,23.47
27/2/1983,34.56,14.26,0.472,187.04,1320,2.272129154,23.72
28/2/1983,8.48,18.31,0.475999884,259.62,1542.28,7.047942025,24.06
1/3/1983,2.95,17.015,0.475999884,232.47,1547.9,5.644142484,24.16
2/3/1983,0,16.335,0.475999884,434.3,1221.61,3.415429811,24.26
3/3/1983,0,17.835,0.478459259,463.49,1256.71,2.199768353,24.69
4/3/1983,0,19.12,0.48,438.57,1418.93,1.505104662,24.89
5/3/1983,0,21.95,0.48,376.11,1866.39,1.099884176,25.21
6/3/1983,0,25.08,0.48,334.6,2344.91,0.853857453,25.79
7/3/1983,26.51,22.67,0.484000116,281.67,1960.14,0.969634734,26.02
8/3/1983,32.95,21.495,0.484000116,250.82,1919.34,8.524102367,26.34
9/3/1983,0,18.68,0.484000116,380.44,1559.56,6.975581224,26.88
10/3/1983,2.66,16.055,0.487772222,302.6,1315.64,3.400957651,27.07
11/3/1983,1.79,11.16,0.488000116,419.62,923.26,2.098463231,27.28
12/3/1983,0,11.16,0.488000116,410.72,933.75,1.505104662,27.48
13/3/1983,0,12.935,0.488000116,465.98,965.22,1.143300657,27.63
14/3/1983,0,15.09,0.492,459.97,1138.43,0.911746094,27.89
15/3/1983,21.64,16.885,0.492,228.45,1522.48,1.432743861,28.18
16/3/1983,11.71,19.955,0.492,246.17,1791.13,6.613777218,28.34
17/3/1983,23.92,19.73,0.496000231,261.86,1757.11,11.40406225,28.34
18/3/1983,3.64,19.12,0.496000231,249.84,1760.07,8.553046687,28.15
19/3/1983,0,18,0.496000231,451.62,1399.61,4.370592385,27.6
20/3/1983,0,19.805,0.496000231,481.47,1467.19,2.633933159,27.31
21/3/1983,7.52,20.81,0.500000116,306.03,1769.94,1.895852988,27.61
22/3/1983,0,14.38,0.500000116,455.65,1138.58,1.476160342,27.7
23/3/1983,0,12.56,0.500000116,525.19,889.98,1.099884176,27.81
24/3/1983,32.31,17.01,0.503999884,330.13,1361.36,6.71508234,27.84
25/3/1983,0,13.275,0.503999884,504.83,958.42,9.363487659,27.87
26/3/1983,0,15.225,0.503999884,527.58,1036.72,4.05220486,27.9
27/3/1983,34.37,19.41,0.503999884,285.27,1698.92,2.807599082,27.92
28/3/1983,11.51,20.75,0.508000116,269.86,1880,9.681875184,27.86
29/3/1983,0,16.145,0.508000116,529.98,1109.27,6.975581224,27.85
30/3/1983,0,17.505,0.508000116,529.52,1200,3.429901971,27.92
31/3/1983,10.09,19.675,0.511999884,314.02,1627.62,2.431322916,28.03
1/4/1983,0,17.05,0.511999884,515.45,1210.57,2.083991071,28.26
2/4/1983,9.17,18.5,0.511999884,307.29,1560,1.664298425,28.28
3/4/1983,5.96,18.12,0.512227778,335.41,1458.91,1.534048983,28.21
4/4/1983,0,17.725,0.515999769,567.37,1080,1.273550099,27.85
5/4/1983,0,23.205,0.515999769,471.92,1865.98,0.998579055,27.51
6/4/1983,0,24.37,0.515999769,439.25,2099.35,0.781496652,27.66
7/4/1983,0,25.25,0.52,391.22,2320,0.636775049,28.07
8/4/1983,0,25.07,0.52,375.08,2342.25,0.535469928,28.41
9/4/1983,24.41,25,0.52,238.79,2480,0.578886409,28.34
10/4/1983,32.72,19.75,0.521540741,352.33,1560,6.497999937,28.49
11/4/1983,0,18.1,0.523999884,519.49,1292.56,7.120302826,28.85
12/4/1983,0,18.995,0.523999884,532.46,1319.05,3.32859685,28.88
13/4/1983,0,20.5,0.523999884,510.75,1480,1.837964347,28.84
14/4/1983,0,22.98,0.528,436.61,1920,1.201189298,28.8
15/4/1983,0,24.38,0.528,354.22,2300.73,0.853857453,28.7
16/4/1983,0,19.92,0.528,451.23,1590.88,0.66571937,28.6
17/4/1983,0,15.685,0.528,516.56,1108.95,0.520997768,28.77
18/4/1983,0,16.13,0.532,532.25,1100.21,0.419692646,29.04
19/4/1983,3.71,18.865,0.532,302.66,1578.2,0.376276166,29.16
20/4/1983,0,16.57,0.532,537.6,1120,0.347331845,29.19
21/4/1983,0,18.855,0.535412963,514.18,1336.87,0.318387525,29.43
22/4/1983,0,21.715,0.536,507.69,1594.17,0.274971044,29.7
23/4/1983,10.04,24.29,0.536,239.65,2332.34,0.260498884,29.795
24/4/1983,0.09,21.46,0.536,305.07,2026.02,0.361804005,29.89
25/4/1983,0,18.935,0.54,406.8,1584.95,0.361804005,30.18
26/4/1983,0,16.925,0.54,566.64,1068.21,0.289443204,30.36
27/4/1983,0,19.14,0.54,550.02,1262.34,0.246026724,30.45
28/4/1983,0,20.585,0.54,517.32,1453.25,0.202610243,30.41
29/4/1983,0,21.085,0.544000116,498.86,1573.86,0.188138083,30.05
30/4/1983,0,22.25,0.544000116,485.66,1720,0.159193762,29.36
1/5/1983,0,22.695,0.544000116,486.65,1751.17,0.144721602,28.58
2/5/1983,0,22.5,0.544000116,509.19,1640,0.136038306,27.87
3/5/1983,0,24.465,0.548000231,439.35,2076.72,0.12735501,27.85
4/5/1983,4.2,23.885,0.548000231,303.04,2101.21,0.123013362,28.19
5/5/1983,3.03,19.7,0.548000231,371.81,1440,0.130249442,28.41
6/5/1983,0,20.455,0.548000231,527.31,1417.43,0.133143874,28.33
7/5/1983,0,21.25,0.549540741,521.61,1480,0.12735501,28.08
8/5/1983,0,22.25,0.552,479.15,1720,0.121566146,27.72
9/5/1983,0,22.5,0.552,484.33,1720,0.114330066,27.51
10/5/1983,0,23.68,0.552,450.21,1908.8,0.109988418,27.04
11/5/1983,0,23.58,0.552,475.55,1825.04,0.102752338,26.18
12/5/1983,0,23.495,0.556,462.63,1869.87,0.096963473,25.44
13/5/1983,0,23.43,0.556,465.43,1854.69,0.091174609,24.58
14/5/1983,0,22.335,0.556,507.69,1613.93,0.089727393,23.92
15/5/1983,0,23.43,0.556,491.48,1760,0.094069041,23.22
16/5/1983,0,24.86,0.556,418.39,2120,0.094069041,22.61
17/5/1983,0,26.455,0.560000116,365.9,2480,0.095516257,22.17
18/5/1983,0,27.09,0.560000116,345.59,2640,0.092621825,21.92
19/5/1983,0,26.25,0.560000116,385.84,2400,0.088280177,21.31
20/5/1983,0,25.5,0.560000116,428.79,2200,0.079596881,20.63
21/5/1983,0,26.175,0.560000116,411.5,2320.22,0.073808017,19.76
22/5/1983,0,25.005,0.561540856,475.58,2000,0.069466369,18.98
23/5/1983,0,26.25,0.564000231,412.81,2320,0.063677505,18.29
24/5/1983,0,26.155,0.564000231,392.86,2360.37,0.063677505,17.66
25/5/1983,0,24.945,0.564000231,465.2,2006.41,0.062230289,17.2
26/5/1983,0,24.16,0.564000231,467.24,1907.67,0.062230289,16.69
27/5/1983,0,23.855,0.564000231,524.5,1700.52,0.066571937,16.14
28/5/1983,0,26.5,0.564000231,442.99,2280,0.068019153,15.69
29/5/1983,0,26.5,0.567412963,422.08,2320,0.069466369,15.4
30/5/1983,22.9,25.985,0.568000116,261.57,2475.95,0.083938529,14.99
31/5/1983,14.21,25.28,0.568000116,255.56,2400.99,0.12011893,14.59
1/6/1983,3.57,25.55,0.568000116,358.22,2320,0.136038306,14.24
2/6/1983,0,25.995,0.568000116,452.2,2207.42,0.115777282,13.7
3/6/1983,0,27.37,0.568000116,414.16,2492.7,0.094069041,13.08
4/6/1983,4.02,26.235,0.568000116,423.47,2200,0.102752338,12.31
5/6/1983,0,26.915,0.568000116,425.06,2399.18,0.202610243,11.71
6/6/1983,1.19,27.25,0.568228009,390.84,2479.97,0.246026724,10.96
7/6/1983,1.18,27.56,0.571412847,371.08,2659.54,0.188138083,10.24
8/6/1983,39.72,26.635,0.571999884,263.46,2603.83,0.578886409,9.72
9/6/1983,27.71,26.25,0.571999884,261.92,2560,1.591937624,9.27
10/6/1983,0,26.75,0.571999884,405.63,2480,1.418271701,8.72
11/6/1983,0,27.25,0.571999884,404.38,2560,1.186717138,8.26
12/6/1983,0,27.235,0.571999884,380.53,2634.93,0.767024491,7.975
13/6/1983,0,26.93,0.571999884,381.01,2600.82,1.157772817,7.69
14/6/1983,1.92,26.155,0.571999884,375.18,2350.76,1.910325148,7.09
15/6/1983,1.64,26,0.571999884,400.91,2320,1.490632502,6.59
16/6/1983,0,24.86,0.571999884,490.37,2018.42,1.013051215,6.09
17/6/1983,0,26.45,0.571999884,447.55,2320,0.69466369,5.58
18/6/1983,0,26,0.571999884,451.71,2280,0.492053447,4.87
19/6/1983,0,26.535,0.571999884,456.33,2307,0.347331845,4.2
20/6/1983,3.77,27.045,0.571999884,340.64,2640,0.274971044,3.58
21/6/1983,12.15,27.25,0.571999884,244.34,2800,0.289443204,2.94
22/6/1983,0,28.13,0.571999884,364.02,2834.66,0.274971044,2.62
23/6/1983,0,27.945,0.571999884,421.06,2640,0.260498884,2.6
24/6/1983,11.54,27.485,0.571999884,320.76,2559.22,0.332859685,3.49
25/6/1983,7.59,26.12,0.571999884,341.15,2299.57,1.128828497,4.16
26/6/1983,0.34,27,0.571999884,410.28,2560,0.795968812,4.57
27/6/1983,3.95,27.25,0.571999884,399.36,2560,0.549942088,4.71
28/6/1983,12.67,27.735,0.571999884,347.65,2640,0.911746094,4.96
29/6/1983,17.57,27.86,0.571999884,300.69,2720,0.709135851,5.31
30/6/1983,13.16,27.805,0.571999884,307.76,2679.64,1.736659226,5.49
1/7/1983,1.75,27.775,0.571999884,387.64,2645.72,1.910325148,5.6
2/7/1983,18.91,28,0.571999884,324.48,2640,1.794547867,5.71
3/7/1983,12.84,28,0.571999884,349.76,2720,1.157772817,6.62
4/7/1983,0,28.08,0.571999884,414.35,2720,1.722187066,7.49
5/7/1983,0,27.985,0.571999884,437.3,2634.42,2.402378596,8.32
6/7/1983,0,28,0.569540625,436.81,2639.67,2.127407552,9.2
7/7/1983,18,27.695,0.568000116,338.35,2541.97,1.765603546,10.05
8/7/1983,39.65,26.57,0.568000116,345.21,2347.74,2.04057459,10.93
9/7/1983,0,27.63,0.568000116,416.46,2640,3.35754117,11.71
10/7/1983,0,27.94,0.568000116,411.6,2700.1,2.619460999,12.22
11/7/1983,0,27.25,0.568000116,448.19,2480,1.591937624,12.63
12/7/1983,0,27.305,0.568000116,436.66,2524.99,1.056467696,12.83
13/7/1983,0,27.025,0.568000116,437.59,2480,0.752552331,13.18
14/7/1983,0,27.675,0.568000116,446.66,2536.64,0.535469928,13.63
15/7/1983,0,28.33,0.565540625,434.92,2665.96,2.648405319,13.98
16/7/1983,0,28.385,0.564000231,433.7,2682.91,1.215661458,14.71
17/7/1983,0,29.235,0.564000231,424.6,2831.94,0.66571937,15.19
18/7/1983,0,29.5,0.564000231,443.49,2800,0.390748326,15.95
19/7/1983,6.61,28.945,0.564000231,347.33,2880,0.303915365,16.68
20/7/1983,4.08,28.25,0.564000231,383.68,2720,0.289443204,17.27
21/7/1983,19.23,28.25,0.564000231,329.42,2640,0.274971044,17.82
22/7/1983,5.45,28,0.560000116,337.43,2560,0.332859685,18.4
23/7/1983,0,28.675,0.560000116,408.63,2795.39,0.318387525,18.98
24/7/1983,0,28.92,0.560000116,374.99,2960.64,0.246026724,19.5
25/7/1983,0,29.07,0.560000116,393.96,2914.22,0.202610243,20.02
26/7/1983,0,28.765,0.560000116,387.24,2880,0.173665923,20.48
27/7/1983,13.37,28.98,0.557540509,298.56,2880,0.173665923,20.92
28/7/1983,28.22,27.765,0.556,314.2,2645.23,0.376276166,21.43
29/7/1983,21.21,27.885,0.556,334.14,2682.62,0.65124721,21.92
30/7/1983,23.14,26.5,0.556,328.78,2400.46,1.432743861,22.37
31/7/1983,16.84,27.42,0.556,302.99,2639.97,2.286601314,22.74
1/8/1983,5.33,28,0.553540741,303.69,2720,7.843910837,23.14
2/8/1983,9.91,28,0.552,303.55,2720,8.480685886,23.52
3/8/1983,14.01,28.425,0.552,317,2720,4.877117993,23.96
4/8/1983,30.41,27.755,0.552,313.82,2640,3.444374131,24.31
5/8/1983,14.98,27.88,0.552,308.46,2681.19,5.586253843,24.61
6/8/1983,3.49,27.75,0.548000231,333.31,2800,6.74402666,24.84
7/8/1983,15.98,27.31,0.548000231,274.87,2739.02,5.702031125,25.05
8/8/1983,7.71,27.25,0.548000231,254.98,2800,5.571781683,25.28
9/8/1983,8.69,27.36,0.548000231,273.42,2758.83,8.422797245,25.53
10/8/1983,0,28.135,0.544000116,376.83,2842.59,11.20145201,25.76
11/8/1983,0,28.51,0.544000116,382.34,2883.75,6.266445373,25.98
12/8/1983,0,28.225,0.544000116,400.7,2792.46,3.835122457,26.15
13/8/1983,3.54,27.66,0.544000116,322.84,2755.33,2.576044518,26.15
14/8/1983,6.96,27.52,0.540227894,294.36,2725.65,2.301073474,26.25
15/8/1983,0,27.26,0.54,433.38,2563.23,1.606409784,26.4
16/8/1983,30.22,28.105,0.54,316.51,2720,1.230133618,26.6
17/8/1983,0,27.63,0.54,447.6,2566.93,12.1131981,26.76
18/8/1983,47.38,28.51,0.536,318.44,2796.38,10.70939856,26.92
19/8/1983,0,28.86,0.536,410.79,2857.51,3.820650297,26.95
20/8/1983,0,28.75,0.536,423.67,2800,1.837964347,26.94
21/8/1983,0,29.47,0.536,408.9,2984.87,1.172244977,26.84
22/8/1983,0,29,0.532,432.73,2799.97,0.926218254,26.7
23/8/1983,0,29,0.532,431.64,2800,0.723608011,26.74
24/8/1983,0,28.615,0.532,423.57,2769.16,0.564414248,26.96
25/8/1983,10.76,27.615,0.532,241.81,2928.1,0.492053447,27.26
26/8/1983,2.8,27.5,0.528,351.63,2640,0.506525608,27.45
27/8/1983,0,28.525,0.528,431.11,2728.58,0.448636967,27.57
28/8/1983,0,28.52,0.528,408.15,2806.2,0.390748326,27.69
29/8/1983,12.14,28.04,0.524227778,295.32,2813.03,0.332859685,27.89
30/8/1983,0,27.74,0.523999884,400.34,2720,0.303915365,28.08
31/8/1983,0,27.765,0.523999884,401.62,2718.26,0.289443204,28.34
1/9/1983,15.37,27.235,0.523999884,282.56,2714.62,0.260498884,28.56
2/9/1983,39.17,25.75,0.52,240.45,2640,3.560151413,28.84
3/9/1983,12.32,26.725,0.52,285.2,2640,5.817808407,29.06
4/9/1983,0,28.38,0.52,415.97,2761.98,3.907483258,29.25
5/9/1983,5.55,28.05,0.517540278,372.34,2640.46,2.170824032,29.39
6/9/1983,0,28.745,0.515999769,414.81,2798.14,1.273550099,29.58
7/9/1983,5.02,28.77,0.515999769,307.8,2807.2,0.824913132,29.73
8/9/1983,3.8,28.25,0.515999769,309.83,2719.22,0.65124721,29.88
9/9/1983,0,28.365,0.511999884,380.34,2836.42,0.607830729,30.04
10/9/1983,0,28.565,0.511999884,398.69,2800,0.520997768,30.14
11/9/1983,5.78,28.73,0.511999884,285.93,2873.25,0.419692646,30.1
12/9/1983,0.07,28.295,0.508000116,355.61,2883.29,0.781496652,30.14
13/9/1983,14.89,26.785,0.508000116,291.26,2571.98,2.185296193,30.21
14/9/1983,24.03,26.615,0.508000116,277.32,2602.37,1.33143874,30.27
15/9/1983,13.03,26.615,0.508000116,279.47,2597.39,3.719345175,30.31
16/9/1983,4.77,26.265,0.503999884,276.16,2644.57,4.02326054,30.33
17/9/1983,3.27,24.795,0.503999884,212.02,2638.29,3.835122457,30.33
18/9/1983,31.46,26.235,0.503999884,256.31,2634.86,2.778654761,30.29
19/9/1983,26.46,26.75,0.500000116,294.53,2560,10.28970591,30.09
20/9/1983,10.53,27.335,0.500000116,294.44,2639.67,14.37085509,30.13
21/9/1983,0.77,27.25,0.500000116,377.11,2640.46,10.40548319,30.15
22/9/1983,4.3,26.965,0.500000116,261.54,2719.19,6.02041865,29.57
23/9/1983,7.13,25.255,0.496000231,346.21,2400.99,5.209977678,29.25
24/9/1983,0,25.18,0.496000231,393.41,2320,5.311282799,28.96
25/9/1983,0,24.44,0.496000231,417.14,2166.1,2.981265004,28.71
26/9/1983,0,23.805,0.492,435.08,2038.96,1.809020027,28.6
27/9/1983,0,24.54,0.492,404.44,2213.47,1.230133618,28.81
28/9/1983,0,24.065,0.492,423.85,2090.71,0.911746094,29.2
29/9/1983,0,23.5,0.492,444.75,1919.61,0.69466369,29.47
30/9/1983,0,24.04,0.488000116,436.82,2013.41,1.099884176,29.72
1/10/1983,0,25.23,0.488000116,420.51,2193.48,0.868329613,29.93
2/10/1983,0,26,0.488000116,401.79,2320,0.593358569,30.08
3/10/1983,0,26.27,0.484000116,387.92,2400.46,0.463109127,29.96
