date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(Feet)
7/3/1989,6.52,20.58,0.483999653,314.15,1471.93,0.306419486,40.45
8/3/1989,5.46,12.575,0.483999653,199.19,1131.69,0.292100819,40.46
9/3/1989,1.19,11.025,0.483999653,297.65,940.59,0.280645885,40.32
10/3/1989,0,11.61,0.487672917,339.83,965.31,0.257736016,40.26
11/3/1989,0,14.755,0.487999884,442.71,1022.06,0.229098681,40.34
12/3/1989,0,15.635,0.487999884,488.16,960,0.200461346,40.42
13/3/1989,0,18.675,0.487999884,466.46,1247.48,0.174687744,40.49
14/3/1989,0,20.935,0.492,419.79,1575.08,0.151777876,40.46
15/3/1989,0,20.495,0.492,473.33,1364.44,0.134595475,40.11
16/3/1989,0,22.155,0.492,440.47,1619.41,0.117413074,40
17/3/1989,0,22.16,0.496000231,424.8,1691.57,0.126004275,39.74
18/3/1989,0,22.505,0.496000231,429.49,1717.1,0.140322942,39.38
19/3/1989,0,22.455,0.496000231,446.6,1634.18,0.126004275,39.23
20/3/1989,0,23.5,0.496000231,415.02,1848.42,0.108821874,38.77
21/3/1989,0,22.56,0.500000347,446.47,1653.81,0.091639473,38.34
22/3/1989,0,23.145,0.500000347,440.86,1709.47,0.077320805,37.8
23/3/1989,0.09,23.965,0.500000347,364.74,2074.22,0.068729604,37.8
24/3/1989,4.39,21.78,0.504000116,307.41,1714.52,0.060138404,37.38
25/3/1989,0,20.055,0.504000116,466.43,1271.47,0.051547203,37.56
26/3/1989,0,21.73,0.504000116,453.5,1441.81,0.045819736,37.61
27/3/1989,0,23.1,0.504000116,474.38,1460.77,0.042956003,37.41
28/3/1989,0,23.73,0.507999653,439.14,1678.49,0.037228536,36.99
29/3/1989,0,23.255,0.507999653,441.45,1641.12,0.034364802,36.96
30/3/1989,1.32,23.97,0.507999653,362.86,1969.41,0.034364802,36.78
31/3/1989,0,24.69,0.512000116,368.92,2116.83,0.028637335,36.39
1/4/1989,4.43,20.895,0.512000116,366.72,1417.95,0.031501069,36.73
2/4/1989,0,17.87,0.512000116,514.34,1018.23,0.028637335,36.88
3/4/1989,0,20.75,0.512326968,506.65,1216.44,0.028637335,37.15
4/4/1989,0,23.28,0.515999884,462.43,1575.22,0.026632722,37.42
5/4/1989,5.07,23.305,0.515999884,311.17,1884.6,0.026059975,37.74
6/4/1989,5.93,21.495,0.515999884,308.15,1733.38,0.022337121,38.14
7/4/1989,0,16.915,0.520000116,541.89,898.47,0.020618881,38.44
8/4/1989,0,19.38,0.520000116,530.05,1063.62,0.020332508,38.75
9/4/1989,0,21.75,0.520000116,499.05,1323.07,0.019187015,39.05
10/4/1989,0,23.11,0.520751042,508.95,1372.97,0.017755148,39.16
11/4/1989,0,22.605,0.524000116,487.33,1432.5,0.015750534,39.16
12/4/1989,0,20.61,0.524000116,454.71,1409.37,0.016036908,39.1
13/4/1989,0,21.99,0.524000116,430.7,1609.92,0.018041521,38.51
14/4/1989,18.31,23.17,0.528000347,325.27,1797.33,0.022337121,38.54
15/4/1989,14.12,23.27,0.528000347,295.07,1920,0.024628108,38.72
16/4/1989,0.17,23.895,0.528000347,386.57,2037,0.065865871,38.89
17/4/1989,0.11,23.915,0.528000347,349.31,2120,0.183278945,38.88
18/4/1989,0,23.835,0.531999884,398.09,2003.82,0.375149091,38.26
19/4/1989,0,23.125,0.531999884,471.6,1670.3,0.41524136,38.25
20/4/1989,5.53,23.31,0.531999884,335.24,1806.46,0.335056821,37.05
21/4/1989,0,21.925,0.53336412,440.88,1678.5,0.246281082,35.56
22/4/1989,0,20.4,0.535999884,453.78,1449.48,0.191870146,35.91
23/4/1989,0,21.03,0.535999884,499.26,1210.67,0.16323281,36.06
24/4/1989,0,22.25,0.535999884,518.2,1216.14,0.134595475,36.07
25/4/1989,0,23.015,0.538919213,506.61,1311.02,0.100230673,36.07
26/4/1989,0,23.275,0.540000231,497.06,1367.42,0.071593338,35.98
27/4/1989,0,23.74,0.540000231,513.07,1330.28,0.05727467,35.84
28/4/1989,0,23.565,0.540000231,518.62,1291.13,0.04868347,35.73
29/4/1989,0,24.32,0.54291956,487.47,1468.08,0.040092269,35.65
30/4/1989,9.01,24.485,0.544000116,320.5,1924.18,0.034364802,35.45
1/5/1989,8.23,25.03,0.544000116,295.86,2145.72,0.027778215,35.24
2/5/1989,4.84,25.265,0.544000116,317.79,2117.23,0.022337121,34.7
3/5/1989,0,22.64,0.546075116,482.8,1468.48,0.018614268,34.96
4/5/1989,0,24.075,0.547999537,451.2,1713.46,0.016896028,34.99
5/5/1989,0,24.21,0.547999537,473.82,1629.16,0.015464161,33.33
6/5/1989,0,25.38,0.547999537,438.58,1884.41,0.013745921,31.06
7/5/1989,0,23.395,0.548750347,497.67,1464.3,0.011741307,29.66
8/5/1989,0,21.065,0.552,548.37,1109.27,0.010595814,29.56
9/5/1989,0,22.675,0.552,516.8,1334.22,0.008591201,29.7
10/5/1989,0,24.035,0.552,465.02,1656.05,0.008591201,29.85
11/5/1989,0,24.015,0.552,446.73,1732.07,0.008304827,30.04
12/5/1989,0,20.43,0.554919329,535.44,1125.94,0.008018454,30.36
13/5/1989,0,21.995,0.555999884,528.39,1245.02,0.008304827,30.71
14/5/1989,0,23.815,0.555999884,529.4,1349.56,0.007445707,31.25
15/5/1989,18.92,25.215,0.555999884,394.17,1743.67,0.007159334,31.78
16/5/1989,0,25.185,0.555999884,500.66,1631.42,0.00601384,32.11
17/5/1989,0,26.79,0.558919329,466.7,1929.74,0.00601384,32.54
18/5/1989,0,27.5,0.559999653,442.35,2116.19,0.005727467,32.99
19/5/1989,0,25.58,0.559999653,424.75,1999.35,0.006586587,33.29
20/5/1989,0,24.505,0.559999653,468.14,1704.43,0.006300214,33.83
21/5/1989,0,25.57,0.559999653,463.42,1817.76,0.00601384,34.32
22/5/1989,0.54,26.265,0.560750463,452.04,1918.97,0.005441094,34.6
23/5/1989,0,26.035,0.563663657,458.81,1881.85,0.004868347,34.79
24/5/1989,0,26.355,0.564000116,445.7,1931.66,0.0042956,34.99
25/5/1989,0,26.59,0.564000116,457.67,1900.08,0.004009227,34.98
26/5/1989,0,27.66,0.564000116,434.03,2125.41,0.004581974,34.31
27/5/1989,0,27.825,0.564000116,442.58,2102.74,0.004581974,34.52
28/5/1989,0,28.255,0.564010069,411.31,2319.42,0.00601384,34.81
29/5/1989,1.59,27.515,0.565364005,387.96,2265.54,0.00601384,34.84
30/5/1989,0.27,27.42,0.56796794,399.62,2284.85,0.00515472,34.38
31/5/1989,0,27.36,0.567999769,364.47,2462.3,0.00773208,34.28
1/6/1989,0,26.92,0.567999769,419.36,2094.09,0.00687296,33.86
2/6/1989,0,26.46,0.567999769,468.46,1607.14,0.006586587,33.8
3/6/1989,0,26.685,0.567999769,449.89,1711.4,0.00687296,33.53
4/6/1989,0,27.96,0.567999769,398.43,2009.61,0.007159334,33.62
5/6/1989,0,27.5,0.567999769,448.46,1711.92,0.008304827,33.64
6/6/1989,10.84,27.52,0.568326736,309.8,2108.44,0.006586587,33.09
7/6/1989,8.21,25.98,0.56936412,308.28,2006.15,0.006300214,32.91
8/6/1989,2.82,27.46,0.570919329,341.34,2149.08,0.006300214,32.7
9/6/1989,0,28.46,0.571968171,412.37,2083.59,0.00601384,32.63
10/6/1989,0,28.365,0.572,442.22,1917.03,0.004868347,31.45
11/6/1989,2.9,27.88,0.572,431.24,1894.71,0.004009227,31.77
12/6/1989,0,27.84,0.572,447.68,1868.89,0.004009227,31.88
13/6/1989,0,27.93,0.572,447.54,1886.28,0.004581974,31.63
14/6/1989,0,28.365,0.572,450.38,1916.84,0.004009227,31.71
15/6/1989,0,28.485,0.572,467.83,1840.95,0.00773208,31.93
16/6/1989,13.71,28.55,0.572,368.63,2190.15,0.034364802,32.08
17/6/1989,0,28.065,0.572,416,2174.75,0.037228536,32.05
18/6/1989,0,27.56,0.572,428.36,2059.11,0.021478001,32.1
19/6/1989,0.56,27.01,0.572,448.55,1898.19,0.016036908,32.19
20/6/1989,0,26.075,0.572,431.91,1905.43,0.015464161,32.14
21/6/1989,18.17,26.3,0.572,327.93,2130.46,0.017182401,31.69
22/6/1989,20.43,26.86,0.572,318.33,2315.29,0.024055362,31.69
23/6/1989,9.33,26.41,0.572,292.19,2416.05,0.040092269,31.34
24/6/1989,16.5,25.655,0.572,270.78,2403.49,0.042956003,31.15
25/6/1989,11.05,25.665,0.572,316.53,2272.86,0.031501069,30.65
26/6/1989,0,26.35,0.572,426.6,2285.59,0.028064588,31.03
27/6/1989,0,27.36,0.572,415.39,2465.16,0.037228536,31.14
28/6/1989,10.93,27,0.572,304.9,2478.9,0.051547203,31.21
29/6/1989,25.57,26.075,0.572,250.19,2560,0.166096544,31.38
30/6/1989,10.57,26.36,0.572,242.33,2632.39,0.177551478,31.51
1/7/1989,22.93,26.46,0.572,288.31,2489.42,0.323601887,31.58
2/7/1989,13.8,27.01,0.572,345.05,2562.4,0.615702706,31.72
3/7/1989,2.4,27.505,0.572,319.67,2716.36,0.750298181,32.02
4/7/1989,0,28.085,0.571663889,399.25,2696.31,0.604247772,32.18
5/7/1989,2.93,27.945,0.570074769,399.91,2563.07,0.544109368,32.14
6/7/1989,10.05,27.77,0.56875081,301.02,2653.57,0.478243497,31.53
7/7/1989,2.77,27.02,0.568009722,402.86,2486.94,0.681568577,31.46
8/7/1989,0,27.5,0.567999769,420.65,2557.98,0.758889382,30.47
9/7/1989,0,27.24,0.567999769,455.69,2396.71,0.715933379,30.14
10/7/1989,0,27.495,0.567999769,463.93,2397.96,0.664386176,29.49
11/7/1989,0,28.77,0.567999769,435.96,2679.45,0.561291769,29.84
12/7/1989,15.77,28.375,0.567999769,356.4,2564.77,0.420968827,29.86
13/7/1989,15.71,27.775,0.567999769,331.15,2526.26,0.329329354,29.56
14/7/1989,0.82,27.955,0.566919097,416.45,2625.77,0.297828286,29.29
15/7/1989,0,28.26,0.564750926,431.43,2643.21,0.294964552,29.34
16/7/1989,0,28.59,0.564000116,437.34,2668.03,0.346511755,29
17/7/1989,0,28.27,0.564000116,431.35,2645.91,0.400922692,28.87
18/7/1989,0.99,28.18,0.564000116,395.64,2697.36,0.406650159,28.89
19/7/1989,10.08,27.585,0.564000116,319.15,2587.85,0.432423761,28.02
20/7/1989,11.96,27.99,0.564000116,360.49,2636.1,0.478243497,28.13
21/7/1989,1.02,28.24,0.562074653,401.3,2713.43,0.409513893,27.14
22/7/1989,10.67,27.5,0.560009606,323.09,2560,0.300692019,27.25
23/7/1989,9.67,27.84,0.559999653,309.69,2668.27,0.237689882,26.86
24/7/1989,5.21,28,0.559999653,311.85,2720,0.200461346,26.81
25/7/1989,17.48,27.5,0.559999653,304.11,2639.83,0.180415212,26.86
26/7/1989,1.11,27.75,0.55996794,369.34,2720,0.168960277,26.58
27/7/1989,0,27.38,0.55675081,404.07,2634.26,0.148914143,25.84
28/7/1989,0,27.99,0.555999884,414.95,2687.67,0.134595475,25.6
29/7/1989,20.66,28.085,0.555999884,317.4,2666.52,0.120276808,24.92
30/7/1989,0.06,28.01,0.555999884,425.83,2639.95,0.100230673,25.08
31/7/1989,4.59,28.155,0.555999884,313.48,2686.46,0.088775739,25.12
1/8/1989,8.58,28,0.552750926,333.81,2567.03,0.117413074,25.19
2/8/1989,8.74,28.1,0.552,355.22,2632.6,0.214780014,24.91
3/8/1989,0,28.585,0.552,436.41,2667.61,0.206188813,24.72
4/8/1989,11.53,28.94,0.552,323.05,2780.22,0.226234948,24.43
5/8/1989,0,27.64,0.551663426,439.44,2524.5,0.352239223,23.67
6/8/1989,0,28.025,0.547999537,442.32,2563.35,0.46392483,22.94
7/8/1989,0,28.545,0.547999537,436.92,2651.56,0.495425898,22.95
8/8/1989,0,28.44,0.547999537,456,2560,0.441014962,22.91
9/8/1989,20.39,27.57,0.547999537,325.03,2530.06,0.349375489,22.82
10/8/1989,11.37,26.95,0.544010069,317.69,2480,0.303555753,23.02
11/8/1989,5.27,26.75,0.544000116,339.46,2349.09,0.30928322,22.79
12/8/1989,1.29,27.01,0.544000116,418.96,2484.74,0.323601887,22.63
13/8/1989,32.24,27.25,0.544000116,308.91,2560,0.31787442,22.35
14/8/1989,35.04,27.225,0.540327083,308.51,2559.93,0.632885107,22.83
15/8/1989,0,27.165,0.540000231,423.29,2513.96,0.552700569,23.2
16/8/1989,0,27.5,0.540000231,445.12,2480,0.538381901,23.58
17/8/1989,0,27.615,0.540000231,437.91,2517.39,0.57847417,23.9
18/8/1989,0,28.39,0.536009838,437.24,2620.26,0.607111505,24.27
19/8/1989,10.02,28,0.535999884,312.09,2640,0.661522442,24.43
20/8/1989,10.63,27.065,0.535999884,300.08,2560,0.661522442,24.61
21/8/1989,17.22,27.865,0.535999884,309.21,2693.48,0.601384038,24.96
22/8/1989,13.64,27.455,0.531999884,319.87,2525.62,0.57847417,25.1
23/8/1989,0,27.82,0.531999884,412.32,2618.94,0.575610437,24.59
24/8/1989,0,28.445,0.531999884,411.39,2705.92,0.558428036,24.9
25/8/1989,0.31,28.69,0.531663542,411.87,2725.3,0.549836835,24.65
26/8/1989,0.25,28.265,0.528000347,393.93,2725.07,0.5211995,25.25
27/8/1989,19.17,28.115,0.528000347,308.38,2720,0.518335766,25.65
28/8/1989,2.06,28.71,0.528000347,322.19,2880,0.615702706,26.16
29/8/1989,0,28.575,0.524326968,400.51,2746.46,0.761753115,26.67
30/8/1989,0,28.475,0.524000116,424.89,2640.36,0.916394725,27.17
31/8/1989,0,28.68,0.524000116,410.42,2719.77,1.039535266,27.66
1/9/1989,0,28.575,0.524000116,400.63,2737.09,1.14835714,28.22
2/9/1989,16.87,27.985,0.520000116,303.57,2640,1.188449409,28.78
3/9/1989,27.02,28.375,0.520000116,279.83,2796.92,1.363137154,29.35
4/9/1989,13.99,27.91,0.520000116,287.6,2699.37,2.061888132,29.89
5/9/1989,3.11,28.025,0.516750694,346.15,2706.78,1.812743316,30.31
6/9/1989,0,28,0.515999884,381.8,2720,1.575053434,30.76
7/9/1989,3.98,27.745,0.515999884,323.42,2638.49,1.469095294,31.25
8/9/1989,0,27.75,0.515999884,392.87,2648.82,1.440457959,31.71
9/9/1989,0,28.285,0.512000116,365.34,2810.77,1.391774489,31.71
10/9/1989,10.01,27.5,0.512000116,281.38,2720,1.334499819,32.19
11/9/1989,0,27.355,0.512000116,400.28,2566.46,1.171267008,32.66
12/9/1989,0,27.695,0.507999653,396.57,2624.15,0.999442997,33.09
13/9/1989,0,27.85,0.507999653,396.61,2639.6,0.847665121,33.48
14/9/1989,0,27.645,0.507999653,417.03,2529.29,0.707342179,33.86
15/9/1989,0.09,27.995,0.507999653,399.35,2642.15,0.581337904,34.15
16/9/1989,0,27.775,0.504000116,368.42,2714.71,0.466788563,34.51
17/9/1989,0,27.765,0.504000116,390.22,2640.64,0.389467758,34.92
18/9/1989,0.65,27.535,0.504000116,396.1,2571.65,0.329329354,35.3
19/9/1989,19.27,26.72,0.500000347,298.28,2457.82,0.375149091,35.61
20/9/1989,0,26.755,0.500000347,390.71,2481.24,0.35796669,35.84
21/9/1989,0,26.65,0.500000347,411.12,2383.22,0.289237085,36
22/9/1989,0,26.73,0.500000347,409.64,2393.51,0.240553615,35.93
23/9/1989,25.76,26.825,0.496000231,282.91,2521.95,0.274918418,36.45
24/9/1989,16.38,26.29,0.496000231,255.04,2560,0.441014962,36.75
25/9/1989,24.77,26.52,0.496000231,243.74,2640,1.039535266,36.99
26/9/1989,11.28,26.69,0.492,254.4,2623.37,1.469095294,37.31
27/9/1989,0,27.51,0.492,367.43,2643.99,1.480550228,37.57
28/9/1989,0,28.035,0.492,341.94,2800,1.076763802,37.75
29/9/1989,0,27.75,0.492,354.47,2720,0.873438722,37.97
30/9/1989,0,27.865,0.487999884,347.43,2757.37,0.73311578,38.18
1/10/1989,22.14,28.255,0.487999884,243.5,2885.59,0.624293907,38.33
2/10/1989,2.83,28.13,0.487999884,277.66,2869.85,0.561291769,38.44
3/10/1989,0,25.99,0.483999653,392.46,2329.61,0.506880832,38.71
4/10/1989,0,25.72,0.483999653,400.27,2281.82,0.475379764,38.87
5/10/1989,0,25.61,0.483999653,412.42,2200,0.452469896,39.07
6/10/1989,0,25.24,0.483248727,430.17,2079.21,0.441014962,39.27
7/10/1989,0,26.39,0.480000116,363.94,2445.11,0.429560027,39.46
8/10/1989,17.9,26.5,0.480000116,294.86,2480,0.515472033,39.7
9/10/1989,0,25.75,0.480000116,369.26,2320,0.670113643,39.85
10/10/1989,1.91,25.195,0.475999884,304.03,2405.96,0.824755253,40.01
11/10/1989,21.11,25.21,0.475999884,246.48,2378.55,1.222814211,40.12
12/10/1989,0,25.75,0.475999884,320.02,2480,1.323044885,40.25
13/10/1989,0,26.05,0.475672917,340.21,2452.16,1.231405412,40.4
14/10/1989,0,27.31,0.471999884,332.52,2658.59,1.174130742,40.53
15/10/1989,4.41,27,0.471999884,243.12,2640.65,1.809879582,40.67
16/10/1989,0,27.215,0.471999884,334.46,2629.32,1.557871033,40.84
17/10/1989,3.71,26.79,0.468336574,281.11,2477.45,1.784105981,40.95
18/10/1989,0,26.98,0.468000347,342.59,2552.41,1.904382788,41.02
19/10/1989,0,25.225,0.468000347,335.44,2326.09,1.861426786,40.38
20/10/1989,2.37,16.785,0.468000347,421.33,1126.06,1.735422511,40.44
21/10/1989,0,13.16,0.463999653,432.41,942.37,1.483413961,40.52
22/10/1989,0,15.58,0.463999653,446.15,1056.56,1.234269146,40.56
23/10/1989,0,17.65,0.463999653,441.24,1199.9,1.005170464,40.78
24/10/1989,0,21.725,0.463989699,373.15,1756.2,0.819027786,41
25/10/1989,0,22.705,0.460000347,347.79,1914.21,0.658658709,41.24
26/10/1989,0,22.32,0.460000347,345.66,1884.89,0.526926967,41.41
27/10/1989,0.17,22.38,0.460000347,321.13,1946.31,0.432423761,41.58
28/10/1989,0.57,22.345,0.45967338,304.23,1995.02,0.369421624,41.67
29/10/1989,0,21.665,0.456,339.88,1798.23,0.320738154,41.69
30/10/1989,0,22.65,0.456,247.81,2168.53,0.286373352,41.85
31/10/1989,0,22.395,0.456,307.48,1974.53,0.257736016,42.05
1/11/1989,0,22.4,0.455990046,340.93,1871.77,0.240553615,42.13
2/11/1989,0,22.855,0.451999769,364.59,1802.88,0.223371214,42.22
3/11/1989,0,22.675,0.451999769,353.69,1823.78,0.209052547,42.38
4/11/1989,0,21.555,0.451999769,364.31,1678.34,0.189006412,42.38
5/11/1989,0,23.135,0.451999769,345.15,1897.25,0.171824011,42.36
6/11/1989,0,24.215,0.448336343,346.8,2000,0.15464161,42.46
7/11/1989,0,23.49,0.448000347,355.19,1876.02,0.140322942,42.54
8/11/1989,0,22.62,0.448000347,369.53,1719.99,0.131731742,42.63
9/11/1989,0,23.62,0.448000347,320.74,1998.45,0.128868008,42.66
10/11/1989,0,22.685,0.447249421,334.83,1818.6,0.134595475,42.66
11/11/1989,0,20.345,0.444000231,355.88,1510.97,0.123140541,42.69
12/11/1989,0,20.015,0.444000231,361.67,1442.41,0.117413074,42.68
13/11/1989,0,21.06,0.444000231,353.23,1569.32,0.108821874,42.66
14/11/1989,0,22.225,0.444000231,334.35,1737.96,0.100230673,42.68
15/11/1989,0,23.355,0.443249306,323.99,1876.41,0.09736694,42.77
16/11/1989,6.5,22.93,0.440031829,206.57,2000,0.09736694,42.83
17/11/1989,0,14.68,0.439999884,385.36,921.43,0.091639473,42.92
18/11/1989,0,14.46,0.439999884,337.33,1053.77,0.085912005,43.07
19/11/1989,0,17.33,0.439999884,340.83,1252.54,0.083048272,43.19
20/11/1989,0,19.89,0.439989931,313.65,1542.29,0.077320805,43.28
21/11/1989,0,17.475,0.437925116,375.02,1122.54,0.074457071,43.39
22/11/1989,0,18.22,0.436000116,366.16,1203.75,0.068729604,43.53
23/11/1989,6,19.465,0.436000116,244.07,1574.73,0.068729604,43.63
24/11/1989,0,16.665,0.436000116,351.68,1136.33,0.068729604,43.58
25/11/1989,0,18.78,0.436000116,283.21,1479.9,0.068729604,43.56
26/11/1989,14.91,22,0.436000116,180.14,1932.05,0.068729604,43.51
27/11/1989,5.13,22.06,0.43524919,237.83,1760,0.071593338,43.47
28/11/1989,0,22.995,0.433080787,256.09,2000,0.071593338,43.45
29/11/1989,0,22.95,0.431999884,231.75,2085.03,0.071593338,43.18
30/11/1989,0,17.875,0.431999884,305.49,1335.44,0.068729604,43.33
1/12/1989,0,16.495,0.431999884,318.22,1192.4,0.065865871,43.33
2/12/1989,0,18.245,0.431999884,289.14,1398.91,0.063002137,42.54
3/12/1989,0,17.495,0.431999884,303.74,1303.76,0.060138404,42.7
4/12/1989,0,9.235,0.431999884,370.16,608.89,0.054410937,42.61
5/12/1989,0,11.24,0.431989931,363.96,720,0.054410937,42.48
6/12/1989,0,13.835,0.431249074,352.98,879.17,0.054410937,41.34
7/12/1989,0,16.605,0.429925116,340.58,1080.07,0.051547203,41.92
8/12/1989,0,20.635,0.428336227,262.2,1675.03,0.054410937,42.48
9/12/1989,25.96,20.145,0.427999884,143.42,1815.82,0.083048272,42.8
10/12/1989,0,13.475,0.427999884,259.64,1088.04,0.100230673,43.04
11/12/1989,0,11.23,0.427999884,322.14,801.26,0.10595814,43.36
12/12/1989,0,15.835,0.427999884,336.74,1040.24,0.108821874,43.58
13/12/1989,6.24,18.225,0.427999884,216.54,1370.63,0.108821874,43.84
14/12/1989,0,8.75,0.427999884,341.54,640.11,0.108821874,43.97
15/12/1989,0,12.595,0.427999884,326.8,872.66,0.114549341,43.19
16/12/1989,0,15.67,0.427999884,313.16,1098.25,0.108821874,43.5
17/12/1989,0,16.465,0.427999884,286.32,1240.75,0.100230673,43.58
18/12/1989,0.26,16.715,0.427999884,184.59,1472.16,0.094503206,43.64
19/12/1989,0,19.24,0.427999884,205.22,1716.27,0.088775739,43.6
20/12/1989,6.39,21.02,0.427999884,198.7,1788.69,0.091639473,43.42
21/12/1989,9.95,16.605,0.427999884,162.66,1423.08,0.111685607,43.51
22/12/1989,2.65,13.205,0.427999884,245.95,1085.36,0.131731742,43.56
23/12/1989,38.46,6.205,0.427999884,164.06,721.76,0.380876558,43.5
24/12/1989,0,0.675,0.427999884,322.38,399.72,0.541245635,43.43
25/12/1989,0,2.3,0.427999884,345.54,436.34,0.67584111,43.38
26/12/1989,0,6.655,0.427999884,351.58,558.01,0.819027786,43.38
27/12/1989,0,10.52,0.427999884,343.14,738.18,0.859120055,43.32
28/12/1989,0,12.19,0.427999884,366.15,739.02,0.836210187,43.43
29/12/1989,0,14.04,0.427999884,363.29,833.45,0.784662983,43.48
30/12/1989,0,16.82,0.427999884,343.94,1081.39,0.690159777,43.46
31/12/1989,0,19.515,0.427999884,320.78,1366,0.581337904,43.45
1/1/1990,0,20.49,0.427999884,280.05,1516.79,0.492562165,43.4
2/1/1990,0,16.08,0.428031829,349.82,900.55,0.426696294,43.18
3/1/1990,0,17.47,0.429080556,332.41,978.61,0.383740291,43.07
4/1/1990,0,19.09,0.430635764,315.76,1149.85,0.337920555,42.97
5/1/1990,0.02,22.47,0.431673032,225.14,1906.86,0.303555753,43.14
6/1/1990,0,23.89,0.431999884,218.56,2100.56,0.280645885,43.07
7/1/1990,0,23.565,0.431999884,229.63,1996.98,0.263463484,41.99
8/1/1990,0,23.295,0.431999884,203.11,2129.69,0.249144816,42.4
9/1/1990,0.08,17.735,0.431999884,320.23,807.75,0.234826148,42.43
10/1/1990,0,15.285,0.431999884,355.03,473.28,0.217643747,42.14
11/1/1990,0,15.46,0.431999884,355,460.45,0.206188813,42.28
12/1/1990,0,16,0.432031829,356.01,467.75,0.194733879,42.29
13/1/1990,0,13.585,0.434636111,384.03,347.62,0.183278945,42.19
14/1/1990,0,12.53,0.435990162,351.16,415.74,0.174687744,41.88
15/1/1990,0,16.245,0.436000116,367.1,446.67,0.16323281,41.18
16/1/1990,0,18.895,0.436000116,345.08,585.63,0.157505343,40.99
17/1/1990,0,20.63,0.436000116,326.6,709.77,0.15464161,40.63
18/1/1990,0,20.18,0.436000116,343.48,628.72,0.151777876,40.19
19/1/1990,0,21.44,0.436336111,332.57,717.53,0.143186676,39.79
20/1/1990,0,23.285,0.439248958,308.41,903.4,0.137459209,39.64
21/1/1990,0,23.055,0.439999884,314.78,862.6,0.131731742,38.23
22/1/1990,0,23.415,0.439999884,252.93,1219.92,0.128868008,37.19
23/1/1990,0,19.17,0.439999884,368.57,530.57,0.126004275,36.73
24/1/1990,0,21.02,0.439999884,358.27,616.4,0.123140541,36.86
25/1/1990,0,22.495,0.441080556,343.86,720.2,0.114549341,36.91
26/1/1990,0.18,19.655,0.444000231,400,481,0.108821874,37
27/1/1990,0,13.555,0.444000231,391,362.59,0.103094407,36.9
28/1/1990,0,18.375,0.444000231,377.21,503.67,0.09736694,36.91
29/1/1990,0,21.36,0.444000231,331.29,737.67,0.094503206,36.12
30/1/1990,0.05,23.25,0.445081134,304.45,934.77,0.091639473,36.29
31/1/1990,11.3,22.94,0.448000347,216.05,1295.53,0.088775739,35.79
1/2/1990,0,22.835,0.448000347,275.04,1321.76,0.091639473,35.92
2/2/1990,0,23.81,0.448000347,312.25,1184.14,0.091639473,36.17
3/2/1990,0,23.665,0.448000347,337.1,1053.59,0.088775739,36.18
4/2/1990,0,23.13,0.451248958,324.83,1086.06,0.085912005,36.22
5/2/1990,0.55,19.43,0.451999769,384.9,661.23,0.083048272,36.28
6/2/1990,0,17.185,0.451999769,349.77,725.72,0.080184538,36.23
7/2/1990,0,19.925,0.451999769,385.65,693.19,0.077320805,36.34
8/2/1990,0,20.325,0.453925,385.64,699.38,0.074457071,36.58
9/2/1990,0,21.64,0.456,372.44,662.05,0.068729604,36.73
10/2/1990,0,23.01,0.456,334.53,823.68,0.065865871,36.71
11/2/1990,18.01,23.72,0.456,208.81,1394.34,0.065865871,36.17
12/2/1990,0,17.19,0.456335995,432.07,568.82,0.071593338,36.68
13/2/1990,0,16.665,0.460000347,443.97,515.69,0.074457071,36.68
14/2/1990,0,19.555,0.460000347,403.73,746.24,0.074457071,36.71
15/2/1990,0,21.61,0.460000347,376.28,940.84,0.068729604,36.02
16/2/1990,0,23.005,0.461080671,369.63,1041.2,0.065865871,36.27
17/2/1990,0,23.82,0.463999653,362.08,1120.75,0.068729604,36.24
18/2/1990,0,23.815,0.463999653,359.54,1138.77,0.085912005,35
19/2/1990,0,22.97,0.463999653,381.94,991.94,0.068729604,35.05
20/2/1990,0.26,23.77,0.466636227,340.02,1227.06,0.060138404,35.14
21/2/1990,7.55,23.655,0.468000347,258.7,1488.47,0.060138404,35.34
22/2/1990,0.02,23.56,0.468000347,331.6,1402.38,0.05727467,35.47
23/2/1990,46.92,21.98,0.468000347,259.83,1467.34,0.223371214,35.6
24/2/1990,26.48,15.48,0.471999884,289.64,1157.74,0.567019236,35.88
25/2/1990,0,13.955,0.471999884,424.32,946.02,0.544109368,36.34
26/2/1990,0,15.77,0.471999884,405.48,1114.89,0.710205912,36.37
27/2/1990,0,18.02,0.471999884,388.55,1332.65,0.798981651,35.38
28/2/1990,0,18.485,0.475999884,396.22,1342.17,0.730252047,35.49
1/3/1990,0,18.83,0.475999884,410.11,1314.07,0.609975239,35.55
2/3/1990,0,19.235,0.475999884,423.84,1292.31,0.492562165,35.66
3/3/1990,0,21.79,0.47924919,334.34,1849.34,0.392331492,35.72
4/3/1990,0,17.69,0.480000116,441.43,1130.56,0.312146953,36.01
5/3/1990,0,18.355,0.480000116,444.91,1159.6,0.254872283,36.28
6/3/1990,0,19.64,0.480000116,446.67,1234.94,0.21191628,36.01
7/3/1990,0,20.95,0.483999653,414.81,1462.15,0.180415212,34.92
8/3/1990,0,21.61,0.483999653,338.15,1826.01,0.157505343,34.27
