# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:17:00 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 300740084293001 USGS WELL(BENCHMARK)NR CRAWFORDVILLE,FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 300740084293001
#            TS   parameter     statistic     Description
#         29918       62610     00001     Groundwater level above NGVD 1929, feet (Maximum)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     ""         The reported water-level measurement represents a static level
#     1          Not determined
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	29918_62610_00001	29918_62610_00001_cd	00_62610_00011	00_62610_00011_cd	00_72019_00011	00_72019_00011_cd	00_62611_00011	00_62611_00011_cd
USGS	300740084293001	1987-02-19		33.29	A						
USGS	300740084293001	1987-02-20		33.30	A						
USGS	300740084293001	1987-02-21		33.48	A						
USGS	300740084293001	1987-02-22		33.72	A						
USGS	300740084293001	1987-02-23		33.86	A						
USGS	300740084293001	1987-02-24		33.98	A						
USGS	300740084293001	1987-02-25		34.00	A						
USGS	300740084293001	1987-02-25 17:10	UTC					12.78	1:A		
USGS	300740084293001	1987-02-26		33.98	A						
USGS	300740084293001	1987-02-27		33.93	A						
USGS	300740084293001	1987-02-28		33.88	A						
USGS	300740084293001	1987-03-01		33.87	A						
USGS	300740084293001	1987-03-02		33.81	A						
USGS	300740084293001	1987-03-03		33.75	A						
USGS	300740084293001	1987-03-04		33.68	A						
USGS	300740084293001	1987-03-05		33.58	A						
USGS	300740084293001	1987-03-06		33.49	A						
USGS	300740084293001	1987-03-07		33.54	A						
USGS	300740084293001	1987-03-08		33.59	A						
USGS	300740084293001	1987-03-09		33.63	A						
USGS	300740084293001	1987-03-10		33.61	A						
USGS	300740084293001	1987-03-11		33.51	A						
USGS	300740084293001	1987-03-12		33.48	A						
USGS	300740084293001	1987-03-13		33.45	A						
USGS	300740084293001	1987-03-14		33.41	A						
USGS	300740084293001	1987-03-15		33.34	A						
USGS	300740084293001	1987-03-16		33.28	A						
USGS	300740084293001	1987-03-17		33.22	A						
USGS	300740084293001	1987-03-18		33.47	A						
USGS	300740084293001	1987-03-19		33.76	A						
USGS	300740084293001	1987-03-20		33.92	A						
USGS	300740084293001	1987-03-21		33.96	A						
USGS	300740084293001	1987-03-22		33.97	A						
USGS	300740084293001	1987-03-23		33.90	A						
USGS	300740084293001	1987-03-24		33.83	A						
USGS	300740084293001	1987-03-25		33.73	A						
USGS	300740084293001	1987-03-26		33.63	A						
USGS	300740084293001	1987-03-27		33.67	A						
USGS	300740084293001	1987-03-28		33.76	A						
USGS	300740084293001	1987-03-29		34.07	A						
USGS	300740084293001	1987-03-30		34.94	A						
USGS	300740084293001	1987-03-31		35.49	A						
USGS	300740084293001	1987-04-01		35.58	A						
USGS	300740084293001	1987-04-02		35.55	A						
USGS	300740084293001	1987-04-03		35.31	A						
USGS	300740084293001	1987-04-04		34.96	A						
USGS	300740084293001	1987-04-05		34.71	A						
USGS	300740084293001	1987-04-06		34.51	A						
USGS	300740084293001	1987-04-07		34.32	A						
USGS	300740084293001	1987-04-08		34.13	A						
USGS	300740084293001	1987-04-09		33.98	A						
USGS	300740084293001	1987-04-10		33.83	A						
USGS	300740084293001	1987-04-11		33.69	A						
USGS	300740084293001	1987-04-12		33.55	A						
USGS	300740084293001	1987-04-13		33.42	A						
USGS	300740084293001	1987-04-14		33.31	A						
USGS	300740084293001	1987-04-15		33.26	A						
USGS	300740084293001	1987-04-15 20:55	UTC					13.51	1:A		
USGS	300740084293001	1987-04-16		33.19	A						
USGS	300740084293001	1987-04-17		33.12	A						
USGS	300740084293001	1987-04-18		33.03	A						
USGS	300740084293001	1987-04-19		32.91	A						
USGS	300740084293001	1987-04-20		32.82	A						
USGS	300740084293001	1987-04-21		32.75	A						
USGS	300740084293001	1987-04-22		32.68	A						
USGS	300740084293001	1987-04-23		32.62	A						
USGS	300740084293001	1987-04-24		32.56	A						
USGS	300740084293001	1987-04-25		32.47	A						
USGS	300740084293001	1987-04-26		32.38	A						
USGS	300740084293001	1987-04-27		32.32	A						
USGS	300740084293001	1987-04-28		32.29	A						
USGS	300740084293001	1987-04-29		32.24	A						
USGS	300740084293001	1987-04-30		32.19	A						
USGS	300740084293001	1987-05-01		32.13	A						
USGS	300740084293001	1987-05-02		32.09	A						
USGS	300740084293001	1987-05-03		32.03	A						
USGS	300740084293001	1987-05-04		31.97	A						
USGS	300740084293001	1987-05-05		31.92	A						
USGS	300740084293001	1987-05-06		31.96	A						
USGS	300740084293001	1987-05-07		31.98	A						
USGS	300740084293001	1987-05-08		31.99	A						
USGS	300740084293001	1987-05-09		31.96	A						
USGS	300740084293001	1987-05-10		31.90	A						
USGS	300740084293001	1987-05-11		31.87	A						
USGS	300740084293001	1987-05-12		31.85	A						
USGS	300740084293001	1987-05-13		31.81	A						
USGS	300740084293001	1987-05-14		31.76	A						
USGS	300740084293001	1987-05-15		31.80	A						
USGS	300740084293001	1987-05-16		31.84	A						
USGS	300740084293001	1987-05-17		31.97	A						
USGS	300740084293001	1987-05-18		32.03	A						
USGS	300740084293001	1987-05-19		32.03	A						
USGS	300740084293001	1987-05-20		32.03	A						
USGS	300740084293001	1987-05-21		32.01	A						
USGS	300740084293001	1987-05-22		32.12	A						
USGS	300740084293001	1987-05-23		32.16	A						
USGS	300740084293001	1987-05-24		32.13	A						
USGS	300740084293001	1987-05-25		32.08	A						
USGS	300740084293001	1987-05-26		32.00	A						
USGS	300740084293001	1987-05-27		31.93	A						
USGS	300740084293001	1987-05-28		31.87	A						
USGS	300740084293001	1987-05-29		31.80	A						
USGS	300740084293001	1987-05-30		31.74	A						
USGS	300740084293001	1987-05-31		31.68	A						
USGS	300740084293001	1987-06-01		31.61	A						
USGS	300740084293001	1987-06-02		31.54	A						
USGS	300740084293001	1987-06-03		31.48	A						
USGS	300740084293001	1987-06-04		31.68	A						
USGS	300740084293001	1987-06-05		31.92	A						
USGS	300740084293001	1987-06-06		32.01	A						
USGS	300740084293001	1987-06-07		32.04	A						
USGS	300740084293001	1987-06-08		32.04	A						
USGS	300740084293001	1987-06-09		32.02	A						
USGS	300740084293001	1987-06-10		31.98	A						
USGS	300740084293001	1987-06-11		31.93	A						
USGS	300740084293001	1987-06-12		31.86	A						
USGS	300740084293001	1987-06-13		31.86	A						
USGS	300740084293001	1987-06-14		32.06	A						
USGS	300740084293001	1987-06-15		32.26	A						
USGS	300740084293001	1987-06-16		32.40	A						
USGS	300740084293001	1987-06-17		32.50	A						
USGS	300740084293001	1987-06-18		32.56	A						
USGS	300740084293001	1987-06-19		32.61	A						
USGS	300740084293001	1987-06-19 20:50	UTC					14.14	1:A		
USGS	300740084293001	1987-06-20		32.61	A						
USGS	300740084293001	1987-06-21		32.66	A						
USGS	300740084293001	1987-06-22		32.81	A						
USGS	300740084293001	1987-06-23		33.11	A						
USGS	300740084293001	1987-06-24		33.37	A						
USGS	300740084293001	1987-06-25		33.52	A						
USGS	300740084293001	1987-06-26		33.57	A						
USGS	300740084293001	1987-06-27		33.55	A						
USGS	300740084293001	1987-06-28		33.48	A						
USGS	300740084293001	1987-06-29		33.36	A						
USGS	300740084293001	1987-06-30		33.26	A						
USGS	300740084293001	1987-07-01		33.22	A						
USGS	300740084293001	1987-07-02		33.22	A						
USGS	300740084293001	1987-07-03		33.16	A						
USGS	300740084293001	1987-07-04		33.21	A						
USGS	300740084293001	1987-07-05		33.24	A						
USGS	300740084293001	1987-07-06		33.26	A						
USGS	300740084293001	1987-07-07		33.26	A						
USGS	300740084293001	1987-07-08		33.22	A						
USGS	300740084293001	1987-07-09		33.18	A						
USGS	300740084293001	1987-07-10		33.12	A						
USGS	300740084293001	1987-07-11		33.03	A						
USGS	300740084293001	1987-07-12		32.93	A						
USGS	300740084293001	1987-07-13		32.82	A						
USGS	300740084293001	1987-07-14		32.69	A						
USGS	300740084293001	1987-07-15		32.65	A						
USGS	300740084293001	1987-07-16		32.61	A						
USGS	300740084293001	1987-07-17		32.51	A						
USGS	300740084293001	1987-07-18		32.39	A						
USGS	300740084293001	1987-07-19		32.43	A						
USGS	300740084293001	1987-07-20		32.40	A						
USGS	300740084293001	1987-07-21		32.33	A						
USGS	300740084293001	1987-07-22		32.27	A						
USGS	300740084293001	1987-07-23		32.22	A						
USGS	300740084293001	1987-07-24		32.13	A						
USGS	300740084293001	1987-07-25		32.04	A						
USGS	300740084293001	1987-07-26		31.99	A						
USGS	300740084293001	1987-07-27		32.00	A						
USGS	300740084293001	1987-07-28		31.98	A						
USGS	300740084293001	1987-07-29		32.01	A						
USGS	300740084293001	1987-07-30		32.06	A						
USGS	300740084293001	1987-07-31		32.16	A						
USGS	300740084293001	1987-08-01		32.24	A						
USGS	300740084293001	1987-08-02		32.43	A						
USGS	300740084293001	1987-08-03		32.68	A						
USGS	300740084293001	1987-08-04		32.83	A						
USGS	300740084293001	1987-08-05		32.87	A						
USGS	300740084293001	1987-08-06		32.85	A						
USGS	300740084293001	1987-08-07		32.79	A						
USGS	300740084293001	1987-08-08		32.69	A						
USGS	300740084293001	1987-08-09		32.60	A						
USGS	300740084293001	1987-08-10		32.49	A						
USGS	300740084293001	1987-08-11		32.38	A						
USGS	300740084293001	1987-08-11 20:15	UTC					14.43	1:A		
USGS	300740084293001	1987-08-12		32.27	A						
USGS	300740084293001	1987-08-13		32.33	A						
USGS	300740084293001	1987-08-14		32.55	A						
USGS	300740084293001	1987-08-15		33.36	A						
USGS	300740084293001	1987-08-16		34.00	A						
USGS	300740084293001	1987-08-17		34.32	A						
USGS	300740084293001	1987-08-18		34.33	A						
USGS	300740084293001	1987-08-19		34.26	A						
USGS	300740084293001	1987-08-20		34.10	A						
USGS	300740084293001	1987-08-21		33.92	A						
USGS	300740084293001	1987-08-22		33.74	A						
USGS	300740084293001	1987-08-23		33.59	A						
USGS	300740084293001	1987-08-24		33.41	A						
USGS	300740084293001	1987-08-25		33.22	A						
USGS	300740084293001	1987-08-26		33.07	A						
USGS	300740084293001	1987-08-27		32.94	A						
USGS	300740084293001	1987-08-28		32.81	A						
USGS	300740084293001	1987-08-29		32.68	A						
USGS	300740084293001	1987-08-30		32.56	A						
USGS	300740084293001	1987-08-31		32.46	A						
USGS	300740084293001	1987-09-01		32.39	A						
USGS	300740084293001	1987-09-02		32.34	A						
USGS	300740084293001	1987-09-03		32.32	A						
USGS	300740084293001	1987-09-04		32.30	A						
USGS	300740084293001	1987-09-05		32.50	A						
USGS	300740084293001	1987-09-06		32.70	A						
USGS	300740084293001	1987-09-07		32.83	A						
USGS	300740084293001	1987-09-08		32.85	A						
USGS	300740084293001	1987-09-09		32.84	A						
USGS	300740084293001	1987-09-10		32.80	A						
USGS	300740084293001	1987-09-11		32.73	A						
USGS	300740084293001	1987-09-12		32.79	A						
USGS	300740084293001	1987-09-13		32.84	A						
USGS	300740084293001	1987-09-14		32.84	A						
USGS	300740084293001	1987-09-15		32.83	A						
USGS	300740084293001	1987-09-16		32.82	A						
USGS	300740084293001	1987-09-17		32.75	A						
USGS	300740084293001	1987-09-18		32.68	A						
USGS	300740084293001	1987-09-19		32.61	A						
USGS	300740084293001	1987-09-20		32.55	A						
USGS	300740084293001	1987-09-21		32.47	A						
USGS	300740084293001	1987-09-22		32.37	A						
USGS	300740084293001	1987-09-23		32.31	A						
USGS	300740084293001	1987-09-24		32.24	A						
USGS	300740084293001	1987-09-25		32.15	A						
USGS	300740084293001	1987-09-26		32.06	A						
USGS	300740084293001	1987-09-27		31.98	A						
USGS	300740084293001	1987-09-28		31.91	A						
USGS	300740084293001	1987-09-29		31.87	A						
USGS	300740084293001	1987-09-30		31.88	A						
USGS	300740084293001	1987-10-01		31.80	A						
USGS	300740084293001	1987-10-02		31.71	A						
USGS	300740084293001	1987-10-03		31.64	A						
USGS	300740084293001	1987-10-04		31.56	A						
USGS	300740084293001	1987-10-05		31.55	A						
USGS	300740084293001	1987-10-06		31.52	A						
USGS	300740084293001	1987-10-07		31.47	A						
USGS	300740084293001	1987-10-08		31.36	A						
USGS	300740084293001	1987-10-09		31.30	A						
USGS	300740084293001	1987-10-09 22:15	UTC					15.45	1:A		
USGS	300740084293001	1987-10-10		31.27	A						
USGS	300740084293001	1987-10-11		31.27	A						
USGS	300740084293001	1987-10-12		31.28	A						
USGS	300740084293001	1987-10-13		31.22	A						
USGS	300740084293001	1987-10-14		31.12	A						
USGS	300740084293001	1987-10-15		31.09	A						
USGS	300740084293001	1987-10-16		31.07	A						
USGS	300740084293001	1987-10-17		31.04	A						
USGS	300740084293001	1987-10-18		31.00	A						
USGS	300740084293001	1987-10-19		30.97	A						
USGS	300740084293001	1987-10-20		30.93	A						
USGS	300740084293001	1987-10-21		30.90	A						
USGS	300740084293001	1987-10-22		30.84	A						
USGS	300740084293001	1987-10-23		30.82	A						
USGS	300740084293001	1987-10-24		30.78	A						
USGS	300740084293001	1987-10-25		30.79	A						
USGS	300740084293001	1987-10-26		30.79	A						
USGS	300740084293001	1987-10-27		30.77	A						
USGS	300740084293001	1987-10-28		30.71	A						
USGS	300740084293001	1987-10-29		30.65	A						
USGS	300740084293001	1987-10-30		30.61	A						
USGS	300740084293001	1987-10-31		30.58	A						
USGS	300740084293001	1987-11-01		30.58	A						
USGS	300740084293001	1987-11-02		30.58	A						
USGS	300740084293001	1987-11-03		30.60	A						
USGS	300740084293001	1987-11-04		30.75	A						
USGS	300740084293001	1987-11-05		30.81	A						
USGS	300740084293001	1987-11-06		30.82	A						
USGS	300740084293001	1987-11-07		30.88	A						
USGS	300740084293001	1987-11-08		30.91	A						
USGS	300740084293001	1987-11-09		31.00	A						
USGS	300740084293001	1987-11-10		31.05	A						
USGS	300740084293001	1987-11-11		31.04	A						
USGS	300740084293001	1987-11-12		31.05	A						
USGS	300740084293001	1987-11-13		31.07	A						
USGS	300740084293001	1987-11-14		31.07	A						
USGS	300740084293001	1987-11-15		31.04	A						
USGS	300740084293001	1987-11-16		31.05	A						
USGS	300740084293001	1987-11-17		31.32	A						
USGS	300740084293001	1987-11-18		31.60	A						
USGS	300740084293001	1987-11-19		31.83	A						
USGS	300740084293001	1987-11-20		31.94	A						
USGS	300740084293001	1987-11-21		31.98	A						
USGS	300740084293001	1987-11-22		32.01	A						
USGS	300740084293001	1987-11-23		32.00	A						
USGS	300740084293001	1987-11-24		32.00	A						
USGS	300740084293001	1987-11-25		32.00	A						
USGS	300740084293001	1987-11-26		32.00	A						
USGS	300740084293001	1987-11-27		32.00	A						
USGS	300740084293001	1987-11-28		32.00	A						
USGS	300740084293001	1987-11-29		31.98	A						
USGS	300740084293001	1987-11-30		31.97	A						
USGS	300740084293001	1987-12-01		31.94	A						
USGS	300740084293001	1987-12-02		31.87	A						
USGS	300740084293001	1987-12-03		31.84	A						
USGS	300740084293001	1987-12-03 15:40	UTC					14.94	1:A		
USGS	300740084293001	1987-12-04		31.85	A						
USGS	300740084293001	1987-12-05		31.74	A						
USGS	300740084293001	1987-12-06		31.70	A						
USGS	300740084293001	1987-12-07		31.69	A						
USGS	300740084293001	1987-12-08		31.66	A						
USGS	300740084293001	1987-12-09		31.65	A						
USGS	300740084293001	1987-12-10		31.65	A						
USGS	300740084293001	1987-12-11		31.63	A						
USGS	300740084293001	1987-12-12		31.61	A						
USGS	300740084293001	1987-12-13		31.55	A						
USGS	300740084293001	1987-12-14		31.51	A						
USGS	300740084293001	1987-12-15		31.56	A						
USGS	300740084293001	1987-12-16		31.54	A						
USGS	300740084293001	1987-12-17		31.55	A						
USGS	300740084293001	1987-12-18		31.55	A						
USGS	300740084293001	1987-12-19		31.57	A						
USGS	300740084293001	1987-12-20		31.56	A						
USGS	300740084293001	1987-12-21		31.55	A						
USGS	300740084293001	1987-12-22		31.54	A						
USGS	300740084293001	1987-12-23		31.49	A						
USGS	300740084293001	1987-12-24		31.48	A						
USGS	300740084293001	1987-12-25		31.48	A						
USGS	300740084293001	1987-12-26		31.48	A						
USGS	300740084293001	1987-12-27		31.46	A						
USGS	300740084293001	1987-12-28		31.49	A						
USGS	300740084293001	1987-12-29		31.44	A						
USGS	300740084293001	1987-12-30		31.35	A						
USGS	300740084293001	1987-12-31		31.36	A						
USGS	300740084293001	1988-01-01		31.38	A						
USGS	300740084293001	1988-01-02		31.38	A						
USGS	300740084293001	1988-01-03		31.40	A						
USGS	300740084293001	1988-01-04		31.38	A						
USGS	300740084293001	1988-01-05		31.37	A						
USGS	300740084293001	1988-01-06		31.40	A						
USGS	300740084293001	1988-01-07		31.44	A						
USGS	300740084293001	1988-01-08		31.43	A						
USGS	300740084293001	1988-01-09		31.43	A						
USGS	300740084293001	1988-01-10		31.44	A						
USGS	300740084293001	1988-01-11		31.46	A						
USGS	300740084293001	1988-01-12		31.48	A						
USGS	300740084293001	1988-01-13		31.50	A						
USGS	300740084293001	1988-01-14		31.46	A						
USGS	300740084293001	1988-01-15		31.46	A						
USGS	300740084293001	1988-01-16		31.44	A						
USGS	300740084293001	1988-01-17		31.48	A						
USGS	300740084293001	1988-01-18		31.49	A						
USGS	300740084293001	1988-01-19		31.52	A						
USGS	300740084293001	1988-01-20		31.64	A						
USGS	300740084293001	1988-01-21		31.74	A						
USGS	300740084293001	1988-01-22		31.79	A						
USGS	300740084293001	1988-01-23		31.87	A						
USGS	300740084293001	1988-01-24		31.95	A						
USGS	300740084293001	1988-01-25		31.97	A						
USGS	300740084293001	1988-01-26		31.93	A						
USGS	300740084293001	1988-01-27		31.89	A						
USGS	300740084293001	1988-01-28		31.89	A						
USGS	300740084293001	1988-01-29		31.90	A						
USGS	300740084293001	1988-01-30		31.92	A						
USGS	300740084293001	1988-01-31		31.91	A						
USGS	300740084293001	1988-02-01		31.88	A						
USGS	300740084293001	1988-02-02		31.86	A						
USGS	300740084293001	1988-02-02 17:15	UTC					14.91	1:A		
USGS	300740084293001	1988-02-03		31.83	A						
USGS	300740084293001	1988-02-04		31.81	A						
USGS	300740084293001	1988-02-05		31.75	A						
USGS	300740084293001	1988-02-06		31.73	A						
USGS	300740084293001	1988-02-07		31.75	A						
USGS	300740084293001	1988-02-08		31.76	A						
USGS	300740084293001	1988-02-09		31.76	A						
USGS	300740084293001	1988-02-10		31.74	A						
USGS	300740084293001	1988-02-11		31.71	A						
USGS	300740084293001	1988-02-12		31.71	A						
USGS	300740084293001	1988-02-13		31.63	A						
USGS	300740084293001	1988-02-14		31.61	A						
USGS	300740084293001	1988-02-15		31.70	A						
USGS	300740084293001	1988-02-16		31.65	A						
USGS	300740084293001	1988-02-17		31.65	A						
USGS	300740084293001	1988-02-18		32.03	A						
USGS	300740084293001	1988-02-19		33.00	A						
USGS	300740084293001	1988-02-20		33.60	A						
USGS	300740084293001	1988-02-21		33.90	A						
USGS	300740084293001	1988-02-22		34.01	A						
USGS	300740084293001	1988-02-23		34.02	A						
USGS	300740084293001	1988-02-24		33.94	A						
USGS	300740084293001	1988-02-25		33.77	A						
USGS	300740084293001	1988-02-26		33.63	A						
USGS	300740084293001	1988-02-27		33.53	A						
USGS	300740084293001	1988-02-28		33.45	A						
USGS	300740084293001	1988-02-29		33.30	A						
USGS	300740084293001	1988-03-01		33.18	A						
USGS	300740084293001	1988-03-02		33.07	A						
USGS	300740084293001	1988-03-03		33.01	A						
USGS	300740084293001	1988-03-04		33.35	A						
USGS	300740084293001	1988-03-05		33.99	A						
USGS	300740084293001	1988-03-06		34.37	A						
USGS	300740084293001	1988-03-07		34.39	A						
USGS	300740084293001	1988-03-08		34.31	A						
USGS	300740084293001	1988-03-09		34.21	A						
USGS	300740084293001	1988-03-10		34.21	A						
USGS	300740084293001	1988-03-11		34.02	A						
USGS	300740084293001	1988-03-12		33.90	A						
USGS	300740084293001	1988-03-13		33.81	A						
USGS	300740084293001	1988-03-14		33.67	A						
USGS	300740084293001	1988-03-15		33.49	A						
USGS	300740084293001	1988-03-16		33.32	A						
USGS	300740084293001	1988-03-17		33.19	A						
USGS	300740084293001	1988-03-18		33.21	A						
USGS	300740084293001	1988-03-19		33.15	A						
USGS	300740084293001	1988-03-20		33.01	A						
USGS	300740084293001	1988-03-21		32.97	A						
USGS	300740084293001	1988-03-22		32.91	A						
USGS	300740084293001	1988-03-23		32.83	A						
USGS	300740084293001	1988-03-24		32.79	A						
USGS	300740084293001	1988-03-25		32.74	A						
USGS	300740084293001	1988-03-25 15:15	UTC					14.06	1:A		
USGS	300740084293001	1988-03-26		32.78	A						
USGS	300740084293001	1988-03-27		32.82	A						
USGS	300740084293001	1988-03-28		32.84	A						
USGS	300740084293001	1988-03-29		32.84	A						
USGS	300740084293001	1988-03-30		32.83	A						
USGS	300740084293001	1988-03-31		32.80	A						
USGS	300740084293001	1988-04-01		32.76	A						
USGS	300740084293001	1988-04-02		32.70	A						
USGS	300740084293001	1988-04-03		32.65	A						
USGS	300740084293001	1988-04-04		32.62	A						
USGS	300740084293001	1988-04-05		32.55	A						
USGS	300740084293001	1988-04-06		32.54	A						
USGS	300740084293001	1988-04-07		32.51	A						
USGS	300740084293001	1988-04-08		32.49	A						
USGS	300740084293001	1988-04-09		32.37	A						
USGS	300740084293001	1988-04-10		32.31	A						
USGS	300740084293001	1988-04-11		32.32	A						
USGS	300740084293001	1988-04-12		32.32	A						
USGS	300740084293001	1988-04-13		32.27	A						
USGS	300740084293001	1988-04-14		32.25	A						
USGS	300740084293001	1988-04-15		32.23	A						
USGS	300740084293001	1988-04-16		32.21	A						
USGS	300740084293001	1988-04-17		32.18	A						
USGS	300740084293001	1988-04-18		32.19	A						
USGS	300740084293001	1988-04-19		32.39	A						
USGS	300740084293001	1988-04-20		32.53	A						
USGS	300740084293001	1988-04-21		32.60	A						
USGS	300740084293001	1988-04-22		32.62	A						
USGS	300740084293001	1988-04-23		32.61	A						
USGS	300740084293001	1988-04-24		32.60	A						
USGS	300740084293001	1988-04-25		32.56	A						
USGS	300740084293001	1988-04-26		32.53	A						
USGS	300740084293001	1988-04-27		32.42	A						
USGS	300740084293001	1988-04-28		32.32	A						
USGS	300740084293001	1988-04-29		32.24	A						
USGS	300740084293001	1988-04-30		32.20	A						
USGS	300740084293001	1988-05-01		32.28	A						
USGS	300740084293001	1988-05-02		32.27	A						
USGS	300740084293001	1988-05-03		32.26	A						
USGS	300740084293001	1988-05-04		32.24	A						
USGS	300740084293001	1988-05-05		32.22	A						
USGS	300740084293001	1988-05-06		32.15	A						
USGS	300740084293001	1988-05-07		32.08	A						
USGS	300740084293001	1988-05-08		31.99	A						
USGS	300740084293001	1988-05-09		31.93	A						
USGS	300740084293001	1988-05-10		31.87	A						
USGS	300740084293001	1988-05-11		31.84	A						
USGS	300740084293001	1988-05-12		31.77	A						
USGS	300740084293001	1988-05-13		31.70	A						
USGS	300740084293001	1988-05-14		31.70	A						
USGS	300740084293001	1988-05-15		31.68	A						
USGS	300740084293001	1988-05-16		31.62	A						
USGS	300740084293001	1988-05-17		31.59	A						
USGS	300740084293001	1988-05-18		31.64	A						
USGS	300740084293001	1988-05-19		31.64	A						
USGS	300740084293001	1988-05-20		31.59	A						
USGS	300740084293001	1988-05-21		31.51	A						
USGS	300740084293001	1988-05-22		31.45	A						
USGS	300740084293001	1988-05-23		31.40	A						
USGS	300740084293001	1988-05-24		31.35	A						
USGS	300740084293001	1988-05-25		31.31	A						
USGS	300740084293001	1988-05-26		31.30	A						
USGS	300740084293001	1988-05-27		31.24	A						
USGS	300740084293001	1988-05-28		31.21	A						
USGS	300740084293001	1988-05-29		31.18	A						
USGS	300740084293001	1988-05-30		31.14	A						
USGS	300740084293001	1988-05-31		31.08	A						
USGS	300740084293001	1988-05-31 21:40	UTC					15.67	1:A		
USGS	300740084293001	1988-06-01		31.04	A						
USGS	300740084293001	1988-06-02		31.01	A						
USGS	300740084293001	1988-06-03		30.97	A						
USGS	300740084293001	1988-06-04		30.94	A						
USGS	300740084293001	1988-06-05		30.87	A						
USGS	300740084293001	1988-06-06		30.91	A						
USGS	300740084293001	1988-06-07		31.06	A						
USGS	300740084293001	1988-06-08		31.14	A						
USGS	300740084293001	1988-06-09		31.16	A						
USGS	300740084293001	1988-06-10		31.14	A						
USGS	300740084293001	1988-06-11		31.11	A						
USGS	300740084293001	1988-06-12		31.08	A						
USGS	300740084293001	1988-06-13		31.03	A						
USGS	300740084293001	1988-06-14		30.98	A						
USGS	300740084293001	1988-06-15		30.93	A						
USGS	300740084293001	1988-06-16		30.90	A						
USGS	300740084293001	1988-06-17		30.87	A						
USGS	300740084293001	1988-06-18		30.80	A						
USGS	300740084293001	1988-06-19		30.73	A						
USGS	300740084293001	1988-06-20		30.66	A						
USGS	300740084293001	1988-06-21		30.65	A						
USGS	300740084293001	1988-06-22		30.63	A						
USGS	300740084293001	1988-06-23		30.61	A						
USGS	300740084293001	1988-06-24		30.57	A						
USGS	300740084293001	1988-06-25		30.52	A						
USGS	300740084293001	1988-06-26		30.53	A						
USGS	300740084293001	1988-06-27		30.51	A						
USGS	300740084293001	1988-06-28		30.50	A						
USGS	300740084293001	1988-06-29		30.54	A						
USGS	300740084293001	1988-06-30		30.55	A						
USGS	300740084293001	1988-07-01		30.57	A						
USGS	300740084293001	1988-07-02		30.56	A						
USGS	300740084293001	1988-07-03		30.57	A						
USGS	300740084293001	1988-07-04									
USGS	300740084293001	1988-07-05									
USGS	300740084293001	1988-07-06		30.57	A						
USGS	300740084293001	1988-07-07		30.55	A						
USGS	300740084293001	1988-07-08		30.52	A						
USGS	300740084293001	1988-07-09		30.49	A						
USGS	300740084293001	1988-07-10		30.43	A						
USGS	300740084293001	1988-07-11		30.41	A						
USGS	300740084293001	1988-07-12		30.42	A						
USGS	300740084293001	1988-07-13		30.40	A						
USGS	300740084293001	1988-07-14		30.38	A						
USGS	300740084293001	1988-07-15		30.42	A						
USGS	300740084293001	1988-07-16		30.45	A						
USGS	300740084293001	1988-07-17		30.48	A						
USGS	300740084293001	1988-07-18		30.48	A						
USGS	300740084293001	1988-07-19		30.46	A						
USGS	300740084293001	1988-07-19 22:05	UTC					16.28	1:A		
USGS	300740084293001	1988-07-20		30.45	A						
USGS	300740084293001	1988-07-21		30.42	A						
USGS	300740084293001	1988-07-22		30.49	A						
USGS	300740084293001	1988-07-23		30.54	A						
USGS	300740084293001	1988-07-24		30.58	A						
USGS	300740084293001	1988-07-25		30.60	A						
USGS	300740084293001	1988-07-26		30.69	A						
USGS	300740084293001	1988-07-27		30.71	A						
USGS	300740084293001	1988-07-28		30.70	A						
USGS	300740084293001	1988-07-29		30.68	A						
USGS	300740084293001	1988-07-30		30.67	A						
USGS	300740084293001	1988-07-31		30.66	A						
USGS	300740084293001	1988-08-01		30.65	A						
USGS	300740084293001	1988-08-02		30.67	A						
USGS	300740084293001	1988-08-03		30.69	A						
USGS	300740084293001	1988-08-04		30.69	A						
USGS	300740084293001	1988-08-05		30.68	A						
USGS	300740084293001	1988-08-06		30.64	A						
