date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(feet)
21/6/1983,26.78,25.65,0.579999884,232.63,2599.43,0.917237,32.43
22/6/1983,29.99,26.29,0.579999884,218.3,2738.51,4.854870585,32.39
23/6/1983,16.56,26.75,0.579999884,272.05,2640,5.948142968,32.37
24/6/1983,11.57,25.475,0.579999884,244.21,2552.13,7.328630978,32.38
25/6/1983,4.61,25.17,0.579999884,289.28,2373.3,6.550369281,32.38
26/6/1983,0,26.06,0.579999884,359.84,2579.43,6.096383292,32.34
27/6/1983,0,26.885,0.579999884,383.51,2649.08,5.799902645,32.31
28/6/1983,27.73,26.5,0.579999884,277.33,2639.51,5.707252443,32.3
29/6/1983,21,26.41,0.579999884,283.64,2610.56,5.864757787,32.3
30/6/1983,13.67,26.6,0.579999884,282.63,2646.57,7.106270493,32.6
1/7/1983,0,27,0.579999884,429.06,2560,7.560256483,32.78
2/7/1983,0,27.5,0.579999884,427.35,2639.69,6.819054867,32.83
3/7/1983,9.36,27.53,0.579999884,326.24,2640,5.892552847,32.81
4/7/1983,2.35,27.54,0.579999884,367.93,2653.1,4.539859898,32.78
5/7/1983,0,27.46,0.579999884,432.63,2627.88,3.483647595,32.74
6/7/1983,6.06,27.235,0.57959919,315.07,2634.64,3.539237716,32.69
7/7/1983,0,27.055,0.57757581,423.17,2597.19,3.455852535,32.65
8/7/1983,0,27.53,0.575999769,420.18,2673.62,4.539859898,32.61
9/7/1983,0,25.57,0.575999769,461.94,2290.9,4.947520787,32.52
10/7/1983,0,24.98,0.575999769,505.17,2073.24,3.511442656,32.43
11/7/1983,0,26.82,0.575999769,466.99,2409.41,2.464495373,32.35
12/7/1983,0,26.93,0.575999769,484.28,2342.63,1.704763717,32.28
13/7/1983,0,27.57,0.575999769,450.9,2559.87,1.167392545,32.22
14/7/1983,0,28.53,0.575999769,420.55,2797.76,0.815321778,32.67
15/7/1983,13.23,28.695,0.572525347,345.08,2800,0.592961293,33.08
16/7/1983,0,28.45,0.572000231,420.2,2799.79,0.47251603,33.4
17/7/1983,0,28.745,0.572000231,454.12,2720,0.342805747,33.6
18/7/1983,0,28.905,0.572000231,446.41,2769.5,0.259420566,33.79
19/7/1983,0,28.93,0.572000231,441.63,2788.13,0.194565424,33.82
20/7/1983,0,28.77,0.572000231,428.18,2805.62,0.148240323,33.91
21/7/1983,0,28.47,0.567999769,458.26,2642.72,0.120445263,33.93
22/7/1983,0,28.505,0.567999769,436.01,2720,0.101915222,33.97
23/7/1983,0,29.105,0.567999769,412.53,2877.49,0.083385182,34.06
24/7/1983,0,28.815,0.567999769,358.53,3029.69,0.0917237,34.09
25/7/1983,0,30.375,0.567999769,365.13,3270.63,0.079679174,34.09
26/7/1983,3.23,29.165,0.564000347,289.62,3000,0.074120162,34.09
27/7/1983,4.08,27.925,0.564000347,323.3,2640,0.075973166,34.07
28/7/1983,0,27.435,0.564000347,414.97,2619.44,0.063002137,33.95
29/7/1983,0,26.995,0.564000347,413.48,2558.09,0.080605676,33.85
30/7/1983,2,27.105,0.563599653,331.38,2674.37,0.092650202,33.79
31/7/1983,6.3,26.965,0.560000231,266.33,2716.94,0.088944194,33.775
1/8/1983,10.34,27.27,0.560000231,257.14,2794.3,0.08709119,33.76
2/8/1983,17.57,26.855,0.560000231,285.5,2640,0.08709119,33.75
3/8/1983,3.56,26.565,0.560000231,297.56,2655.51,0.07319366,33.69
4/8/1983,0,27.2,0.556,404.75,2624.58,0.064855141,33.56
5/8/1983,0,27.345,0.556,412.76,2618.01,0.157505343,33.4
6/8/1983,0,27.4,0.556,407.95,2640.32,0.231625505,33.25
7/8/1983,9.14,27.415,0.556,305.93,2640,0.277950606,33.1
8/8/1983,23.41,27.4,0.551999884,315.01,2600,0.47251603,32.98
9/8/1983,5.52,27.955,0.551999884,362.61,2708.12,0.555901212,32.87
10/8/1983,0,27.76,0.551999884,423.87,2643.38,0.509576111,32.74
11/8/1983,6.35,28.125,0.550640509,305.87,2840.57,0.46325101,32.61
12/8/1983,6.3,27.32,0.548,273.78,2762.97,0.416925909,32.5
13/8/1983,9.41,27.295,0.548,293.83,2754.66,0.426190929,32.4
14/8/1983,0,27.505,0.548,362.51,2802.49,0.741201616,32.31
15/8/1983,0,26.26,0.544,385.98,2562.54,1.639908575,32.24
16/8/1983,0,25.615,0.544,433.76,2334.36,2.056834484,32.22
17/8/1983,0,25.58,0.544,472.86,2216.49,1.676968656,32.2
18/8/1983,0,26.39,0.544,471.65,2305.22,1.195187606,32.16
19/8/1983,0,27.74,0.54,466.25,2477.95,0.824586798,32.11
20/8/1983,0,28.865,0.54,451.93,2683.59,0.565166232,32.09
21/8/1983,0,29.46,0.54,442.4,2797.31,0.370600808,32.08
22/8/1983,0,29.335,0.536,427.28,2837.32,0.240890525,32.06
23/8/1983,0,29.325,0.536,425.42,2831.59,0.166770364,32.01
24/8/1983,0,29.02,0.536,454.21,2656.64,0.111180242,32.01
25/8/1983,0,29.38,0.532525579,430.77,2797.45,0.075046664,32.02
26/8/1983,0,28.16,0.532000347,380.19,2805.74,0.120445263,32.03
27/8/1983,0.02,27.545,0.532000347,399.99,2654.3,0.435455949,32.02
28/8/1983,0,29.13,0.532000347,419.36,2799.96,0.759731656,32.01
29/8/1983,0,28.93,0.527999769,415.7,2776.9,0.611491333,32.09
30/8/1983,0,28.38,0.527999769,434.07,2617.54,0.48178105,32.25
31/8/1983,21.92,27.86,0.527999769,320.82,2560,0.370600808,32.34
1/9/1983,14.81,27.72,0.523999884,282.82,2710.67,0.518841131,32.39
2/9/1983,13.02,25.535,0.523999884,236.28,2560,1.37122299,32.38
3/9/1983,0.02,25.72,0.523999884,330.54,2550.94,1.074742343,32.38
4/9/1983,0,27.27,0.52,287.81,2895.34,0.796791737,32.43
5/9/1983,10.61,27.82,0.52,297.12,2661.79,1.037682262,32.45
6/9/1983,7.74,27.535,0.52,332.75,2512.96,1.287837808,32.48
7/9/1983,0,26.625,0.515999884,446.07,2300.27,1.176657565,32.62
8/9/1983,0,27.025,0.515999884,407.67,2485.62,0.898706959,32.84
9/9/1983,0,27.615,0.515999884,375.22,2677.24,0.639286394,32.9
10/9/1983,0,28.5,0.512,386.33,2754.43,0.44472097,32.92
11/9/1983,0,28.03,0.512,394.42,2649.35,0.305745667,32.9
12/9/1983,21.99,26.59,0.512,303.63,2400,0.240890525,32.84
13/9/1983,34.37,25,0.508000231,200.52,2560,1.815943959,32.76
14/9/1983,3.78,25.1,0.508000231,220.45,2512.38,2.575675616,32.66
15/9/1983,0,23.44,0.508000231,363.32,2122.73,2.158749707,32.58
16/9/1983,0,24.045,0.504000231,362.56,2214.27,1.760353838,32.47
17/9/1983,0,25.15,0.504000231,377.93,2304.05,1.40828307,32.37
18/9/1983,0,25.465,0.504000231,357.2,2400.6,1.102537404,32.28
19/9/1983,4.34,25.5,0.5,242.12,2505.62,0.880176919,32.33
20/9/1983,6.79,26.275,0.5,246.32,2610.08,0.787526717,32.49
21/9/1983,6.84,25.425,0.5,277.83,2359.63,0.750466636,32.59
22/9/1983,13.04,19.56,0.5,368.65,1363.25,0.861646879,32.61
23/9/1983,0,18.02,0.496,476.23,1300.31,0.741201616,32.6
24/9/1983,0,19.7,0.496,471.28,1421.64,0.555901212,32.56
25/9/1983,0,20.745,0.496,427.29,1646.68,0.398395869,32.67
26/9/1983,0,20.27,0.491999884,441.79,1556.65,0.268685586,32.83
27/9/1983,0,19.96,0.491999884,433.9,1544.43,0.194565424,32.85
28/9/1983,0,18.965,0.491999884,462.43,1358.54,0.148240323,32.84
29/9/1983,0,19.65,0.487999884,453.84,1423.65,0.111180242,32.89
30/9/1983,0,18.77,0.487999884,474.18,1282.97,0.08245868,32.91
1/10/1983,0,18.635,0.487999884,461.91,1301.6,0.063002137,32.9
2/10/1983,0,22.24,0.483999653,426.73,1706.96,0.050031109,32.86
3/10/1983,0,23.985,0.483999653,388.81,2001.96,0.040766089,32.82
4/10/1983,1.76,24.505,0.483999653,348.39,2080,0.035207077,32.74
5/10/1983,0,25.75,0.480000463,323.66,2400.09,0.031501069,32.66
6/10/1983,0.39,24.61,0.480000463,357.62,2147.97,0.037060081,32.62
7/10/1983,0,22.325,0.480000463,397.21,1760.99,0.035207077,33.04
8/10/1983,0,22.91,0.475999884,373.03,1891.54,0.032427571,33.13
9/10/1983,6.09,23.665,0.475999884,225.9,2187.58,0.028721563,33.17
10/10/1983,0,24.145,0.475999884,222.31,2446.07,0.092650202,33.16
11/10/1983,5.14,22.86,0.471999884,168.07,2285.09,0.063928639,33.14
12/10/1983,6.34,22.98,0.471999884,177.42,2280,0.058369627,33.08
13/10/1983,15.65,23.995,0.471999884,216.19,2280,0.088944194,33.03
14/10/1983,3.79,19.05,0.468,257.68,1572.57,0.129710283,33.05
15/10/1983,0,19.015,0.468,307.72,1629.54,0.148240323,33.08
16/10/1983,0,23.23,0.468,311.3,2093.56,0.120445263,33.05
17/10/1983,0,23.715,0.467474769,295.83,2188.78,0.111180242,33
18/10/1983,4.37,22.515,0.463999884,221.39,2078.47,0.101915222,32.93
19/10/1983,0,23.19,0.463999884,335.63,1985.99,0.084311684,32.87
20/10/1983,0,22.325,0.463999884,350.85,1822.26,0.069487651,32.8
21/10/1983,0,23.185,0.46,289.32,2110.59,0.059296129,32.74
22/10/1983,0,22.135,0.46,271.28,2047.93,0.051884113,32.67
23/10/1983,0.8,22.635,0.46,289.25,2067.15,0.047251603,32.6
24/10/1983,0.34,20.25,0.45640081,374.09,1553.62,0.053737117,32.56
25/10/1983,0,16.34,0.456,354.84,1278.51,0.056516623,32.52
26/10/1983,0,17.47,0.456,363.01,1340.24,0.050031109,32.44
27/10/1983,0,15.245,0.456,414.42,1003.69,0.042619093,32.38
28/10/1983,0,14.575,0.452000116,429.99,890.08,0.036133579,32.33
29/10/1983,0,16.55,0.452000116,420.56,1017.99,0.030574567,32.29
30/10/1983,0,18.2,0.452000116,405.44,1192.21,0.025942057,32.27
31/10/1983,0,20.54,0.449359722,344.76,1606.12,0.02316255,32.24
1/11/1983,0,20.73,0.448,302.18,1756.55,0.021309546,32.19
2/11/1983,0,19.755,0.448,352.42,1485.26,0.019456542,32.15
3/11/1983,0,18.625,0.448,379.16,1300.06,0.017603538,32.12
4/11/1983,0,19.675,0.444000231,360.02,1428.24,0.015750534,32.1
5/11/1983,4,19.93,0.444000231,241.26,1589.09,0.017603538,32.13
6/11/1983,0,14.235,0.444000231,387.88,929.19,0.015750534,32.12
7/11/1983,3.89,15.465,0.444000231,245.72,1194.55,0.016677036,32.14
8/11/1983,4,16.39,0.44,115.73,1595.08,0.017603538,32.17
9/11/1983,0,17.725,0.44,110.16,1800,0.01853004,32.2
10/11/1983,0,17.27,0.44,246.9,1488.06,0.01853004,32.19
11/11/1983,0,12.585,0.44,371.78,857.33,0.017603538,32.18
12/11/1983,0,8.88,0.43640081,329.31,742.42,0.016677036,32.19
13/11/1983,0,9.385,0.436,374.17,662.41,0.015750534,32.17
14/11/1983,0,14.24,0.436,340.09,1009.62,0.015750534,32.14
15/11/1983,3.64,18.545,0.436,222,1446.3,0.015750534,32.1
16/11/1983,2.39,16.295,0.436,322.45,886.82,0.014824032,32.07
17/11/1983,0,8.81,0.432000116,373.07,600.87,0.01389753,32.08
18/11/1983,0,9.615,0.432000116,357.35,657.78,0.012971028,32.02
19/11/1983,0,14.055,0.432000116,326.77,970.04,0.012971028,31.96
20/11/1983,49.64,16.885,0.432000116,193.4,1356.29,0.185300404,31.93
21/11/1983,0,13.76,0.432000116,314.35,966.81,0.657816434,31.89
22/11/1983,0,13.95,0.427999884,339.49,907.77,0.630021374,31.81
23/11/1983,0,17.59,0.427999884,306.17,1253.28,0.694876515,31.78
24/11/1983,46.39,18.315,0.427999884,192.42,1440.41,1.260042747,31.76
25/11/1983,33.12,12.92,0.427999884,262.82,785.82,3.307612211,31.73
26/11/1983,0,9.745,0.427999884,321.89,710.09,3.891308484,31.7
27/11/1983,0,16.845,0.427474769,250.61,1337.8,3.789393262,31.67
28/11/1983,23.44,18.445,0.424000231,193.1,1445.47,4.021018767,31.65
29/11/1983,0,11.875,0.424000231,302.24,873.22,4.604715039,31.65
30/11/1983,0,9.135,0.424000231,309.72,706.2,4.298969373,31.64
1/12/1983,0,12.515,0.424000231,319.35,846.37,3.7152731,31.59
2/12/1983,0,15.105,0.424000231,300.58,1057.09,3.113046787,31.61
3/12/1983,0,18.83,0.424000231,258.99,1462.92,2.612735696,31.6
4/12/1983,0.88,20.905,0.424000231,220.05,1784.86,2.288459989,31.6
5/12/1983,0,19.97,0.422424074,226.95,1680.54,2.056834484,31.62
6/12/1983,12.63,21.455,0.420400694,151.24,1919.98,1.991979343,31.58
7/12/1983,0,11.305,0.419999884,332.03,729.26,2.168014727,31.52
8/12/1983,0,6.605,0.419999884,307.16,581.58,1.880799101,31.51
9/12/1983,0,9.48,0.419999884,322.81,647.15,1.639908575,31.48
10/12/1983,0,12.815,0.419999884,308.16,852.09,1.38975303,31.48
11/12/1983,0,16.2,0.419999884,256,1234.01,1.528728333,31.42
12/12/1983,58.78,15,0.419999884,149.02,1279.71,3.891308484,31.36
13/12/1983,0,11.37,0.419999884,181.11,1040,4.790015443,31.34
14/12/1983,9.37,13.03,0.419999884,167.32,1085.54,5.382976736,31.37
15/12/1983,0.68,13.055,0.419999884,242.14,1008.62,5.521952039,31.61
16/12/1983,0,10.055,0.419999884,302.74,738.73,4.595450019,31.77
17/12/1983,9.09,10.39,0.419999884,202.7,823.62,3.826453343,31.92
18/12/1983,7.31,11.045,0.419999884,94.64,1126.9,3.529972696,32.03
19/12/1983,0.55,10.685,0.419999884,117.46,1109.86,3.187166949,32.31
20/12/1983,0,12.685,0.419999884,197.9,1138.65,2.76097602,32.55
21/12/1983,0,12.07,0.419999884,222.71,1048.78,2.33478509,32.73
22/12/1983,0.2,12.085,0.419999884,219.65,1062.84,1.964184282,32.86
23/12/1983,0,15.62,0.419999884,293.88,1149.15,1.676968656,32.98
24/12/1983,0,7.17,0.419999884,352.3,513.07,1.417548091,33.05
25/12/1983,0,-3.99,0.419999884,303.77,280,1.167392545,33.07
26/12/1983,0,-4.4,0.419999884,267,289.47,0.954297081,33.065
27/12/1983,0,1.525,0.419999884,321.65,411.27,0.796791737,33.06
28/12/1983,20.02,12.4,0.419999884,231.5,898.57,2.603470676,33.05
29/12/1983,27.49,11.99,0.419999884,239.1,838.48,6.337273817,33.05
30/12/1983,0,0.985,0.419999884,306.64,412.74,7.050680372,33.01
31/12/1983,0,-0.79,0.419999884,301.92,360,6.272418675,32.94
1/1/1984,0,2.075,0.419999884,327.83,436.99,5.364446696,32.91
2/1/1984,0,5.97,0.419999884,345.69,530.2,4.419414635,32.87
3/1/1984,0,7.065,0.419999884,354.67,546.47,3.622622898,32.87
4/1/1984,0,7.04,0.419999884,345.78,570.2,2.992601525,32.85
5/1/1984,0,9.24,0.421359722,339.56,680.97,2.492290434,32.81
6/1/1984,0,9.795,0.423475,347.43,687.09,2.140219666,32.99
7/1/1984,0,11.41,0.424000231,343.93,784.78,1.945654242,33.14
8/1/1984,0,9.115,0.424000231,332.7,712.33,1.704763717,33.3
9/1/1984,0,11.085,0.424000231,346.27,764.92,1.482403232,33.38
10/1/1984,2.65,13.495,0.424000231,261.57,1001.41,1.269307767,33.4
11/1/1984,3.13,11.325,0.424000231,283.6,732.47,1.130332464,33.36
12/1/1984,0,5.175,0.424000231,139.27,756.76,0.982092141,33.33
13/1/1984,0,6.06,0.425359606,198.28,744.17,0.917237,33.34
14/1/1984,0,7.465,0.427999884,257.41,759.85,0.815321778,33.33
15/1/1984,0,9.135,0.427999884,290.86,801.02,0.722671576,33.27
16/1/1984,9.29,9.755,0.427999884,136.39,982.25,0.648551414,33.19
17/1/1984,7.55,12.28,0.427999884,116.61,1219.05,0.602226313,33.16
18/1/1984,12.85,13.585,0.427999884,120.86,1313.99,0.602226313,33.11
19/1/1984,21.86,11.655,0.429359606,268.49,800,1.065477323,33.05
20/1/1984,0,3.485,0.432000116,207.33,618.16,1.260042747,32.9
21/1/1984,0,3.04,0.432000116,238.83,578.49,1.250777727,32.85
22/1/1984,0,4.14,0.432000116,357.42,493.75,1.139597485,32.84
23/1/1984,0,9.055,0.432000116,300.36,802.28,1.019152222,33.18
24/1/1984,8.59,13.765,0.433359838,219.94,1121.44,1.084007363,33.42
25/1/1984,4.06,16.975,0.436,136.91,1595.72,1.232247687,33.51
26/1/1984,19.27,14.67,0.436,154.45,1345.59,1.528728333,33.6
27/1/1984,35.45,13.905,0.436,109.13,1370.89,4.243379252,33.61
28/1/1984,0,11.44,0.436,321.54,920,6.161238433,33.58
29/1/1984,0,12.415,0.44,349.08,920,6.605959403,33.55
30/1/1984,0,11.535,0.44,389.23,777.81,5.864757787,33.5
31/1/1984,0,9.85,0.44,398.61,656.14,4.891930666,33.45
1/2/1984,0,5.935,0.44,363.46,587.91,3.928368565,33.39
2/2/1984,0,8.655,0.442423958,384.45,668.28,3.187166949,33.34
3/2/1984,0,11.615,0.444000231,382.76,820.93,2.640530757,33.18
4/2/1984,37.21,13.315,0.444000231,249.16,1057.52,4.456474716,33.12
5/2/1984,0,9.655,0.444000231,386.38,728.57,5.410771797,33.12
6/2/1984,0,5.45,0.447474769,422.62,480,5.290326534,33.08
7/2/1984,0,3.02,0.448,392.5,463.11,4.61398006,32.93
8/2/1984,0,5.3,0.448,404.88,530.17,3.844983383,32.87
9/2/1984,0,8.23,0.448,421.71,611.16,3.22422703,32.84
10/2/1984,0,13.325,0.452000116,412.75,897.57,2.705385898,32.81
11/2/1984,0,15.74,0.452000116,382.68,1138.61,2.269929949,32.8
12/2/1984,0,17.45,0.452000116,343.97,1362.56,1.927124202,32.76
13/2/1984,19.5,18.94,0.452400926,207.35,1645.58,2.751710999,32.79
14/2/1984,0,17.86,0.456,354.79,1377.24,4.428679656,32.8
15/2/1984,0,13.54,0.456,411.83,920,4.502799817,32.84
16/2/1984,0,15.19,0.456,414.41,992.91,3.946898605,32.84
17/2/1984,0,15.585,0.46,392.35,1093.85,3.279817151,32.82
18/2/1984,0,15.605,0.46,419.81,1006.65,2.723915939,32.84
19/2/1984,0,17.24,0.46,399.14,1191.15,2.269929949,32.89
20/2/1984,0,19.52,0.461359491,376.79,1419.34,1.899329141,32.89
21/2/1984,7.6,14.83,0.463999884,164.54,1373.82,1.630643555,33.02
22/2/1984,7.02,12.04,0.463999884,84.9,1280,1.639908575,33.31
23/2/1984,2,12.25,0.463999884,254.17,1120,1.667703636,33.5
24/2/1984,0,12.495,0.468,415.5,878.75,1.519463313,33.59
25/2/1984,0,13.2,0.468,407.62,922.91,1.306367848,33.62
26/2/1984,0,11.48,0.468,414.2,803.36,1.102537404,33.56
27/2/1984,53.71,15.3,0.471999884,271.53,1167.66,3.826453343,33.5
28/2/1984,0,12.725,0.471999884,439.55,821.45,8.134687736,33.42
29/2/1984,0,5.35,0.471999884,310.09,640,8.533083604,33.41
1/3/1984,0,4.84,0.475999884,401.71,551.49,7.449076241,33.58
2/3/1984,0,8.1,0.475999884,433.37,639.03,5.994468069,33.64
3/3/1984,0,11.44,0.475999884,437.06,800,4.752955363,33.62
4/3/1984,0,14.47,0.477360069,427.46,993.47,3.7152731,33.56
5/3/1984,0,17.46,0.480000463,335.22,1408.89,2.974071484,33.53
6/3/1984,78.22,18.465,0.480000463,176.9,1713.48,4.002488726,33.48
7/3/1984,0,11.545,0.480000463,443.36,806.84,7.282305877,33.42
8/3/1984,0,7.555,0.483999653,432.87,640,9.153839958,33.37
9/3/1984,0,11.99,0.483999653,449.98,834.37,8.672058907,33.31
10/3/1984,0,8.445,0.483999653,459.24,646.61,6.652284504,33.38
11/3/1984,0,11.115,0.487999884,452.57,800,5.142086211,33.44
12/3/1984,0,13.585,0.487999884,414.65,1013.3,3.983958686,33.45
13/3/1984,2.13,17.45,0.487999884,332.01,1432.31,3.187166949,33.45
14/3/1984,0,18.93,0.491999884,382.01,1479.65,2.594205656,33.4
15/3/1984,0,18.85,0.491999884,454.39,1314.54,2.112424606,33.36
16/3/1984,0,18.22,0.491999884,448.84,1291.31,1.695498697,33.31
17/3/1984,0,19.895,0.496,437.95,1445.89,1.361957969,33.22
18/3/1984,0,19.39,0.496,450.88,1381.92,1.093272384,33.19
19/3/1984,0,19.7,0.496,461.82,1380.88,0.861646879,33.16
20/3/1984,0,19.67,0.5,425.66,1473.55,0.731936596,33.16
21/3/1984,27,12.675,0.5,379.18,800,1.686233676,33.12
22/3/1984,0,14.32,0.5,472.1,971.55,2.32552007,33.08
23/3/1984,0,18.22,0.504000231,401.66,1400,2.399640232,32.99
24/3/1984,0,19.11,0.504000231,415.99,1435.06,2.195809787,33.43
25/3/1984,10.52,20.66,0.504000231,262.78,1749.06,2.010509383,33.62
26/3/1984,0,17.11,0.508000231,468.26,1187.61,1.927124202,33.74
27/3/1984,40.73,18.95,0.508000231,260.81,1591.75,3.335407272,33.77
28/3/1984,26.33,20.245,0.508000231,177.23,1918.83,6.263153655,33.75
29/3/1984,0,17.53,0.512,420.8,1344.9,6.976560211,33.69
30/3/1984,0,12.515,0.512,423.28,962.8,5.929612928,33.6
31/3/1984,0,13.4,0.512,427.37,1026.26,4.61398006,33.55
1/4/1984,0,15.13,0.515999884,439.52,1140.58,3.492912615,33.61
2/4/1984,0,14.97,0.515999884,485.25,1039.07,2.677590838,33.7
3/4/1984,61.31,18,0.515999884,275.11,1480,3.872778444,33.88
4/4/1984,63.98,17.75,0.52,163.84,1720,22.23604848,33.88
5/4/1984,0,15.66,0.52,457.05,1163.19,32.14962009,33.85
6/4/1984,0,12.625,0.52,456.03,942.64,27.7024104,33.76
7/4/1984,0,15.85,0.522640162,461.9,1175.92,18.90064121,33.64
8/4/1984,0,18.735,0.523999884,414.94,1483.39,10.74742343,33.55
9/4/1984,57.32,20.745,0.523999884,266.67,1799.98,11.95187606,33.42
10/4/1984,0,19.265,0.523999884,416.98,1566.31,21.86544767,33.31
11/4/1984,0,13.77,0.527999769,251.06,1309.37,22.32869868,33.22
12/4/1984,0,14.055,0.527999769,380.63,1191.95,15.65788414,33.185
13/4/1984,0,18.52,0.527999769,482.95,1365.9,9.72827121,33.15
14/4/1984,0,20.31,0.532000347,461.85,1583.44,6.429924019,33.06
15/4/1984,0,20.05,0.532000347,420.63,1640,4.817810504,33
16/4/1984,0,15.88,0.532000347,489.39,1176.9,3.650417959,32.95
17/4/1984,0,14.135,0.536,461.76,1101.34,2.77024104,32.92
18/4/1984,0.13,15.155,0.536,484.2,1144.79,2.149484686,32.92
19/4/1984,0,18.98,0.536,435.32,1548.74,1.667703636,32.94
20/4/1984,0,20.905,0.538640394,408.1,1784.7,1.306367848,32.94
21/4/1984,0,21.475,0.54,457.78,1755.01,1.028417242,32.98
22/4/1984,0,23.515,0.54,378.33,2170.66,0.815321778,32.97
23/4/1984,20.14,21.625,0.54,262.01,2009.54,0.759731656,33.31
24/4/1984,0,16.175,0.544,553.76,1087.22,0.685611495,33.54
25/4/1984,0,18.065,0.544,537.8,1268.68,0.565166232,33.54
26/4/1984,0,18.57,0.544,566.04,1195.83,0.46325101,33.53
27/4/1984,0,23.385,0.54759919,387.51,2116.74,0.389130848,33.49
28/4/1984,0,23.435,0.548,412.17,2088.98,0.324275707,33.42
29/4/1984,0,23.69,0.548,443.79,2037.13,0.268685586,33.35
30/4/1984,0,23.795,0.548,460.17,1994.54,0.231625505,33.88
1/5/1984,0,24.675,0.551999884,410.97,2248.12,0.203830444,35.31
2/5/1984,0,24.935,0.551999884,388.87,2320,0.176035384,35.67
3/5/1984,0,24.24,0.551999884,301.88,2426.72,0.157505343,35.67
4/5/1984,0.86,24.97,0.552525116,330.71,2470.36,0.148240323,35.52
5/5/1984,0,23.24,0.556,514.71,1772.65,0.129710283,35.16
6/5/1984,0,25.45,0.556,393.08,2388.66,0.111180242,35.27
7/5/1984,0,27.09,0.556,390.43,2640,0.101915222,35.64
8/5/1984,0,26.175,0.557576157,448.2,2328.16,0.0917237,35.67
9/5/1984,12.81,20.955,0.560000231,424.79,1422.36,0.101915222,35.55
10/5/1984,0,17.36,0.560000231,540.13,1217.57,0.138975303,35.18
11/5/1984,0,18.74,0.560000231,535.71,1313.26,0.092650202,34.8
12/5/1984,0,20.255,0.560000231,538.41,1400,0.069487651,34.54
13/5/1984,0,22.79,0.564000347,494.77,1764.5,0.057443125,34.3
14/5/1984,0,24.34,0.564000347,485.53,1939.08,0.047251603,34.09
15/5/1984,0,24.97,0.564000347,471.42,2079.96,0.041692591,33.89
16/5/1984,0,22.445,0.564000347,520.32,1630.97,0.036133579,33.71
17/5/1984,0,20.965,0.566640509,508.91,1549.31,0.032427571,33.57
18/5/1984,0,20.035,0.567999769,520.2,1418.18,0.031501069,33.44
19/5/1984,0,20.535,0.567999769,522.71,1440,0.029648065,33.35
20/5/1984,0,21.45,0.567999769,504.02,1583.3,0.027795061,33.27
21/5/1984,0,23.695,0.567999769,406.12,2077.48,0.027795061,33.24
22/5/1984,17.78,24.7,0.570640278,261.69,2317.38,0.027795061,33.15
23/5/1984,32.3,24.47,0.572000231,249.13,2320,0.222360485,33.06
24/5/1984,21.84,24.5,0.572000231,254.06,2320,0.528106151,32.99
25/5/1984,11.94,25.24,0.572000231,265.9,2400,0.611491333,32.9
26/5/1984,3.97,24.895,0.572000231,311.41,2303.27,0.722671576,32.83
27/5/1984,0,25.36,0.572000231,421.14,2280,1.065477323,32.77
28/5/1984,0,26.06,0.574640278,375.92,2475.06,1.204452626,32.69
29/5/1984,12.75,25.01,0.575999769,303.31,2281.42,1.139597485,32.65
30/5/1984,26.33,20.23,0.575999769,392.1,1436.76,1.148862505,32.65
31/5/1984,0,17.085,0.575999769,472.4,1309.05,0.94503206,32.62
1/6/1984,0,17.055,0.575999769,549,1133.6,0.787526717,32.51
2/6/1984,0,20.22,0.575999769,526.41,1404.03,0.620756353,32.43
3/6/1984,0,22.215,0.575999769,496.63,1650.83,0.45398599,32.37
4/6/1984,0,24.225,0.576524884,471.69,1919.97,0.324275707,32.32
5/6/1984,0,24.325,0.578640046,489.91,1880,0.222360485,32.32
6/6/1984,0,25.255,0.579999884,461.74,2079.87,0.166770364,32.31
7/6/1984,0,26.105,0.579999884,406.54,2320,0.120445263,32.27
8/6/1984,0,25.49,0.579999884,430.53,2200,0.092650202,32.22
9/6/1984,0,24.985,0.579999884,411.04,2200,0.072267158,32.16
10/6/1984,0,25.175,0.579999884,443.89,2120,0.050957611,32.11
11/6/1984,0,25.685,0.579999884,463.29,2120,0.037986583,32.07
12/6/1984,0,26.725,0.579999884,417.52,2400,0.031501069,32
13/6/1984,3.11,25.675,0.579999884,331.57,2208.68,0.027795061,31.965
14/6/1984,3.92,25.5,0.579999884,349.02,2280.3,0.029648065,31.93
15/6/1984,7.25,25.27,0.579999884,262.3,2406.42,0.065781643,31.87
16/6/1984,0,26.175,0.579999884,383.6,2454.08,0.041692591,31.83
17/6/1984,0,26.48,0.579999884,393.39,2478.22,0.029648065,31.81
18/6/1984,0,26.2,0.579999884,382.77,2480,0.025015555,31.77
19/6/1984,0,26.005,0.579999884,403.47,2400.15,0.029648065,31.72
20/6/1984,0,27.975,0.579999884,390.99,2720,0.08709119,32.02
21/6/1984,0,28.6,0.579999884,365.95,2880,0.676346475,32.3
22/6/1984,27.12,27.375,0.579999884,290.75,2640,2.510820474,32.46
23/6/1984,18.79,24.95,0.579999884,268.6,2400,5.401506777,32.59
24/6/1984,0,27.085,0.579999884,390.48,2587.31,5.049436009,32.68
25/6/1984,5.23,28.455,0.579999884,294.52,2785.16,4.697365241,32.83
26/6/1984,0,27.42,0.579999884,441.82,2458.2,3.659682979,32.98
