date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(feet)
6/5/2001,0,20.2,0.564,492.54,1400.67,0.309360271,42.1
7/5/2001,0,21.185,0.564,431.08,1640.27,0.300884647,42.24
8/5/2001,9.91,22.155,0.564,385.5,1791.17,0.288171211,42.3
9/5/2001,19.38,20.385,0.567090394,240.97,1783.74,0.360214014,42.29
10/5/2001,16.47,19.775,0.568,300.36,1587.57,0.7458549,42.33
11/5/2001,0.33,21.49,0.568,423.72,1683.95,0.48311056,42.34
12/5/2001,0,21.985,0.56811088,425.74,1745.84,0.394116509,42.38
13/5/2001,0,19.74,0.572000116,480.8,1387.78,0.347500578,42.46
14/5/2001,0,18.735,0.572000116,508.3,1244.71,0.305122459,42.49
15/5/2001,0,20.635,0.572000116,511.36,1360,0.26274434,42.43
16/5/2001,0,22.385,0.572702199,492.44,1568.63,0.224604032,42.35
17/5/2001,0,23.13,0.576000116,467.07,1720.36,0.203414973,42.43
18/5/2001,0,23.665,0.576000116,449.97,1795.66,0.169512477,42.5
19/5/2001,0,24.225,0.576000116,399.46,2032.36,0.144085606,42.48
20/5/2001,4.56,23.815,0.576110995,301.65,2085.84,0.199177161,42.44
21/5/2001,17.93,24.555,0.579803356,288.87,2111.41,0.889940505,42.47
22/5/2001,19.91,20.155,0.58,309.3,1583.2,0.864513634,42.54
23/5/2001,0,16.73,0.58,493.19,1137,0.610244918,42.54
24/5/2001,7.14,18.895,0.58,355.89,1332.96,0.415305569,42.57
25/5/2001,8.45,18.615,0.58142338,332.46,1380.8,0.389878698,42.64
26/5/2001,1.23,17.95,0.584,426,1296.51,0.334787142,42.66
27/5/2001,0,19.8,0.584,481.12,1394.51,0.266982152,42.65
28/5/2001,7.74,22.02,0.584,327.33,1757.15,0.24155528,42.66
29/5/2001,17.28,22.635,0.584,249.19,2051.36,0.339024954,42.77
30/5/2001,0,20.985,0.58411088,453.95,1596.15,0.37292745,42.81
31/5/2001,11.06,22.115,0.587090509,306.5,1799.36,0.343262766,42.77
1/6/2001,15.33,22.295,0.588000116,246.15,2024.6,0.368689638,42.68
2/6/2001,1.59,19.81,0.588000116,425.77,1490.78,0.334787142,42.69
3/6/2001,0,21.04,0.588000116,456.16,1609.81,0.288171211,42.74
4/6/2001,8.24,23.905,0.588000116,296.29,2102.79,0.389878698,42.94
5/6/2001,22.72,24.12,0.588000116,296.88,2109.96,0.470397124,42.94
6/6/2001,1.94,23.78,0.588111111,310.94,2244.68,0.402592133,42.9
7/6/2001,32.37,23.87,0.590225231,229.76,2296.23,1.593417286,42.86
8/6/2001,20.85,23.54,0.591803472,197.49,2335.96,5.678667986,42.82
9/6/2001,17.21,24.46,0.592000116,243.45,2332.56,4.322568169,42.77
10/6/2001,0.89,24.035,0.592000116,380.1,2142.75,1.830734754,42.78
11/6/2001,0,24.505,0.592000116,373.91,2251.72,1.059452983,42.78
12/6/2001,0,24.2,0.592000116,383.03,2191.63,0.792470831,42.75
13/6/2001,0,25.495,0.592000116,425.04,2258.26,0.61448273,42.84
14/6/2001,0,26.445,0.592000116,413.46,2406.79,0.487348372,42.9
15/6/2001,0,26.815,0.592000116,357.55,2640,0.428019005,42.92
16/6/2001,0.01,25.02,0.592000116,434.85,2199.56,0.411067757,42.98
17/6/2001,0,23.865,0.592000116,495.4,1880.46,0.330549331,43.02
18/6/2001,0,25.065,0.592000116,493.71,2004.89,0.271219964,43.01
19/6/2001,0,26.265,0.592000116,462.27,2261.94,0.22036622,43.06
20/6/2001,0,25.405,0.592000116,456.78,2164.71,0.182225913,43.06
21/6/2001,0,25.54,0.592000116,448.85,2212.72,0.156799041,43.01
22/6/2001,17.17,24.19,0.592000116,316.97,2123.73,0.152561229,42.94
23/6/2001,13.27,20.93,0.592000116,367.01,1612.33,0.165274665,43.01
24/6/2001,0,22.365,0.592000116,491.91,1745.93,0.182225913,43.06
25/6/2001,0,23.41,0.592000116,481.98,1877.61,0.169512477,43.07
26/6/2001,0,23.805,0.592000116,464.1,1974.76,0.135609982,43.14
27/6/2001,13.66,23.725,0.592000116,340.84,1999.77,0.216128408,43.22
28/6/2001,8.41,24.07,0.592000116,302.11,2171.86,0.330549331,43.11
29/6/2001,9.95,24.535,0.592000116,289.27,2287.13,0.216128408,43.07
30/6/2001,0,25.005,0.592000116,388.55,2320.01,0.288171211,43.06
1/7/2001,13.19,24.475,0.592000116,323.6,2150.1,0.250030904,43.08
2/7/2001,0,25.44,0.592000116,424.66,2297.26,0.228841844,43.11
3/7/2001,0,26.32,0.592000116,426.06,2400,0.165274665,43.15
4/7/2001,8.3,26.335,0.592000116,315.93,2480,0.148323418,43.14
5/7/2001,11.02,25.255,0.591090509,319.54,2283.93,0.360214014,43.08
6/7/2001,13.21,25.445,0.589423611,339.15,2217.87,0.678049909,43.09
7/7/2001,0,26.55,0.588000116,436.92,2378.44,0.313598083,43.13
8/7/2001,0,27.225,0.588000116,457.93,2373.13,0.228841844,43.12
9/7/2001,0,27.93,0.588000116,425.06,2587.05,0.169512477,43.08
10/7/2001,0,28.04,0.588000116,399.08,2689.98,0.127134358,43.04
11/7/2001,4.75,27.84,0.588000116,317.71,2572.71,0.105945298,43.06
12/7/2001,0,27.785,0.587803704,412.63,2600.81,0.093231862,43.11
13/7/2001,0,27.26,0.585423495,403.85,2558.38,0.076280615,43.15
14/7/2001,0,23.435,0.584,475.31,1869.43,0.059329367,43.16
15/7/2001,0,24.205,0.584,453.01,2022.85,0.050853743,43.19
16/7/2001,0,25.91,0.584,444.57,2249.25,0.042378119,43.26
17/7/2001,0,26.1,0.584,447.54,2266.94,0.03559762,43.31
18/7/2001,0,26.205,0.583090509,453.17,2262.48,0.030512246,43.27
19/7/2001,0,26.94,0.58011088,457.66,2310.98,0.026274434,43.27
20/7/2001,0,27.425,0.58,435.01,2457.05,0.042378119,43.26
21/7/2001,11.83,27.695,0.58,302.96,2606.63,0.080518427,43.22
22/7/2001,0,26.05,0.58,363.64,2495.28,0.063567179,43.24
23/7/2001,0,26.735,0.578225,411.21,2454.47,0.042378119,43.25
24/7/2001,0,26.955,0.576000116,434.36,2405.58,0.033054933,43.27
25/7/2001,0,27.355,0.576000116,411.46,2544.89,0.027545778,43.32
26/7/2001,0.63,27.505,0.576000116,378.46,2655.29,0.029664684,43.36
27/7/2001,3.75,26.59,0.575090278,309.94,2571.31,0.030936027,43.41
28/7/2001,0,27.525,0.572000116,393.6,2631.63,0.027545778,43.44
29/7/2001,0,28.22,0.572000116,370.33,2799.27,0.024155528,43.39
30/7/2001,0,27.71,0.572000116,344.36,2800,0.019917716,43.39
31/7/2001,0,28.225,0.570225231,396.5,2720.1,0.019493935,43.47
1/8/2001,26.09,27.765,0.568,317.04,2560,0.022460403,43.53
2/8/2001,0,27.06,0.568,413.44,2493.74,0.022460403,43.52
3/8/2001,0,26.53,0.568,441.67,2315.87,0.025426872,43.44
4/8/2001,9.62,26.9,0.56411088,333.84,2442.83,0.033902495,43.32
5/8/2001,9.94,27.31,0.564,287.53,2618.59,0.046615931,43.4
6/8/2001,5.25,26.67,0.564,268.1,2607.3,0.063567179,43.42
7/8/2001,18.95,25.745,0.563090278,190.62,2726.52,0.266982152,43.48
8/8/2001,0.02,27.3,0.559999769,338.95,2764.51,0.216128408,43.47
9/8/2001,0,27.015,0.559999769,336.88,2733.12,0.144085606,43.45
10/8/2001,0,25.875,0.559999769,277.4,2711.16,0.101707486,43.42
11/8/2001,15.52,25.295,0.555999884,208.73,2640,0.233079656,43.4
12/8/2001,10.11,26.035,0.555999884,250.78,2615.75,0.63567179,43.47
13/8/2001,6.31,26.345,0.555999884,262.61,2743.79,0.347500578,43.46
14/8/2001,6.4,25.175,0.552000231,288.02,2376.79,0.474634936,43.4
15/8/2001,0,24.985,0.552000231,464.65,2119.66,0.385640886,43.4
16/8/2001,0,25.26,0.552000231,486.34,2080.43,0.228841844,43.47
17/8/2001,0,26.12,0.548,467.47,2239.53,0.152561229,43.53
18/8/2001,0,26.685,0.548,434.77,2420.03,0.114420922,43.48
19/8/2001,3.87,25.79,0.548,302.67,2402.63,0.084756239,43.44
20/8/2001,10.78,24.44,0.543999884,339.23,2099.36,0.080518427,43.53
21/8/2001,0,23.765,0.543999884,491.4,1864.19,0.084756239,43.58
22/8/2001,0,24.415,0.543999884,477.02,1980.14,0.076280615,43.59
23/8/2001,0,26.155,0.540000231,448.87,2287.3,0.055091555,43.58
24/8/2001,0,26.305,0.540000231,461.9,2246.95,0.046615931,43.56
25/8/2001,0,26.32,0.540000231,452.95,2280.02,0.038140307,43.58
26/8/2001,0,26.235,0.535999884,451.16,2262.33,0.033054933,43.59
27/8/2001,0,26.6,0.535999884,438.15,2319.54,0.033054933,43.55
28/8/2001,12.46,25.915,0.535999884,320.74,2283.51,0.032631152,43.59
29/8/2001,0,24.65,0.532,363.42,2304.26,0.025850653,43.61
30/8/2001,7.48,24.33,0.532,199.21,2484.57,0.028817121,43.62
31/8/2001,25.47,23.88,0.532,226.44,2345.26,0.279695587,43.56
1/9/2001,32.75,22.54,0.527999769,144.54,2371.4,0.851800198,43.56
2/9/2001,28.43,22.79,0.527999769,155.47,2387.5,1.322197322,43.52
3/9/2001,62.54,22.735,0.524702662,152.63,2393.03,3.233450503,43.42
4/9/2001,22.87,24.365,0.524000694,211.27,2491.77,5.509155509,43.31
5/9/2001,0.65,25.595,0.524000694,380.01,2369.16,1.80107007,43.29
6/9/2001,0,26.56,0.520000231,399.98,2480,1.008599239,43.29
7/9/2001,0.1,26.68,0.520000231,384.51,2538.74,0.699238968,43.24
8/9/2001,0,26.81,0.520000231,358.77,2637.29,0.533964303,43.25
9/9/2001,17.83,26.4,0.515999884,284.28,2501.95,11.06068914,43.28
10/9/2001,24.61,25.475,0.515999884,252.87,2486.84,9.153673769,43.28
11/9/2001,0,23.085,0.515999884,398.55,2020.68,2.496071227,43.23
12/9/2001,0,24.35,0.511999884,409.1,2122.56,1.343386382,43.15
13/9/2001,0,24.865,0.511999884,380.32,2275.56,0.928080813,43.16
14/9/2001,0,23.79,0.508000231,405.33,2069.54,0.707714592,43.11
15/9/2001,0,22.535,0.508000231,430.5,1825.22,0.563628987,43.17
16/9/2001,0,21.085,0.508000231,405.25,1760.04,0.466159312,43.24
17/9/2001,0,20.65,0.503999884,430.91,1635.07,0.402592133,43.26
18/9/2001,0,21.305,0.503999884,395.42,1785.26,0.360214014,43.23
19/9/2001,0,23.11,0.503999884,373.94,2063.6,0.343262766,43.21
20/9/2001,9,22.865,0.5,278.07,2042.63,0.37292745,43.29
21/9/2001,0,20.965,0.5,452.54,1585.56,0.4619215,43.32
22/9/2001,0,21.96,0.496000116,452.69,1640.24,0.334787142,43.33
23/9/2001,0,23.295,0.496000116,440.43,1801.46,0.271219964,43.32
24/9/2001,10.19,22.745,0.496000116,310.59,1859.24,0.343262766,43.39
25/9/2001,3.9,15.115,0.492000231,332.22,1131.51,0.385640886,43.43
26/9/2001,0,12.98,0.492000231,475.31,911.67,0.347500578,43.46
27/9/2001,0,13.845,0.492000231,484.29,917.8,0.266982152,43.43
28/9/2001,0,15.535,0.487999769,484.47,962.35,0.228841844,43.38
29/9/2001,0,16.615,0.487999769,457.83,1128.99,0.199177161,43.45
30/9/2001,0,15.915,0.483999537,447.2,1098.77,0.173750289,43.52
1/10/2001,0,15.975,0.483999537,456.23,1040,0.152561229,43.47
2/10/2001,0,16.715,0.483999537,456.71,1057.92,0.139847794,43.32
3/10/2001,0,17.955,0.480000463,461.21,1075.67,0.127134358,43.17
4/10/2001,0,18.365,0.480000463,442.38,1166.77,0.114420922,43
5/10/2001,0,19.54,0.480000463,401.18,1378.59,0.11018311,42.8
6/10/2001,20.1,18.605,0.476,304.67,1282.36,0.127134358,42.82
7/10/2001,0,11.305,0.476,387.77,827.89,0.199177161,42.92
8/10/2001,0,12.975,0.475297917,414.59,861.8,0.216128408,42.96
9/10/2001,0,14.965,0.472,402.06,991.78,0.156799041,42.98
10/10/2001,0,17.005,0.472,357.27,1247.44,0.127134358,42.95
11/10/2001,0,20.09,0.467999537,280.53,1700.72,0.169512477,42.84
12/10/2001,37.64,20.875,0.467999537,141.32,1999.95,2.008722855,42.75
13/10/2001,6.39,20.875,0.467999537,101.94,2120,3.51314609,42.69
14/10/2001,69.51,19.26,0.464000347,157.57,1765.94,30.00370846,42.55
15/10/2001,0,16.565,0.464000347,369.99,1166.25,11.10306726,42.44
16/10/2001,0,15.375,0.464000347,379.38,1039.17,2.835096181,42.25
17/10/2001,0,9.295,0.460000116,382.24,686.95,1.6696979,42.24
18/10/2001,0,9.245,0.460000116,387.53,652.7,1.241678895,42.15
19/10/2001,0,11.31,0.460000116,399.92,720.44,1.012837051,42.1
20/10/2001,0,13.85,0.455999769,387.96,869.93,0.860275822,42.18
21/10/2001,0,15.95,0.455999769,388.11,960.81,0.72466584,42.27
22/10/2001,0,18.895,0.455999769,358,1271.04,0.639909601,42.24
23/10/2001,0,20.74,0.452000116,318.39,1552.67,0.572104611,42.17
24/10/2001,0,21.135,0.452000116,308.06,1606.17,0.508537432,42.32
25/10/2001,5.15,17.555,0.452000116,278.56,1083.21,0.500061808,42.53
26/10/2001,0,13.145,0.448,357.94,850.28,0.500061808,42.69
27/10/2001,0,9.34,0.448,353.66,652.18,0.419543381,42.73
28/10/2001,0,5.735,0.448,342.93,528.81,0.37292745,42.81
29/10/2001,0,7.63,0.443999769,365.9,561.85,0.347500578,42.85
30/10/2001,0,9.545,0.443999769,379.62,600,0.334787142,42.8
31/10/2001,0,11.35,0.443999769,378.47,640,0.326311519,42.75
1/11/2001,0,13.515,0.439999769,366.51,794.76,0.313598083,42.72
2/11/2001,0,17.13,0.439999769,325.35,1145.93,0.300884647,42.77
3/11/2001,0,18.215,0.439999769,323.09,1226.04,0.296646835,42.83
4/11/2001,0,16.875,0.436909606,337.75,1060.29,0.283933399,42.84
5/11/2001,0,14.865,0.436000116,338.74,920,0.254268716,42.81
6/11/2001,0,13.075,0.436000116,353.7,760,0.24155528,42.9
7/11/2001,0,12.925,0.43588912,348.89,756.57,0.233079656,42.96
8/11/2001,0,14,0.432,344.55,800,0.228841844,42.97
9/11/2001,0,14.165,0.432,329.32,867.2,0.224604032,43.06
10/11/2001,0,11.48,0.432,347.47,644.34,0.211890597,43.01
11/11/2001,0,11.99,0.429775116,327.61,724.19,0.207652785,43.02
12/11/2001,0,13,0.428,318.06,800,0.207652785,43.08
13/11/2001,0,13.49,0.428,281.01,919.99,0.203414973,43.13
14/11/2001,0,13.2,0.428,290.79,856.52,0.194939349,43.1
15/11/2001,0,13.17,0.424909954,303.71,800.12,0.216128408,43.09
16/11/2001,0,12.545,0.424000463,315.05,722.14,0.177988101,43.15
17/11/2001,0,13.11,0.424000463,314.92,748.58,0.169512477,43.19
18/11/2001,0,13.97,0.424000463,313.92,800,0.165274665,43.19
19/11/2001,0,14.31,0.421775347,301.28,839.64,0.161036853,43.14
20/11/2001,3.22,12.85,0.42,216.44,800.79,0.177988101,43.19
21/11/2001,0,6.06,0.42,295.37,480,0.177988101,43.17
22/11/2001,0,8.285,0.42,302.6,557.82,0.169512477,43.17
23/11/2001,0.64,11.855,0.419889236,247.64,820.71,0.182225913,43.1
24/11/2001,20.8,15.85,0.416909491,110.74,1371.9,0.309360271,43.16
25/11/2001,40.37,14.065,0.415999769,188.48,946.92,4.576836884,43.32
26/11/2001,0,13.53,0.415999769,267.91,881.53,1.584941662,43.28
27/11/2001,3.19,16.435,0.415999769,200.08,1223.32,1.245916707,43.29
28/11/2001,35.26,19.015,0.415999769,59.46,1905.14,10.25550487,43.28
29/11/2001,5.98,20.12,0.414576505,88.7,1893.04,6.568608492,43.13
30/11/2001,31.47,12.935,0.412196644,182.86,919.24,11.95062964,43.09
1/12/2001,0,5.945,0.412000116,159.86,701.33,4.958239958,42.98
2/12/2001,0,10.03,0.412000116,256.95,732.22,2.563876218,42.85
3/12/2001,0,11.605,0.412000116,287.03,723.27,1.716313832,42.85
4/12/2001,0,12.7,0.412000116,281.75,791.52,1.326435134,42.88
5/12/2001,0,14.18,0.412000116,262.55,920.3,1.101831102,42.92
6/12/2001,0,14.485,0.410576852,257.32,959.12,0.953507684,42.89
7/12/2001,0,15.745,0.408909722,231.87,1145.16,0.864513634,42.83
8/12/2001,3.04,16.14,0.408000116,127.12,1388.83,0.800946455,42.89
9/12/2001,4.9,12.555,0.408000116,133.63,1093.69,0.758568335,42.97
10/12/2001,0,10.175,0.408000116,116.72,1024.49,0.767043959,42.99
11/12/2001,13.69,9.125,0.408000116,53.09,1044.19,0.991647992,43.07
12/12/2001,0,10.335,0.408000116,80.68,1125.51,0.847562386,43.03
13/12/2001,29.37,14.91,0.408000116,114.42,1339.06,8.094220786,42.95
14/12/2001,78.15,14.12,0.408000116,105.37,1309.35,40.38634769,42.26
15/12/2001,0,8.99,0.408000116,264.26,716.24,21.99424392,40.44
16/12/2001,0,11.54,0.408000116,250.12,890.78,5.297264913,39.62
17/12/2001,0,15.615,0.408000116,159.03,1403.91,5.551533628,39.28
18/12/2001,23.05,12.395,0.408000116,190.96,933.68,6.695742849,39.08666667
19/12/2001,0,9.02,0.408000116,280.46,714.95,4.186958187,38.89333333
20/12/2001,0,6.64,0.408000116,296.98,560.6,2.868998677,38.7
21/12/2001,0,5.215,0.408000116,297.44,520,2.131619401,38.89
22/12/2001,0,7.175,0.408000116,311.02,546.41,1.792594446,39.06
23/12/2001,16.29,9.145,0.408000116,224.88,640.33,2.491833415,39.26
24/12/2001,1.79,4.95,0.408000116,276.44,520,2.801193686,39.25
25/12/2001,0,1.25,0.408000116,279.21,415.92,2.15280846,39.2
26/12/2001,0,-1.26,0.408000116,289.21,324.9,1.82225913,39.29
27/12/2001,0,0.18,0.408000116,295.91,360,1.576466038,39.39
28/12/2001,0,3.58,0.408000116,294.68,450.73,1.398477937,39.6
29/12/2001,0,7.38,0.408000116,293.1,595.07,1.262867955,40.04
30/12/2001,0,3.03,0.408000116,267.49,477.12,1.09759329,40.22
31/12/2001,0,0.54,0.408000116,189.38,475.09,0.978934556,40.44
1/1/2002,0,-1.685,0.408000116,221.71,360.82,0.915367377,40.59
2/1/2002,0,-0.56,0.408000116,202.82,430.28,0.860275822,40.69
3/1/2002,0,-0.49,0.408196528,200.55,435.46,0.809422079,40.97
4/1/2002,0,-2.67,0.409775231,269.67,313.29,0.754330524,41.11
5/1/2002,0,0.075,0.411298032,295.74,358.5,0.716190216,41.08
6/1/2002,6.43,3.78,0.412000116,196.67,557.05,0.923843001,41.08
7/1/2002,5.95,2.7,0.412000116,104.21,599.88,1.089117666,41.39
8/1/2002,0,-0.3,0.412000116,261.13,377.71,0.96622112,41.42
9/1/2002,0,2.96,0.412000116,296.06,437.59,0.885702693,41.38
10/1/2002,0,10.145,0.412000116,301.72,720,0.872989258,41.41
11/1/2002,1.78,12.275,0.412909606,227.48,933.09,0.843324574,41.53
12/1/2002,0,6.745,0.415888889,291.68,589.03,0.788233019,41.51
13/1/2002,0,4.915,0.415999769,318.99,466.11,0.762806147,41.57
14/1/2002,0,7.77,0.415999769,293.18,639.07,0.733141464,41.68
15/1/2002,0,6.095,0.415999769,319.37,517.13,0.699238968,41.87
16/1/2002,0,4.785,0.415999769,319.75,477.29,0.652623037,41.9
17/1/2002,0,6.725,0.418576736,328.96,519.89,0.631433978,41.89
18/1/2002,4.21,9.925,0.42,233.21,751.65,0.661098661,41.97
19/1/2002,14.63,8.545,0.42,184.82,773.87,2.364699057,41.84
20/1/2002,23.43,6.59,0.42,180.89,681.38,5.763424225,41.73
21/1/2002,10.29,6.62,0.420196644,166.96,710.7,4.225098494,40.8
22/1/2002,0.04,7.31,0.423889583,336.46,552.67,3.449578911,40.28
23/1/2002,22.62,12.145,0.424000463,222.96,887.57,5.170130555,39.64
24/1/2002,5.49,19.575,0.424000463,172.13,1764.74,6.950011565,39.02
25/1/2002,56.45,10.41,0.424000463,241.68,733.74,23.68936869,38.48
26/1/2002,0,6.23,0.427297917,331.25,544.56,10.7640423,36.76
27/1/2002,0,8.68,0.428,349.38,596.36,4.746349362,36.03
28/1/2002,0,11.72,0.428,335.01,784.17,3.297017682,36.3
29/1/2002,0,16.305,0.428,256.34,1303.4,2.529973722,36.78
30/1/2002,0,19.03,0.43188912,224.26,1621.92,2.012960667,37.32
31/1/2002,0,18.9,0.432,235.37,1592.15,1.69088696,37.83
1/2/2002,24.51,14.91,0.432,256.95,942.07,6.144827299,38.12
2/2/2002,0,4.11,0.432909491,262.09,560,5.636289867,37.94
3/2/2002,0,5.19,0.436000116,256.54,621.07,3.309731117,37.61
4/2/2002,0,4.065,0.436000116,198.5,639.98,2.428266236,37.99
5/2/2002,0,3.465,0.436000116,267.41,549.01,1.834972566,38.27
6/2/2002,19.66,1.755,0.439888889,117.12,575.74,4.534458765,38.28
7/2/2002,17.8,2.505,0.439999769,74.83,640,9.238430007,37.87
8/2/2002,0,2.41,0.439999769,276.69,514.34,5.042996197,37.03
9/2/2002,0,6.65,0.442576389,389.36,515.7,3.356347049,36.68
10/2/2002,0.01,10.7,0.443999769,347.8,798.68,2.517260286,37.17
11/2/2002,0,8.88,0.443999769,323.77,744.31,1.9536313,37.62
12/2/2002,0,4.52,0.444909491,382.46,478.78,1.618844157,38.07
13/2/2002,0,7.52,0.448,370.19,605.68,1.42814262,38.63
14/2/2002,0,5.805,0.448,398.53,494.08,1.245916707,38.99
15/2/2002,0,5.885,0.448196528,406.41,488.01,1.11878235,39.26
16/2/2002,0,9.22,0.452000116,400.96,627.5,1.042501735,39.52
17/2/2002,0,7.28,0.452000116,392.4,584.23,0.949269872,39.92
18/2/2002,0,7.415,0.452196644,408.28,559.95,0.872989258,40.09
19/2/2002,0,9.925,0.455999769,376.72,720,0.822135514,40.18
20/2/2002,15.46,12.79,0.455999769,233.52,1014.23,1.745978515,40.2
21/2/2002,0,11.685,0.456196296,413.48,724.39,1.894301933,40.25
22/2/2002,0,9.925,0.460000116,400.56,696.81,1.394240125,40.36
23/2/2002,0,3.31,0.460000116,361.47,480.85,1.18658734,40.43
24/2/2002,0,6.16,0.461775116,433.42,480.32,1.063690794,40.57
25/2/2002,0,9.575,0.464000347,439.27,600,0.970458932,40.67
26/2/2002,3.48,9.885,0.464000347,329.14,601.19,0.949269872,40.87
27/2/2002,0,-1.17,0.467888773,369.89,352.98,0.864513634,41
28/2/2002,0,-3.19,0.467999537,378.59,280.12,0.783995207,41.12
1/3/2002,0,1.63,0.467999537,421.04,366.21,0.750092712,41.15
2/3/2002,0.41,7.265,0.472,320.62,698.11,0.737379276,41.05
3/3/2002,2.05,5.145,0.472,416.42,480,0.741617088,41.38
4/3/2002,0,-2.52,0.472,341.62,324,0.678049909,41.55
5/3/2002,0,-0.075,0.476,401.5,359.48,0.618720542,41.6
6/3/2002,0,6.085,0.476,474.62,439.53,0.597531482,41.57
7/3/2002,0,10.985,0.476,448.79,662.51,0.589055858,41.54
8/3/2002,0,14.395,0.480000463,435.7,873.74,0.567866799,41.58
9/3/2002,0,16.055,0.480000463,355.73,1172.66,0.567866799,41.87
10/3/2002,7.01,9.055,0.483999537,334.26,588.63,0.610244918,41.93
11/3/2002,0,6.5,0.483999537,417.06,547.19,0.555153363,41.77
12/3/2002,18.05,11.705,0.483999537,265.33,889.09,1.483234176,41.59
13/3/2002,17.88,11.68,0.487999769,144.78,1119.02,3.123267392,41.36
14/3/2002,0,10.35,0.487999769,357.38,800,2.029911914,41.06
15/3/2002,0,15.975,0.487999769,386.54,1130.37,1.538325731,40.89
16/3/2002,11.9,20.445,0.492000231,255.02,1720.99,3.419914228,40.9
17/3/2002,15.67,20.32,0.492000231,170.35,1864.21,8.178977025,40.57
18/3/2002,5.44,21.695,0.495889352,265.82,1812.91,4.407324407,39.95
19/3/2002,0,20.485,0.496000116,302.88,1745.67,2.847809617,39.71
20/3/2002,0,21.38,0.496000116,327.2,1780.81,2.52573591,39.78
21/3/2002,26.7,14.81,0.5,280.74,1129.78,5.636289867,39.8
22/3/2002,0,7.075,0.5,500.46,497.07,4.199671623,39.61
23/3/2002,0,3.805,0.5,425.15,480,2.741864319,39.24
24/3/2002,0,8.38,0.503999884,499.33,560,2.080765658,39.11
25/3/2002,0,14.195,0.503999884,452.46,927.24,1.665460088,39.39
26/3/2002,10.94,16.165,0.50411088,333.39,1120,1.860399437,39.81
27/3/2002,0.31,9.93,0.508000231,447.84,720,1.82225913,39.95
28/3/2002,0,9.62,0.508000231,488.85,640,1.462045116,40.02
29/3/2002,0,17.39,0.511999884,429.16,1240.85,1.313721698,40.14
30/3/2002,14.97,20.27,0.511999884,284.16,1597.32,2.051100974,40.29
31/3/2002,33.25,15.72,0.511999884,165.4,1447.35,9.365564365,40.07
1/4/2002,7.17,13.575,0.515999884,301.27,1028.62,6.06007106,39.04
2/4/2002,0,15.33,0.515999884,478.25,996.74,3.496194842,38.37
3/4/2002,0,17.785,0.515999884,467,1202.02,2.411314988,38.64
4/4/2002,0,10.105,0.520000231,433.96,789.9,1.779881011,39.02
5/4/2002,0,9.825,0.520000231,438.54,773.16,1.457807304,39.37
6/4/2002,0,9.525,0.524000694,492.74,677.78,1.258630143,39.62
7/4/2002,0,12.075,0.524000694,517.28,759.51,1.131495785,39.84
8/4/2002,0,19.145,0.524000694,348.66,1600.9,1.059452983,40.08
9/4/2002,10.46,18.225,0.527999769,277.59,1474.56,1.216252024,40.46
10/4/2002,0,17.435,0.527999769,383.1,1396.86,1.055215171,40.61
11/4/2002,0,19.935,0.527999769,425.32,1541.68,0.970458932,40.74
12/4/2002,10.36,20.365,0.532,236.55,1793.88,1.864637249,40.86
13/4/2002,4.59,18.65,0.532,206.22,1717.21,1.648508841,40.94
14/4/2002,2.6,20.405,0.53211088,307.04,1751.6,1.33914857,41.02
15/4/2002,0,20.05,0.535999884,390.99,1636.45,1.173873905,41.2
16/4/2002,0,21.1,0.535999884,410.31,1719.15,1.034026111,41.34
17/4/2002,0,22.175,0.538225116,429.19,1763.98,0.932318625,41.42
18/4/2002,0,22.705,0.540000231,465.38,1720,0.851800198,41.47
19/4/2002,0,23.5,0.540000231,470.34,1759.9,0.779757395,41.53
20/4/2002,0,23.52,0.543803472,453.16,1803.52,0.720428028,41.57
21/4/2002,0,24.25,0.543999884,427.97,1988.73,0.669574285,41.59
22/4/2002,0,21.43,0.543999884,488.45,1520.17,0.622958354,41.78
23/4/2002,4.85,16.255,0.547803472,369.82,1128.26,0.618720542,41.87
24/4/2002,0,18.35,0.548,487.83,1295.26,0.576342422,41.86
25/4/2002,0,19.98,0.548,455.02,1502.27,0.533964303,42.03
26/4/2002,0,15.61,0.551803588,433.53,1206.92,0.491586184,42.1
27/4/2002,8.6,13.33,0.552000231,222.49,1217.14,0.491586184,42.03
28/4/2002,0,21.245,0.552000231,447.04,1676.47,0.529726491,41.98
29/4/2002,6.23,23.13,0.555090509,352.61,1943.32,0.559391175,42.06
30/4/2002,0.81,20.915,0.555999884,410.42,1694.25,0.665336473,42.04
1/5/2002,39.37,20.23,0.555999884,263.06,1767.86,7.331414639,41.95
2/5/2002,0,24.14,0.557423148,391.04,2136.01,2.924090232,42.03
3/5/2002,27.05,23.285,0.559999769,322.4,1944.8,5.42439927,42.17
4/5/2002,43.24,19.325,0.559999769,220.43,1784.51,16.78173524,42.21
5/5/2002,0,19.665,0.560110764,399.37,1649.59,5.636289867,42.27
6/5/2002,0,21.78,0.564,400.77,1881.2,2.466406543,42.21
7/5/2002,0,24.065,0.564,410.01,2137.05,1.618844157,42.19
8/5/2002,0,24.885,0.564,413.02,2235.28,1.178111717,42.19
9/5/2002,0,25.185,0.567090394,390,2320.31,0.94503206,42.26
10/5/2002,13.17,23.375,0.568,283.64,2120.24,1.135733597,42.38
