# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:31:13 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 345809077301408 JO-035 (NC-173), NCDENR COMFORT RS (SURFICIAL)
# -----------------------------------------------------------------------------------
#
# Data provided for site 345809077301408
#            TS   parameter     statistic     Description
#         88387       72019     00003     Depth to water level, feet below land surface (Mean)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     1          Not determined
#     P          Site was being pumped.
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	88387_72019_00003	88387_72019_00003_cd	00_72019_00011	00_72019_00011_cd	00_62610_00011	00_62610_00011_cd	00_62611_00011	00_62611_00011_cd
USGS	345809077301408	1993-06-18		6.93	A						
USGS	345809077301408	1993-06-19		7.09	A						
USGS	345809077301408	1993-06-20		7.27	A						
USGS	345809077301408	1993-06-21		7.38	A						
USGS	345809077301408	1993-06-22		7.45	A						
USGS	345809077301408	1993-06-23		7.69	A						
USGS	345809077301408	1993-06-24		7.90	A						
USGS	345809077301408	1993-06-25		7.97	A						
USGS	345809077301408	1993-06-26		7.93	A						
USGS	345809077301408	1993-06-27		8.00	A						
USGS	345809077301408	1993-06-28		8.13	A						
USGS	345809077301408	1993-06-29		8.29	A						
USGS	345809077301408	1993-06-30		8.39	A						
USGS	345809077301408	1993-07-01		8.47	A						
USGS	345809077301408	1993-07-02									
USGS	345809077301408	1993-07-03									
USGS	345809077301408	1993-07-04									
USGS	345809077301408	1993-07-05									
USGS	345809077301408	1993-07-06									
USGS	345809077301408	1993-07-07									
USGS	345809077301408	1993-07-08									
USGS	345809077301408	1993-07-09									
USGS	345809077301408	1993-07-10									
USGS	345809077301408	1993-07-11									
USGS	345809077301408	1993-07-12									
USGS	345809077301408	1993-07-13									
USGS	345809077301408	1993-07-14									
USGS	345809077301408	1993-07-15									
USGS	345809077301408	1993-07-16									
USGS	345809077301408	1993-07-17									
USGS	345809077301408	1993-07-18									
USGS	345809077301408	1993-07-19									
USGS	345809077301408	1993-07-20									
USGS	345809077301408	1993-07-21									
USGS	345809077301408	1993-07-22									
USGS	345809077301408	1993-07-23									
USGS	345809077301408	1993-07-24									
USGS	345809077301408	1993-07-25									
USGS	345809077301408	1993-07-26									
USGS	345809077301408	1993-07-27									
USGS	345809077301408	1993-07-28									
USGS	345809077301408	1993-07-29									
USGS	345809077301408	1993-07-30									
USGS	345809077301408	1993-07-31									
USGS	345809077301408	1993-08-01									
USGS	345809077301408	1993-08-02									
USGS	345809077301408	1993-08-03									
USGS	345809077301408	1993-08-04									
USGS	345809077301408	1993-08-05									
USGS	345809077301408	1993-08-06									
USGS	345809077301408	1993-08-07									
USGS	345809077301408	1993-08-08									
USGS	345809077301408	1993-08-09									
USGS	345809077301408	1993-08-10									
USGS	345809077301408	1993-08-11									
USGS	345809077301408	1993-08-12									
USGS	345809077301408	1993-08-13									
USGS	345809077301408	1993-08-14									
USGS	345809077301408	1993-08-15									
USGS	345809077301408	1993-08-16									
USGS	345809077301408	1993-08-17		9.42	A						
USGS	345809077301408	1993-08-18		9.44	A						
USGS	345809077301408	1993-08-19		9.46	A						
USGS	345809077301408	1993-08-20		9.46	A						
USGS	345809077301408	1993-08-21		9.47	A						
USGS	345809077301408	1993-08-22		9.49	A						
USGS	345809077301408	1993-08-23		9.50	A						
USGS	345809077301408	1993-08-24		9.52	A						
USGS	345809077301408	1993-08-25		9.53	A						
USGS	345809077301408	1993-08-26		9.55	A						
USGS	345809077301408	1993-08-27		9.56	A						
USGS	345809077301408	1993-08-28		9.57	A						
USGS	345809077301408	1993-08-29		9.58	A						
USGS	345809077301408	1993-08-30		9.60	A						
USGS	345809077301408	1993-08-31		9.61	A						
USGS	345809077301408	1993-09-01		9.63	A						
USGS	345809077301408	1993-09-02		9.65	A						
USGS	345809077301408	1993-09-03		9.66	A						
USGS	345809077301408	1993-09-04		9.67	A						
USGS	345809077301408	1993-09-05		9.66	A						
USGS	345809077301408	1993-09-06		9.58	A						
USGS	345809077301408	1993-09-07		9.48	A						
USGS	345809077301408	1993-09-08		9.15	A						
USGS	345809077301408	1993-09-09		9.03	A						
USGS	345809077301408	1993-09-10		8.92	A						
USGS	345809077301408	1993-09-11		8.81	A						
USGS	345809077301408	1993-09-12		8.69	A						
USGS	345809077301408	1993-09-13		8.58	A						
USGS	345809077301408	1993-09-14		8.49	A						
USGS	345809077301408	1993-09-15		8.42	A						
USGS	345809077301408	1993-09-16		8.37	A						
USGS	345809077301408	1993-09-17		8.33	A						
USGS	345809077301408	1993-09-18		8.25	A						
USGS	345809077301408	1993-09-19		8.21	A						
USGS	345809077301408	1993-09-20		8.21	A						
USGS	345809077301408	1993-09-21		8.18	A						
USGS	345809077301408	1993-09-22		8.17	A						
USGS	345809077301408	1993-09-23		8.19	A						
USGS	345809077301408	1993-09-24		8.22	A						
USGS	345809077301408	1993-09-25		8.24	A						
USGS	345809077301408	1993-09-26		8.22	A						
USGS	345809077301408	1993-09-27		8.22	A						
USGS	345809077301408	1993-09-28		8.23	A						
USGS	345809077301408	1993-09-29		8.28	A						
USGS	345809077301408	1993-09-30		8.32	A						
USGS	345809077301408	1993-10-01		8.36	A						
USGS	345809077301408	1993-10-02		8.36	A						
USGS	345809077301408	1993-10-03		8.38	A						
USGS	345809077301408	1993-10-04		8.44	A						
USGS	345809077301408	1993-10-05		8.52	A						
USGS	345809077301408	1993-10-06		8.61	A						
USGS	345809077301408	1993-10-07		8.57	A						
USGS	345809077301408	1993-10-08		8.41	A						
USGS	345809077301408	1993-10-09		8.33	A						
USGS	345809077301408	1993-10-10		8.35	A						
USGS	345809077301408	1993-10-11		8.38	A						
USGS	345809077301408	1993-10-12		8.29	A						
USGS	345809077301408	1993-10-13		8.34	A						
USGS	345809077301408	1993-10-14		8.39	A						
USGS	345809077301408	1993-10-15		8.39	A						
USGS	345809077301408	1993-10-16		8.35	A						
USGS	345809077301408	1993-10-17		8.05	A						
USGS	345809077301408	1993-10-18		7.66	A						
USGS	345809077301408	1993-10-19		7.43	A						
USGS	345809077301408	1993-10-20		7.26	A						
USGS	345809077301408	1993-10-21		7.18	A						
USGS	345809077301408	1993-10-22		7.23	A						
USGS	345809077301408	1993-10-23		7.22	A						
USGS	345809077301408	1993-10-24		7.19	A						
USGS	345809077301408	1993-10-25		7.17	A						
USGS	345809077301408	1993-10-26		7.04	A						
USGS	345809077301408	1993-10-27		6.72	A						
USGS	345809077301408	1993-10-28		6.44	A						
USGS	345809077301408	1993-10-29		6.39	A						
USGS	345809077301408	1993-10-30		6.20	A						
USGS	345809077301408	1993-10-31		5.89	A						
USGS	345809077301408	1993-11-01		5.76	A						
USGS	345809077301408	1993-11-02		5.74	A						
USGS	345809077301408	1993-11-03		5.65	A						
USGS	345809077301408	1993-11-04		5.67	A						
USGS	345809077301408	1993-11-05		5.60	A						
USGS	345809077301408	1993-11-06		5.58	A						
USGS	345809077301408	1993-11-07		5.59	A						
USGS	345809077301408	1993-11-08		5.45	A						
USGS	345809077301408	1993-11-09		5.33	A						
USGS	345809077301408	1993-11-10		5.30	A						
USGS	345809077301408	1993-11-11		5.38	A						
USGS	345809077301408	1993-11-12		5.43	A						
USGS	345809077301408	1993-11-13		5.49	A						
USGS	345809077301408	1993-11-14		5.53	A						
USGS	345809077301408	1993-11-15		5.57	A						
USGS	345809077301408	1993-11-16		5.65	A						
USGS	345809077301408	1993-11-17		5.59	A						
USGS	345809077301408	1993-11-18		5.65	A						
USGS	345809077301408	1993-11-19		5.58	A						
USGS	345809077301408	1993-11-20		5.69	A						
USGS	345809077301408	1993-11-21		5.92	A						
USGS	345809077301408	1993-11-22		5.89	A						
USGS	345809077301408	1993-11-23		5.88	A						
USGS	345809077301408	1993-11-24		5.91	A						
USGS	345809077301408	1993-11-25		6.05	A						
USGS	345809077301408	1993-11-26		6.09	A						
USGS	345809077301408	1993-11-27		5.96	A						
USGS	345809077301408	1993-11-28		5.77	A						
USGS	345809077301408	1993-11-29		5.72	A						
USGS	345809077301408	1993-11-30		5.67	A						
USGS	345809077301408	1993-12-01		5.55	A						
USGS	345809077301408	1993-12-02		5.44	A						
USGS	345809077301408	1993-12-03		5.42	A						
USGS	345809077301408	1993-12-04		5.35	A						
USGS	345809077301408	1993-12-05		5.36	A						
USGS	345809077301408	1993-12-06		5.47	A						
USGS	345809077301408	1993-12-07		5.50	A						
USGS	345809077301408	1993-12-08		5.43	A						
USGS	345809077301408	1993-12-09		5.45	A						
USGS	345809077301408	1993-12-10		5.35	A						
USGS	345809077301408	1993-12-11		5.30	A						
USGS	345809077301408	1993-12-12		5.38	A						
USGS	345809077301408	1993-12-13		5.31	A						
USGS	345809077301408	1993-12-14		5.20	A						
USGS	345809077301408	1993-12-15		5.05	A						
USGS	345809077301408	1993-12-16		4.94	A						
USGS	345809077301408	1993-12-17		4.80	A						
USGS	345809077301408	1993-12-18		4.62	A						
USGS	345809077301408	1993-12-19		4.57	A						
USGS	345809077301408	1993-12-20		4.53	A						
USGS	345809077301408	1993-12-21		4.47	A						
USGS	345809077301408	1993-12-22		4.41	A						
USGS	345809077301408	1993-12-23		4.34	A						
USGS	345809077301408	1993-12-24		4.18	A						
USGS	345809077301408	1993-12-25		4.02	A						
USGS	345809077301408	1993-12-26		4.06	A						
USGS	345809077301408	1993-12-27		4.06	A						
USGS	345809077301408	1993-12-28		4.06	A						
USGS	345809077301408	1993-12-29		4.01	A						
USGS	345809077301408	1993-12-30		4.05	A						
USGS	345809077301408	1993-12-31		4.03	A						
USGS	345809077301408	1994-01-01		3.98	A						
USGS	345809077301408	1994-01-02		3.88	A						
USGS	345809077301408	1994-01-03		3.58	A						
USGS	345809077301408	1994-01-04		3.33	A						
USGS	345809077301408	1994-01-05		3.23	A						
USGS	345809077301408	1994-01-06		3.20	A						
USGS	345809077301408	1994-01-07		3.22	A						
USGS	345809077301408	1994-01-08		3.33	A						
USGS	345809077301408	1994-01-09		3.48	A						
USGS	345809077301408	1994-01-10		3.54	A						
USGS	345809077301408	1994-01-11		3.54	A						
USGS	345809077301408	1994-01-12		2.81	A						
USGS	345809077301408	1994-01-13		2.10	A						
USGS	345809077301408	1994-01-14		2.07	A						
USGS	345809077301408	1994-01-15		2.29	A						
USGS	345809077301408	1994-01-16		2.45	A						
USGS	345809077301408	1994-01-17		2.39	A						
USGS	345809077301408	1994-01-18		1.51	A						
USGS	345809077301408	1994-01-19		1.74	A						
USGS	345809077301408	1994-01-20		1.91	A						
USGS	345809077301408	1994-01-21		2.09	A						
USGS	345809077301408	1994-01-22		2.20	A						
USGS	345809077301408	1994-01-23		2.31	A						
USGS	345809077301408	1994-01-24		2.42	A						
USGS	345809077301408	1994-01-25		2.51	A						
USGS	345809077301408	1994-01-26		2.59	A						
USGS	345809077301408	1994-01-27		2.65	A						
USGS	345809077301408	1994-01-28		2.19	A						
USGS	345809077301408	1994-01-29		1.74	A						
USGS	345809077301408	1994-01-30		1.65	A						
USGS	345809077301408	1994-01-31		1.37	A						
USGS	345809077301408	1994-02-01		1.60	A						
USGS	345809077301408	1994-02-02		1.81	A						
USGS	345809077301408	1994-02-03		1.99	A						
USGS	345809077301408	1994-02-04		2.13	A						
USGS	345809077301408	1994-02-05		2.21	A						
USGS	345809077301408	1994-02-06		2.31	A						
USGS	345809077301408	1994-02-07		2.45	A						
USGS	345809077301408	1994-02-08		2.53	A						
USGS	345809077301408	1994-02-09		2.62	A						
USGS	345809077301408	1994-02-10		2.77	A						
USGS	345809077301408	1994-02-11		2.56	A						
USGS	345809077301408	1994-02-12		1.76	A						
USGS	345809077301408	1994-02-13		1.83	A						
USGS	345809077301408	1994-02-14		2.06	A						
USGS	345809077301408	1994-02-15		2.24	A						
USGS	345809077301408	1994-02-16		2.41	A						
USGS	345809077301408	1994-02-17		2.55	A						
USGS	345809077301408	1994-02-18		2.67	A						
USGS	345809077301408	1994-02-19		2.78	A						
USGS	345809077301408	1994-02-20		2.86	A						
USGS	345809077301408	1994-02-21		2.93	A						
USGS	345809077301408	1994-02-22		3.05	A						
USGS	345809077301408	1994-02-23		3.08	A						
USGS	345809077301408	1994-02-24		2.38	A						
USGS	345809077301408	1994-02-25		2.25	A						
USGS	345809077301408	1994-02-26		2.40	A						
USGS	345809077301408	1994-02-27		2.58	A						
USGS	345809077301408	1994-02-28		2.68	A						
USGS	345809077301408	1994-03-01		2.74	A						
USGS	345809077301408	1994-03-02		1.20	A						
USGS	345809077301408	1994-03-03		0.76	A						
USGS	345809077301408	1994-03-04		1.06	A						
USGS	345809077301408	1994-03-05		1.34	A						
USGS	345809077301408	1994-03-06		1.56	A						
USGS	345809077301408	1994-03-07		1.73	A						
USGS	345809077301408	1994-03-08		1.89	A						
USGS	345809077301408	1994-03-09		1.84	A						
USGS	345809077301408	1994-03-10		1.74	A						
USGS	345809077301408	1994-03-11		1.77	A						
USGS	345809077301408	1994-03-12		2.05	A						
USGS	345809077301408	1994-03-13		2.15	A						
USGS	345809077301408	1994-03-14		1.66	A						
USGS	345809077301408	1994-03-15		1.80	A						
USGS	345809077301408	1994-03-16		2.12	A						
USGS	345809077301408	1994-03-17		2.34	A						
USGS	345809077301408	1994-03-18		2.42	A						
USGS	345809077301408	1994-03-19		2.61	A						
USGS	345809077301408	1994-03-20		2.74	A						
USGS	345809077301408	1994-03-21		2.82	A						
USGS	345809077301408	1994-03-22		2.98	A						
USGS	345809077301408	1994-03-23		3.12	A						
USGS	345809077301408	1994-03-24		3.21	A						
USGS	345809077301408	1994-03-25		3.16	A						
USGS	345809077301408	1994-03-26		3.14	A						
USGS	345809077301408	1994-03-27		3.15	A						
USGS	345809077301408	1994-03-28		3.28	A						
USGS	345809077301408	1994-03-29		3.30	A						
USGS	345809077301408	1994-03-30		3.34	A						
USGS	345809077301408	1994-03-31		3.36	A						
USGS	345809077301408	1994-04-01		3.45	A						
USGS	345809077301408	1994-04-02		3.56	A						
USGS	345809077301408	1994-04-03		3.64	A						
USGS	345809077301408	1994-04-04		3.75	A						
USGS	345809077301408	1994-04-05		3.85	A						
USGS	345809077301408	1994-04-06		3.94	A						
USGS	345809077301408	1994-04-07		4.08	A						
USGS	345809077301408	1994-04-08		4.21	A						
USGS	345809077301408	1994-04-09		4.27	A						
USGS	345809077301408	1994-04-10		4.36	A						
USGS	345809077301408	1994-04-11		4.47	A						
USGS	345809077301408	1994-04-12		4.54	A						
USGS	345809077301408	1994-04-13		4.54	A						
USGS	345809077301408	1994-04-14		4.61	A						
USGS	345809077301408	1994-04-15		4.67	A						
USGS	345809077301408	1994-04-16		4.69	A						
USGS	345809077301408	1994-04-17		4.82	A						
USGS	345809077301408	1994-04-18		4.92	A						
USGS	345809077301408	1994-04-19		5.00	A						
USGS	345809077301408	1994-04-20		5.10	A						
USGS	345809077301408	1994-04-21		5.20	A						
USGS	345809077301408	1994-04-22		5.27	A						
USGS	345809077301408	1994-04-23		5.40	A						
USGS	345809077301408	1994-04-24		5.50	A						
USGS	345809077301408	1994-04-25		5.65	A						
USGS	345809077301408	1994-04-26		5.83	A						
USGS	345809077301408	1994-04-27		5.98	A						
USGS	345809077301408	1994-04-28		6.13	A						
USGS	345809077301408	1994-04-29		6.27	A						
USGS	345809077301408	1994-04-30		6.38	A						
USGS	345809077301408	1994-05-01		6.47	A						
USGS	345809077301408	1994-05-02		6.63	A						
USGS	345809077301408	1994-05-03		6.68	A						
USGS	345809077301408	1994-05-04		6.42	A						
USGS	345809077301408	1994-05-05		6.33	A						
USGS	345809077301408	1994-05-06		6.39	A						
USGS	345809077301408	1994-05-07		6.51	A						
USGS	345809077301408	1994-05-08		6.50	A						
USGS	345809077301408	1994-05-09		6.53	A						
USGS	345809077301408	1994-05-10		6.54	A						
USGS	345809077301408	1994-05-11		6.65	A						
USGS	345809077301408	1994-05-12		6.68	A						
USGS	345809077301408	1994-05-13		6.91	A						
USGS	345809077301408	1994-05-14		7.00	A						
USGS	345809077301408	1994-05-15		7.02	A						
USGS	345809077301408	1994-05-16		7.06	A						
USGS	345809077301408	1994-05-17		7.26	A						
USGS	345809077301408	1994-05-18		7.31	A						
USGS	345809077301408	1994-05-19		7.29	A						
USGS	345809077301408	1994-05-20		7.34	A						
USGS	345809077301408	1994-05-21		7.39	A						
USGS	345809077301408	1994-05-22		7.48	A						
USGS	345809077301408	1994-05-23		7.71	A						
USGS	345809077301408	1994-05-24		7.95	A						
USGS	345809077301408	1994-05-25		8.06	A						
USGS	345809077301408	1994-05-26		8.15	A						
USGS	345809077301408	1994-05-27		8.08	A						
USGS	345809077301408	1994-05-28		8.08	A						
USGS	345809077301408	1994-05-29		8.15	A						
USGS	345809077301408	1994-05-30		8.19	A						
USGS	345809077301408	1994-05-31		8.15	A						
USGS	345809077301408	1994-06-01		8.19	A						
USGS	345809077301408	1994-06-02		8.35	A						
USGS	345809077301408	1994-06-03		8.45	A						
USGS	345809077301408	1994-06-04		8.50	A						
USGS	345809077301408	1994-06-05		8.56	A						
USGS	345809077301408	1994-06-06		8.59	A						
USGS	345809077301408	1994-06-07		8.62	A						
USGS	345809077301408	1994-06-08		8.64	A						
USGS	345809077301408	1994-06-09		8.67	A						
USGS	345809077301408	1994-06-10		8.72	A						
USGS	345809077301408	1994-06-11		8.70	A						
USGS	345809077301408	1994-06-12		8.66	A						
USGS	345809077301408	1994-06-13		8.72	A						
USGS	345809077301408	1994-06-14		8.79	A						
USGS	345809077301408	1994-06-15		8.83	A						
USGS	345809077301408	1994-06-16		8.88	A						
USGS	345809077301408	1994-06-17		8.91	A						
USGS	345809077301408	1994-06-18		8.92	A						
USGS	345809077301408	1994-06-19		8.97	A						
USGS	345809077301408	1994-06-20		9.01	A						
USGS	345809077301408	1994-06-21		9.03	A						
USGS	345809077301408	1994-06-22		9.06	A						
USGS	345809077301408	1994-06-23		9.09	A						
USGS	345809077301408	1994-06-24		9.12	A						
USGS	345809077301408	1994-06-25		9.16	A						
USGS	345809077301408	1994-06-26		9.18	A						
USGS	345809077301408	1994-06-27		9.21	A						
USGS	345809077301408	1994-06-28		9.23	A						
USGS	345809077301408	1994-06-29		9.25	A						
USGS	345809077301408	1994-06-30		9.26	A						
USGS	345809077301408	1994-07-01		9.27	A						
USGS	345809077301408	1994-07-02		9.29	A						
USGS	345809077301408	1994-07-03		9.31	A						
USGS	345809077301408	1994-07-04		9.33	A						
USGS	345809077301408	1994-07-05		9.35	A						
USGS	345809077301408	1994-07-06		9.35	A						
USGS	345809077301408	1994-07-07		9.36	A						
USGS	345809077301408	1994-07-08		9.37	A						
USGS	345809077301408	1994-07-09		9.39	A						
USGS	345809077301408	1994-07-10		9.41	A						
USGS	345809077301408	1994-07-11		9.43	A						
USGS	345809077301408	1994-07-12		9.44	A						
USGS	345809077301408	1994-07-13		9.44	A						
USGS	345809077301408	1994-07-14		9.46	A						
USGS	345809077301408	1994-07-15		9.48	A						
USGS	345809077301408	1994-07-16		9.50	A						
USGS	345809077301408	1994-07-17		9.51	A						
USGS	345809077301408	1994-07-18		9.53	A						
USGS	345809077301408	1994-07-19		9.54	A						
USGS	345809077301408	1994-07-20		9.56	A						
USGS	345809077301408	1994-07-21		9.57	A						
USGS	345809077301408	1994-07-22		9.57	A						
USGS	345809077301408	1994-07-23		9.56	A						
USGS	345809077301408	1994-07-24		9.53	A						
USGS	345809077301408	1994-07-25		9.55	A						
USGS	345809077301408	1994-07-26		9.58	A						
USGS	345809077301408	1994-07-27		9.60	A						
USGS	345809077301408	1994-07-28		9.60	A						
USGS	345809077301408	1994-07-29		9.61	A						
USGS	345809077301408	1994-07-30		9.63	A						
USGS	345809077301408	1994-07-31		9.63	A						
USGS	345809077301408	1994-08-01		9.64	A						
USGS	345809077301408	1994-08-02		9.65	A						
USGS	345809077301408	1994-08-03		9.66	A						
USGS	345809077301408	1994-08-04		9.67	A						
USGS	345809077301408	1994-08-05		9.66	A						
USGS	345809077301408	1994-08-06		9.66	A						
USGS	345809077301408	1994-08-07		9.66	A						
USGS	345809077301408	1994-08-08		9.68	A						
USGS	345809077301408	1994-08-09		9.70	A						
USGS	345809077301408	1994-08-10		9.71	A						
USGS	345809077301408	1994-08-11		9.71	A						
USGS	345809077301408	1994-08-12		9.72	A						
USGS	345809077301408	1994-08-13		9.74	A						
USGS	345809077301408	1994-08-14		9.74	A						
USGS	345809077301408	1994-08-15		9.75	A						
USGS	345809077301408	1994-08-16		9.75	A						
USGS	345809077301408	1994-08-17		9.75	A						
USGS	345809077301408	1994-08-18		9.75	A						
USGS	345809077301408	1994-08-19		9.75	A						
USGS	345809077301408	1994-08-20		9.73	A						
USGS	345809077301408	1994-08-21		9.74	A						
USGS	345809077301408	1994-08-22		9.75	A						
USGS	345809077301408	1994-08-23		9.76	A						
USGS	345809077301408	1994-08-24		9.77	A						
USGS	345809077301408	1994-08-25		9.78	A						
USGS	345809077301408	1994-08-26		9.78	A						
USGS	345809077301408	1994-08-27		9.78	A						
USGS	345809077301408	1994-08-28		9.79	A						
USGS	345809077301408	1994-08-29		9.80	A						
USGS	345809077301408	1994-08-30		9.81	A						
USGS	345809077301408	1994-08-31		9.82	A						
USGS	345809077301408	1994-09-01		9.82	A						
USGS	345809077301408	1994-09-02		9.82	A						
USGS	345809077301408	1994-09-03		9.83	A						
USGS	345809077301408	1994-09-04		9.82	A						
USGS	345809077301408	1994-09-05		9.83	A						
USGS	345809077301408	1994-09-06		9.83	A						
USGS	345809077301408	1994-09-07		9.84	A						
USGS	345809077301408	1994-09-08		9.85	A						
USGS	345809077301408	1994-09-09		9.86	A						
USGS	345809077301408	1994-09-10		9.87	A						
USGS	345809077301408	1994-09-11		9.88	A						
USGS	345809077301408	1994-09-12		9.89	A						
USGS	345809077301408	1994-09-13		9.90	A						
USGS	345809077301408	1994-09-14		9.91	A						
USGS	345809077301408	1994-09-15		9.93	A						
USGS	345809077301408	1994-09-16		9.95	A						
USGS	345809077301408	1994-09-17		9.96	A						
USGS	345809077301408	1994-09-18		9.96	A						
USGS	345809077301408	1994-09-19		9.96	A						
USGS	345809077301408	1994-09-20		9.97	A						
USGS	345809077301408	1994-09-21		9.96	A						
USGS	345809077301408	1994-09-22		9.92	A						
USGS	345809077301408	1994-09-23		9.85	A						
USGS	345809077301408	1994-09-24		9.79	A						
USGS	345809077301408	1994-09-25		9.73	A						
USGS	345809077301408	1994-09-26		9.69	A						
USGS	345809077301408	1994-09-27		9.67	A						
USGS	345809077301408	1994-09-28		9.65	A						
USGS	345809077301408	1994-09-29		9.65	A						
USGS	345809077301408	1994-09-30		9.65	A						
USGS	345809077301408	1994-10-01		9.65	A						
USGS	345809077301408	1994-10-02		9.64	A						
USGS	345809077301408	1994-10-03		9.63	A						
USGS	345809077301408	1994-10-04		9.63	A						
USGS	345809077301408	1994-10-05		9.62	A						
USGS	345809077301408	1994-10-06		9.62	A						
USGS	345809077301408	1994-10-07		9.64	A						
USGS	345809077301408	1994-10-08		9.65	A						
USGS	345809077301408	1994-10-09		9.67	A						
USGS	345809077301408	1994-10-10		9.67	A						
USGS	345809077301408	1994-10-11		9.68	A						
USGS	345809077301408	1994-10-11				9.67	1:A				
USGS	345809077301408	1994-10-12		9.69	A						
USGS	345809077301408	1994-10-13		9.69	A						
USGS	345809077301408	1994-10-14		9.08	A						
USGS	345809077301408	1994-10-15		7.95	A						
USGS	345809077301408	1994-10-16		7.38	A						
USGS	345809077301408	1994-10-17		7.10	A						
USGS	345809077301408	1994-10-18		6.92	A						
USGS	345809077301408	1994-10-19		6.82	A						
USGS	345809077301408	1994-10-20		6.70	A						
USGS	345809077301408	1994-10-21		6.57	A						
USGS	345809077301408	1994-10-22		6.45	A						
USGS	345809077301408	1994-10-23		6.33	A						
USGS	345809077301408	1994-10-24		6.30	A						
USGS	345809077301408	1994-10-25		6.26	A						
USGS	345809077301408	1994-10-26		6.25	A						
USGS	345809077301408	1994-10-27		6.26	A						
USGS	345809077301408	1994-10-28		6.30	A						
USGS	345809077301408	1994-10-29		6.30	A						
USGS	345809077301408	1994-10-30		6.27	A						
USGS	345809077301408	1994-10-31		6.21	A						
USGS	345809077301408	1994-11-01		6.23	A						
USGS	345809077301408	1994-11-02		6.56	A						
USGS	345809077301408	1994-11-03		6.64	A						
USGS	345809077301408	1994-11-04		6.64	A						
USGS	345809077301408	1994-11-05		6.65	A						
USGS	345809077301408	1994-11-06		6.67	A						
USGS	345809077301408	1994-11-07		6.90	A						
USGS	345809077301408	1994-11-08		6.88	A						
USGS	345809077301408	1994-11-09		6.82	A						
USGS	345809077301408	1994-11-10		6.91	A						
USGS	345809077301408	1994-11-11		7.05	A						
USGS	345809077301408	1994-11-12		7.08	A						
USGS	345809077301408	1994-11-13		7.06	A						
USGS	345809077301408	1994-11-14		7.14	A						
USGS	345809077301408	1994-11-15		7.17	A						
USGS	345809077301408	1994-11-16		7.11	A						
USGS	345809077301408	1994-11-17		6.94	A						
USGS	345809077301408	1994-11-18		6.86	A						
USGS	345809077301408	1994-11-19		7.02	A						
USGS	345809077301408	1994-11-20		7.03	A						
USGS	345809077301408	1994-11-21		6.75	A						
USGS	345809077301408	1994-11-22		6.72	A						
USGS	345809077301408	1994-11-23		6.66	A						
USGS	345809077301408	1994-11-24									
USGS	345809077301408	1994-11-25		6.43	A						
USGS	345809077301408	1994-11-26		6.41	A						
USGS	345809077301408	1994-11-27		6.33	A						
USGS	345809077301408	1994-11-28		6.16	A						
USGS	345809077301408	1994-11-29		6.17	A						
USGS	345809077301408	1994-11-30		6.06	A						
USGS	345809077301408	1994-11-30				6.03	1:A				
USGS	345809077301408	1994-12-01		6.00	A						
USGS	345809077301408	1994-12-02		5.90	A						
USGS	345809077301408	1994-12-03		5.85	A						
USGS	345809077301408	1994-12-04		5.82	A						
USGS	345809077301408	1994-12-05		5.71	A						
USGS	345809077301408	1994-12-06		5.64	A						
USGS	345809077301408	1994-12-07		5.51	A						
USGS	345809077301408	1994-12-08		5.59	A						
USGS	345809077301408	1994-12-09		5.48	A						
USGS	345809077301408	1994-12-10		5.36	A						
USGS	345809077301408	1994-12-11		5.39	A						
USGS	345809077301408	1994-12-12		5.32	A						
USGS	345809077301408	1994-12-13		5.11	A						
USGS	345809077301408	1994-12-14		5.02	A						
USGS	345809077301408	1994-12-15		5.01	A						
USGS	345809077301408	1994-12-16		4.93	A						
USGS	345809077301408	1994-12-17		4.83	A						
USGS	345809077301408	1994-12-18		4.69	A						
USGS	345809077301408	1994-12-19		4.70	A						
USGS	345809077301408	1994-12-20		4.66	A						
USGS	345809077301408	1994-12-21		4.60	A						
USGS	345809077301408	1994-12-22		4.50	A						
USGS	345809077301408	1994-12-23		4.11	A						
USGS	345809077301408	1994-12-24		3.14	A						
USGS	345809077301408	1994-12-25		3.10	A						
USGS	345809077301408	1994-12-26		3.18	A						
USGS	345809077301408	1994-12-27		3.25	A						
USGS	345809077301408	1994-12-28		3.32	A						
