date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(feet)
5/2/1992,0,10.205,0.432068056,308.58,796.66,1.119412976,3.29
6/2/1992,0,6.22,0.435999769,205.9,723.47,0.922531297,3.42
7/2/1992,0,7.295,0.435999769,249.04,736.65,0.80440229,3.46
8/2/1992,0,5.77,0.435999769,326.91,566.28,0.708774045,3.56
9/2/1992,0,3.165,0.44,333.43,466.03,0.635646564,3.68
10/2/1992,0,3.02,0.44,306.29,493.36,0.579394656,3.81
11/2/1992,0,6.12,0.44,308.2,619,0.534393129,3.86
12/2/1992,0,6.755,0.444,312.36,640,0.500641984,3.89
13/2/1992,0,4.16,0.444,258.78,600,0.47251603,3.99
14/2/1992,0.73,7.75,0.444,305.67,720,0.455640458,4
15/2/1992,2.03,12.5,0.448,339.31,920,0.444390076,4.08
16/2/1992,2.34,16.04,0.448,252.99,1249.59,0.455640458,4.11
17/2/1992,0,10.86,0.44806794,369.02,766.28,0.438764885,4.22
18/2/1992,2.71,10.02,0.451999884,164.91,984.72,0.433139694,4.3
19/2/1992,7.73,14.495,0.451999884,191.78,1247.75,0.438764885,4.3
20/2/1992,0,12.25,0.455809028,367.55,881.03,0.47251603,4.33
21/2/1992,0,8.195,0.455999884,408.73,591.05,0.483766412,4.43
22/2/1992,0,9.975,0.455999884,426.15,600,0.466890839,4.48
23/2/1992,10.59,12.23,0.460000116,267.53,912.42,0.461265649,4.51
24/2/1992,5.91,15.56,0.460000116,181.3,1368.93,0.585019847,4.47
25/2/1992,6.87,15.745,0.460000116,180.63,1390.86,0.697523664,4.21
26/2/1992,11.73,15.78,0.464,209.99,1339.59,0.826903053,3.94
27/2/1992,1.1,10.03,0.464,374.91,787.95,1.001283969,3.73
28/2/1992,0,10.3,0.464067824,393.79,759.62,1.057535877,3.61
29/2/1992,0,12.38,0.467999769,356.08,944,0.961907633,3.58
1/3/1992,0,8.24,0.467999769,452.5,520,0.815652671,3.69
2/3/1992,0,13.225,0.472,439.23,786.39,0.691898473,3.83
3/3/1992,0,16.57,0.472,427.61,1012.54,0.590645038,3.92
4/3/1992,0,15.71,0.472,390.15,1100.61,0.517517557,4.03
5/3/1992,0,13.15,0.476000116,275.72,1149.15,0.466890839,4.12
6/3/1992,0,15.08,0.476000116,358.55,1159.95,0.438764885,4.16
7/3/1992,8.67,18.54,0.48,225.73,1567.02,0.427514504,4.22
8/3/1992,0,17.665,0.48,372.83,1323.16,0.438764885,4.25
9/3/1992,0,15.53,0.48,406.41,1085.05,0.450015267,4.37
10/3/1992,0,16.87,0.483999884,370.58,1280,0.433139694,4.47
11/3/1992,0.1,13.105,0.483999884,423.47,902.93,0.416264122,4.47
12/3/1992,0,5.17,0.483999884,403.84,560,0.382512977,4.58
13/3/1992,0,8.165,0.488000116,341.75,758.12,0.354387023,4.66
14/3/1992,0,4.515,0.488000116,423.86,515.33,0.33751145,4.72
15/3/1992,0,5.9,0.491999769,415.41,565.12,0.315010687,4.78
16/3/1992,2.25,5.795,0.491999769,376.48,566.47,0.298135114,4.83
17/3/1992,0,6.95,0.491999769,474.06,520,0.281259542,4.94
18/3/1992,0,14.2,0.495999769,433.97,952.31,0.27000916,4.95
19/3/1992,8.03,16.4,0.495999769,287.96,1233.17,0.275634351,5.03
20/3/1992,6.19,11.915,0.500000116,363.92,720,0.303760305,5.01
21/3/1992,3.13,5.045,0.500000116,308.46,560,0.365637404,5.11
22/3/1992,0,8.525,0.500000116,442.61,640,0.399388549,5.13
23/3/1992,7.94,9.51,0.504000116,290.71,798.95,0.427514504,5.11
24/3/1992,0,4.505,0.504000116,428.11,520,0.466890839,5.14
25/3/1992,0,7.105,0.507999769,474.75,560,0.483766412,5.2
26/3/1992,20.54,12.4,0.507999769,234.52,1058.97,0.759400763,5.16
27/3/1992,19.78,12.55,0.507999769,254.2,1038.17,1.670681678,4.85
28/3/1992,0,9.5,0.512000116,464.09,680,1.923815266,4.04
29/3/1992,0,9.23,0.512000116,472.13,640.4,1.923815266,3.84
30/3/1992,0,13.97,0.516000116,381.12,1078.73,1.648180915,3.85
31/3/1992,3.52,14.255,0.516000116,247.59,1198.44,1.327545037,3.86
1/4/1992,0,10.235,0.516000116,469.57,720,1.068786259,3.88
2/4/1992,0,10.695,0.519999769,456.53,795.03,0.866279389,3.94
3/4/1992,0,5.39,0.519999769,468.7,529.18,0.736899999,4.06
4/4/1992,0,6.5,0.519999769,464.08,580.92,0.635646564,4.16
5/4/1992,8.53,8.63,0.524,329.23,717.92,0.590645038,4.2
6/4/1992,0,8.33,0.524,484.13,630.85,0.573769465,4.33
7/4/1992,0,13.445,0.527999884,443.79,951.31,0.562519084,4.4
8/4/1992,0,17.445,0.527999884,403.22,1334.47,0.534393129,4.43
9/4/1992,0,17.62,0.527999884,470.71,1198.04,0.483766412,4.52
10/4/1992,0,19.67,0.531999884,452.1,1399.97,0.438764885,4.63
11/4/1992,0,19.74,0.531999884,434.22,1445.71,0.399388549,4.7
12/4/1992,0,19.945,0.535932176,366.08,1625.64,0.360012213,4.75
13/4/1992,0,15.345,0.536000231,418.85,1156.41,0.326261068,4.8
14/4/1992,0,9.97,0.536000231,482.36,720,0.298135114,4.92
15/4/1992,0,13.775,0.539999769,439.49,1003.66,0.281259542,4.97
16/4/1992,1.27,17.415,0.539999769,386.42,1376.45,0.264383969,5.05
17/4/1992,0,21.395,0.539999769,344.43,1849.99,0.253133588,5.13
18/4/1992,0,20.09,0.544,462.92,1418,0.241883206,5.23
19/4/1992,0,20.19,0.544,451.38,1472.76,0.230632824,5.34
20/4/1992,0,20.08,0.544190856,424.42,1558.81,0.208132061,5.44
21/4/1992,7.07,22.19,0.547999884,218.05,2088.18,0.191256488,5.51
22/4/1992,44.65,21.75,0.547999884,251.87,1920,0.303760305,5.54
23/4/1992,0,19.58,0.55193206,491.23,1351.61,0.793151908,5.52
24/4/1992,0,19.795,0.552,509.12,1288.79,1.14753893,5.36
25/4/1992,6.62,20.52,0.552,334.51,1567.4,1.378171755,5.25
26/4/1992,0,15.11,0.555999884,443.42,1131.06,1.355670991,5.21
27/4/1992,0,10.785,0.555999884,445.27,846.17,1.091287022,5.25
28/4/1992,0,12.475,0.555999884,382.52,1036.19,0.765025954,5.28
29/4/1992,0,12.315,0.559999884,445.92,930.09,0.556893893,5.3
30/4/1992,0,12.48,0.559999884,525.01,808.32,0.427514504,5.43
1/5/1992,3.3,15.945,0.559999884,340.54,1186.06,0.343136641,5.55
2/5/1992,0,17.825,0.563999769,497.95,1180.49,0.286884733,5.64
3/5/1992,0,22.265,0.563999769,453.72,1679.11,0.253133588,5.73
4/5/1992,0,20.235,0.563999769,501.66,1327.97,0.213757252,5.84
5/5/1992,0,15.505,0.567931944,428.16,1199.3,0.185631298,5.98
6/5/1992,0,12.39,0.567999884,311.11,1122.15,0.163130534,6.06
7/5/1992,6.26,11.505,0.567999884,190.24,1119.44,0.151880153,6.08
8/5/1992,11.65,14.095,0.568190856,246.66,1243.96,0.180006107,6.03
9/5/1992,0,15.575,0.572000116,478.55,1147.04,0.225007633,5.99
10/5/1992,0,17.445,0.572000116,485.65,1261.29,0.241883206,6.09
11/5/1992,0,17.74,0.572000116,511.1,1202.29,0.225007633,6.19
12/5/1992,0,18.485,0.576000116,476.12,1361.16,0.20250687,6.27
13/5/1992,3.32,17.965,0.576000116,366.32,1354.04,0.185631298,6.28
14/5/1992,0,19.74,0.576000116,466.4,1479.49,0.168755725,6.26
15/5/1992,0,21.76,0.576191088,479.01,1620.75,0.163130534,6.39
16/5/1992,0,22.075,0.58,482.77,1627.92,0.174380916,6.52
17/5/1992,0,22.255,0.58,430.93,1801.8,0.180006107,6.62
18/5/1992,0,22.295,0.58,494.24,1586.16,0.20250687,6.65
19/5/1992,17.35,22.85,0.580190972,328.14,1868.65,0.180006107,6.73
20/5/1992,1.02,16.045,0.583999884,335.66,1391.75,0.230632824,6.66
21/5/1992,2.41,16.94,0.583999884,332.68,1370.61,0.343136641,6.53
22/5/1992,0,17.025,0.583999884,575.03,921.12,0.360012213,6.58
23/5/1992,0,20.185,0.583999884,560.73,1138.48,0.410638931,6.78
24/5/1992,0,22.5,0.58793206,547.66,1326.64,0.382512977,6.9
25/5/1992,0,22.065,0.588000116,455.05,1681.73,0.286884733,7.05
26/5/1992,5.85,17.365,0.588000116,241.99,1513.03,0.213757252,7.14
27/5/1992,5.78,16.13,0.588000116,216.95,1442.77,0.168755725,7.02
28/5/1992,0,15.855,0.588000116,447.2,1210.39,0.140629771,6.96
29/5/1992,3.47,17.47,0.591931829,238.68,1544.15,0.123754198,7.16
30/5/1992,29.45,18.255,0.591999769,175.53,1754.43,0.140629771,7.22
31/5/1992,12.72,22.005,0.591999769,197.01,2155.75,0.191256488,7.02
1/6/1992,0,19.435,0.591999769,470.93,1469.21,0.27000916,6.75
2/6/1992,0,19.885,0.591999769,458.14,1567.81,0.354387023,6.86
3/6/1992,0,21.045,0.591999769,441.04,1726.99,0.376887786,6.98
4/6/1992,3.64,21.485,0.593335764,218.34,2083.33,0.360012213,7.04
5/6/1992,3.66,23.385,0.596000116,237.36,2282.37,0.303760305,6.86
6/6/1992,0.76,24.455,0.596000116,423.44,2120.66,0.236258015,6.82
7/6/1992,0,25.75,0.596000116,428.79,2280,0.191256488,7.05
8/6/1992,0,27.38,0.596000116,379.58,2636.84,0.151880153,7.2
9/6/1992,50.29,26.205,0.596000116,238.73,2640,0.163130534,7.27
10/6/1992,57,24.635,0.596000116,191.31,2560,0.87752977,7.13
11/6/1992,0,22.595,0.596000116,354.24,2099.75,1.440048854,6.69
12/6/1992,7.25,21.525,0.596000116,205.01,2111.43,1.68193206,6.55
13/6/1992,5,21.64,0.596000116,222.07,2101.91,1.788810686,6.34
14/6/1992,0,22.815,0.596191088,396.65,2080.12,1.61442977,6.18
15/6/1992,0.66,23.165,0.597336111,444.38,2000,1.215041221,6.18
16/6/1992,0,23.695,0.598912269,393.81,2190.47,0.81002748,6.21
17/6/1992,0,22.49,0.598912269,387.84,2080,0.590645038,6.29
18/6/1992,0,21.515,0.599932292,510.99,1645.67,0.455640458,6.36
19/6/1992,0,23.25,0.599932292,398.75,2120,0.360012213,6.5
20/6/1992,8.9,24.47,0.599932292,320.36,2215.71,0.303760305,6.46
21/6/1992,19.44,23.485,0.599932292,352.27,1994.65,0.303760305,6.55
22/6/1992,9.41,19.39,0.599932292,372.68,1585.27,0.281259542,6.69
23/6/1992,0,18.73,0.599932292,543.02,1356.62,0.253133588,6.81
24/6/1992,0,22.075,0.598912269,518.23,1731.73,0.225007633,7.01
25/6/1992,0,26.785,0.597336111,444.63,2490.75,0.208132061,7.13
26/6/1992,0,27.06,0.597336111,405.86,2648.15,0.180006107,7.32
27/6/1992,8.21,25.5,0.596191088,331.05,2321.92,0.157505343,7.45
28/6/1992,0,25.395,0.596000116,405.39,2409.43,0.146254962,7.49
29/6/1992,0,24.06,0.596000116,467.03,2083.68,0.123754198,7.65
30/6/1992,0,25.415,0.596000116,458.89,2254.18,0.106878626,7.78
1/7/1992,0,27.155,0.596000116,406.29,2640,0.084377863,7.87
2/7/1992,0,26.75,0.596000116,388.14,2640,0.073127481,7.92
3/7/1992,0,26.41,0.596000116,410.54,2530.95,0.06750229,8
4/7/1992,10.67,26.855,0.596000116,280.16,2694.68,0.061877099,8.06
5/7/1992,0,26.365,0.596000116,469.46,2309.86,0.056251908,8.1
6/7/1992,0.43,26.915,0.59593206,394.76,2628.18,0.051189237,8.15
7/7/1992,1.17,25.46,0.592190741,407.99,2320,0.045001527,8.19
8/7/1992,0,24.785,0.591999769,486.97,2085.04,0.041063893,8.25
9/7/1992,0,29.26,0.591999769,417.23,2892.39,0.037688779,8.29
10/7/1992,0,29.98,0.591999769,457.35,2792.94,0.034876183,8.3
11/7/1992,0,30.8,0.591999769,437.55,3016.58,0.032626107,8.34
12/7/1992,0,30.7,0.591999769,419.32,3063.25,0.032626107,8.38
13/7/1992,0,31.215,0.589336111,408.59,3160,0.032626107,8.4
14/7/1992,0,31.25,0.588000116,386.59,3280.14,0.033188626,8.52
15/7/1992,0,30.5,0.588000116,379.96,3160.19,0.030376031,8.56375
16/7/1992,0,29.73,0.588000116,365.25,3095.3,0.028125954,8.6075
17/7/1992,0,28.875,0.588000116,382.56,2880,0.027000916,8.65125
18/7/1992,6.41,28.475,0.58533588,291.2,2811.83,0.028688473,8.695
19/7/1992,7.4,27.005,0.583999884,283.76,2630.46,0.034876183,8.73875
20/7/1992,3.53,26.655,0.583999884,314.57,2449.14,0.043876489,8.7825
21/7/1992,0,26.48,0.583999884,389.89,2520.89,0.078752672,8.82625
22/7/1992,0,27.295,0.58393206,389.59,2640,0.06750229,8.87
23/7/1992,7.42,27.53,0.58,276.36,2742.43,0.061877099,8.91375
24/7/1992,10.99,27.97,0.58,237.39,2986.13,0.06750229,8.9575
25/7/1992,2.71,28.115,0.58,320.98,2836.6,0.054001832,9.00125
26/7/1992,0,28.155,0.579932176,393.36,2769.38,0.048376641,9.045
27/7/1992,4.51,29.44,0.576000116,296.39,2970.59,0.042188931,9.08875
28/7/1992,0,27.965,0.576000116,374.94,2793.96,0.036001221,9.1325
29/7/1992,0,25.73,0.576000116,419.25,2342.35,0.03093855,9.17625
30/7/1992,0,26.91,0.573336111,412.19,2531.15,0.025875878,9.22
31/7/1992,0,28.515,0.572000116,396.35,2805.34,0.021938244,9.26375
1/8/1992,0,27.2,0.572000116,408.33,2577.96,0.019125649,9.3075
2/8/1992,0,25.255,0.572000116,401.01,2322.71,0.015750534,9.35125
3/8/1992,13.03,25.48,0.567999884,286.24,2407.01,0.035438702,9.395
4/8/1992,21.33,26.37,0.567999884,295.87,2502.18,0.037688779,9.43875
5/8/1992,9.1,25.995,0.567999884,307.39,2398.42,0.024188321,9.4825
6/8/1992,14.08,24.725,0.563999769,234.74,2472.19,0.038813817,9.52625
7/8/1992,0,23.72,0.563999769,356.41,2267.7,0.048376641,9.57
8/8/1992,0,25.24,0.563999769,402.07,2330.19,0.046689084,9.56
9/8/1992,0,26.75,0.559999884,421.87,2480.04,0.038251298,9.57
10/8/1992,2.78,27.495,0.559999884,375.6,2558,0.042188931,9.58
11/8/1992,0,28.21,0.559999884,393.04,2782.76,0.038813817,9.59
12/8/1992,12.42,28.685,0.555999884,305.39,2800.63,0.034313664,9.61
13/8/1992,26.06,26.065,0.555999884,308.77,2420.2,0.078752672,9.61
14/8/1992,54.62,24.08,0.555999884,223.51,2424.95,0.74252519,9.62
15/8/1992,34.6,23.105,0.552,168.17,2427.73,1.828187022,9.54
16/8/1992,65.72,23.905,0.552,198.1,2480,4.348272516,9.38
17/8/1992,41.66,23.905,0.552,256.91,2320,10.1253435,8.96
18/8/1992,45.6,24.2,0.547999884,293.48,2280,15.97554197,7.55
19/8/1992,0,25.225,0.547999884,388.25,2400,20.02567938,4.84
20/8/1992,7.46,25.025,0.547999884,258.05,2487.45,18.22561831,3.96
21/8/1992,12.1,23.485,0.544,255,2312.61,14.62549617,3.51
22/8/1992,0,23.57,0.544,407.84,2146.46,12.0941603,2.84
23/8/1992,0,23.73,0.544,445.12,2072.87,9.394068696,3.09
24/8/1992,0,25.04,0.539999769,422.14,2286.65,6.300213736,3.37
25/8/1992,0,25.325,0.539999769,449.13,2218.59,4.010761066,3.63
26/8/1992,0,25.665,0.536000231,443.27,2280,2.711341983,3.86
27/8/1992,0,27.04,0.536000231,380.25,2655.78,1.957566411,4.09
28/8/1992,1.05,27.17,0.536000231,360.4,2719.84,1.186915266,4.3
29/8/1992,1.05,23.835,0.531999884,440.5,2064.59,0.798777099,4.48
30/8/1992,0,21.785,0.531999884,490,1644.87,0.618770992,4.74
31/8/1992,0,23.5,0.531999884,484.05,1800,0.495016794,4.95
1/9/1992,0,25.37,0.527999884,430.95,2237.74,0.416264122,5.14
2/9/1992,0,25.46,0.527999884,413.1,2296.28,0.348761832,5.38
3/9/1992,0,25.36,0.524,426.13,2235.67,0.320635878,5.57
4/9/1992,0,26.1,0.524,411.4,2352.37,0.286884733,5.71
5/9/1992,6.76,26.3,0.524,298.3,2416.27,0.236258015,5.88
6/9/1992,2.33,25.525,0.519999769,326.34,2415.94,0.208132061,6.03
7/9/1992,9.06,24.125,0.519999769,262.69,2283.76,0.208132061,6.03
8/9/1992,6.13,24.965,0.518912037,307.35,2280,0.241883206,6.02
9/9/1992,0,25.375,0.516000116,394.14,2299.73,0.275634351,6.12
10/9/1992,0,25.74,0.516000116,413.44,2280,0.315010687,6.28
11/9/1992,0,25.07,0.512000116,388.8,2280,0.292509923,6.46
12/9/1992,0,21.875,0.512000116,396.25,1866.09,0.258758778,6.65
13/9/1992,0,19.91,0.512000116,448.99,1500.38,0.225007633,6.88
14/9/1992,0,20.755,0.507999769,416.52,1664.48,0.180006107,6.99
15/9/1992,0,21.905,0.507999769,399.51,1805.7,0.146254962,7.1
16/9/1992,0,24.03,0.504000116,360.41,2153.34,0.123754198,7.22
17/9/1992,0,25.3,0.504000116,350.73,2320,0.106878626,7.3
18/9/1992,0,25.105,0.504000116,381.41,2200,0.095628244,7.39
19/9/1992,2.93,26,0.500000116,248.73,2491.76,0.084377863,7.49
20/9/1992,11.86,25.49,0.500000116,224.55,2480,0.078752672,7.54
21/9/1992,0.32,25.75,0.495999769,282.71,2560,0.084377863,7.63
22/9/1992,7.59,26.25,0.495999769,231.23,2560,0.095628244,7.62
23/9/1992,0,23.85,0.495999769,333.73,2165.58,0.123754198,7.6
24/9/1992,1.89,17.03,0.491999769,317.89,1448.19,0.123754198,7.72
25/9/1992,0,17.27,0.491999769,264.88,1584.79,0.129379389,7.84
26/9/1992,0,19.19,0.488000116,343.75,1620.9,0.151880153,7.82
27/9/1992,0,23.13,0.488000116,365.62,1966.34,0.180006107,7.87
28/9/1992,5.03,23.63,0.488000116,302.1,2112.74,0.196881679,7.82
29/9/1992,10.96,20.995,0.483999884,234.11,1879.38,0.20250687,7.81
30/9/1992,0,16.36,0.483999884,398.85,1257.91,0.174380916,7.56
1/10/1992,0,13.145,0.481087847,411.44,983.13,0.191256488,7.58
2/10/1992,0,12.655,0.48,450.6,845.33,0.168755725,7.57
3/10/1992,0,15.9,0.48,439.26,1058.89,0.151880153,7.51
4/10/1992,16.87,17.735,0.476000116,276.75,1392.3,0.168755725,7.47
5/10/1992,34.21,17.255,0.476000116,178.39,1600,0.545643511,7.28
6/10/1992,1.96,14.09,0.476000116,297.63,1167.95,0.849403816,6.58
7/10/1992,0,16.29,0.472,361.76,1287.28,0.956282442,5.92
8/10/1992,0,18.495,0.472,385.19,1379.97,1.001283969,5.68
9/10/1992,6.14,21.415,0.467999769,219.1,1906.73,1.00690916,5.61
10/10/1992,0.05,21.665,0.467999769,301.41,1906.48,0.956282442,5.48
11/10/1992,0.34,17.69,0.467999769,363.07,1350.67,0.821277862,5.3
12/10/1992,2.17,14.51,0.464,375.66,1040,0.714399236,5.2
13/10/1992,0,15.51,0.464,407.16,1041.5,0.624396183,5.25
14/10/1992,0,17.2,0.464,410.84,1111.62,0.511892366,5.44
15/10/1992,0,19.495,0.460000116,387.13,1359.18,0.416264122,5.56
16/10/1992,0,19.98,0.460000116,348.78,1540.09,0.348761832,5.64
17/10/1992,0.93,17.41,0.455999884,331.11,1360.87,0.303760305,5.6
18/10/1992,0,12.975,0.455999884,331.95,1023.34,0.258758778,5.65
19/10/1992,0,10,0.455999884,360.23,800,0.219382443,5.73
20/10/1992,0,7.135,0.451999884,392.12,581.81,0.191256488,5.86
21/10/1992,0,12.005,0.451999884,389.27,797.9,0.174380916,6.01
22/10/1992,0,15.07,0.451999884,357.67,1051.3,0.157505343,6.05
23/10/1992,0,12.9,0.448,361.06,903.61,0.151880153,6.15
24/10/1992,0,12.105,0.448,374.23,800,0.146254962,6.16
25/10/1992,0,13.46,0.448,335.05,953.57,0.146254962,6.09
26/10/1992,0,11.25,0.444,377.74,720,0.140629771,6.21
27/10/1992,0,15.67,0.444,350.62,1022.25,0.129379389,6.4
28/10/1992,0,18.37,0.444,334.4,1259.2,0.129379389,6.49
29/10/1992,0,19,0.44,301.43,1400,0.129379389,6.59
30/10/1992,0,19.685,0.44,275.21,1550.8,0.180006107,6.65
31/10/1992,1.71,18.95,0.44,218.3,1592.31,0.191256488,6.71
1/11/1992,0,16.07,0.435999769,233.59,1337.01,0.146254962,6.74
2/11/1992,0,16.49,0.435999769,245.25,1346.62,0.13500458,6.79
3/11/1992,13.8,20.635,0.435999769,144.02,1881.89,0.168755725,6.76
4/11/1992,2.57,19.74,0.432,217.63,1640,0.225007633,6.78
5/11/1992,6.29,22.43,0.432,126.47,2160.1,0.264383969,6.73
6/11/1992,0,16.11,0.432,297.3,1160.16,0.286884733,6.6
7/11/1992,0,9.535,0.428,169.38,941.74,0.27000916,6.75
8/11/1992,0,7.28,0.428,263.36,700.52,0.241883206,6.78
9/11/1992,0,7.02,0.428,293.04,629.74,0.225007633,6.81
10/11/1992,0,9.57,0.426664236,302.7,723.96,0.213757252,6.85
11/11/1992,0,13.225,0.424,309.69,899.04,0.196881679,6.84
12/11/1992,1.83,16.05,0.424,264.74,1187.27,0.20250687,6.81
13/11/1992,22.11,16.42,0.424,183.17,1301.59,0.236258015,6.71
14/11/1992,0,8.47,0.420068056,305.11,640,0.27000916,6.6
15/11/1992,0,7.01,0.420000116,298.82,600,0.281259542,6.54
16/11/1992,0,5.245,0.420000116,268.56,571.96,0.27000916,6.41
17/11/1992,0,5.725,0.420000116,318.8,485.58,0.258758778,6.35
18/11/1992,0,10.78,0.416068056,329.3,627.52,0.258758778,6.18
19/11/1992,0,12.515,0.416,315.43,753.58,0.331886259,6.19
20/11/1992,0,13.46,0.416,230.65,1074.15,0.303760305,6.26
21/11/1992,2.21,16.35,0.416,199.82,1342.27,0.258758778,6.27
22/11/1992,3.04,20.035,0.414663773,138.03,1766.25,0.241883206,6.14
23/11/1992,0.73,22.065,0.412,175.87,2037.88,0.241883206,6.07
24/11/1992,1.08,18.24,0.412,246.57,1388.88,0.264383969,6.1
25/11/1992,7.81,17.215,0.412,99.85,1623.67,0.320635878,6.21
26/11/1992,34.81,18.91,0.412,94.64,1823.6,0.776276335,6.17
27/11/1992,33.55,16.23,0.41066412,142.89,1402.03,2.025068701,6
28/11/1992,29.74,11.335,0.408,139.83,1039.9,5.467685492,5.23
29/11/1992,0,8.175,0.408,256.97,720,9.675328237,3.62
30/11/1992,0,7.335,0.408,288.26,604.25,10.18159541,3.41
1/12/1992,0,8.68,0.408,256.81,732.01,7.031488545,3.38
2/12/1992,0,6.89,0.408,291.05,570.47,4.44390076,3.41
3/12/1992,0,6.56,0.407809028,273.84,600,3.071354196,3.5
4/12/1992,0,5.8,0.404068056,279.67,556.97,2.306328243,3.67
5/12/1992,0,7.775,0.404,254.89,673.1,1.811311449,3.69
6/12/1992,0,3.125,0.404,278.37,440,1.406297709,3.79
7/12/1992,2.98,4.045,0.404,156.82,595.7,1.14191374,3.89
8/12/1992,0,4.03,0.404,220.39,560,0.967532824,3.88
9/12/1992,0,3.58,0.404,216.05,560,0.821277862,3.99
10/12/1992,34.03,7.915,0.404,177.85,717.87,1.552552671,4.06
11/12/1992,34.39,9.1,0.404,160.46,809.61,4.292020608,2.83
12/12/1992,0,7.26,0.404,149.1,810.44,9.394068696,1.37
13/12/1992,0,5.9,0.403809144,182.1,714,11.4753893,1.67
14/12/1992,0,6.645,0.402664005,142.49,800,8.88780152,1.9
15/12/1992,0,7.8,0.402664005,233.8,720,5.850198469,2.06
16/12/1992,0,10.735,0.401087847,272.13,792.8,3.526994654,2.19
17/12/1992,1,14.94,0.400067824,202.16,1270.35,2.716967174,2.3
18/12/1992,1.01,10.79,0.400067824,267.54,806.3,2.227575571,2.36
19/12/1992,0,10.22,0.400067824,251.75,831.1,1.88443893,2.5
20/12/1992,3.76,12.475,0.400067824,149.68,1102.85,1.620054961,2.58
21/12/1992,2.45,10.52,0.400067824,198.18,920,1.428798472,2.64
22/12/1992,1,9.08,0.400067824,171.14,920,1.288168701,2.75
23/12/1992,0,14.195,0.401087847,244.42,1117.76,1.186915266,2.8
24/12/1992,0.07,13.21,0.401087847,256.66,1003.95,1.091287022,2.87
25/12/1992,0,4.025,0.402664005,295.48,446.4,0.956282442,3.03
26/12/1992,0,4.865,0.403809144,224,614.77,0.849403816,3.07
27/12/1992,0,4.22,0.404,210,603.23,0.781901526,3.18
28/12/1992,13.17,6.57,0.404,130.94,766.05,0.776276335,3.28
29/12/1992,3.67,9.335,0.404,111.26,954.92,0.956282442,3.15
30/12/1992,1.38,11.94,0.404,124.77,1200,1.20941603,2.78
31/12/1992,2.53,10.64,0.404,118.01,1077.46,1.383796946,2.67
1/1/1993,0,14.42,0.404,250.59,1120,1.406297709,2.68
2/1/1993,0,7.815,0.404,274.25,664.21,1.333170228,2.83
3/1/1993,0,6.585,0.404,268.88,631.8,1.158789312,3
4/1/1993,0,12.42,0.404,292.47,831.53,0.973158015,3.09
5/1/1993,27.02,18.41,0.404,168.03,1526.97,1.158789312,3.16
6/1/1993,17.74,14.955,0.406664005,190.09,1165.53,2.008193128,2.52
7/1/1993,6.85,9.835,0.408,44.87,1146.8,3.02635267,1.58
8/1/1993,37.54,11.975,0.408,106.6,1181.29,5.540812973,1.35
9/1/1993,19.27,9.855,0.408,98.55,1034.79,9.900335871,0.75
10/1/1993,3.73,6.915,0.408,74.25,890.96,13.16294656,0.61
11/1/1993,1.62,5.535,0.408,132.38,774.66,13.38795419,0.88
12/1/1993,6.37,7.265,0.408067824,87.6,895.8,10.23784732,1.08
13/1/1993,4.78,12.3,0.412,154.82,1099.91,7.031488545,1.19
14/1/1993,0,10.52,0.412,280.21,819.88,5.360806866,1.08
15/1/1993,0,6.8,0.412,266.58,665.51,4.30889618,1.39
16/1/1993,11.77,7.23,0.412,174.34,743.22,3.746377097,1.54
17/1/1993,7.92,6.13,0.41206794,197.25,640.89,3.594496944,1.15
18/1/1993,0,6.835,0.416,281.52,640,3.476367936,1.17
19/1/1993,1.19,5.915,0.416,196.83,720,3.313237402,1.51
20/1/1993,0,3.735,0.416,275.92,545.67,2.936349616,1.72
21/1/1993,0.35,6.9,0.416,274.84,662.44,2.553836639,1.83
22/1/1993,7.6,11.865,0.419809259,202.17,955.31,2.266951907,1.89
23/1/1993,0,10.44,0.420000116,338,678.83,2.064445037,1.79
24/1/1993,0,10.875,0.420000116,345.11,652.23,1.940690838,2.03
25/1/1993,7.49,11.55,0.420000116,254.91,733.66,1.88443893,2.08
26/1/1993,0,5.04,0.423809028,150.84,728.06,1.760684732,1.95
27/1/1993,0,4.75,0.424,245.3,630.71,1.631305342,2.09
28/1/1993,0,5.655,0.424,353.03,483.3,1.468174808,2.22
29/1/1993,0,10.27,0.424,310.24,809.64,1.293793892,2.37
30/1/1993,0,6.315,0.428,367.57,476.46,1.125038167,2.47
31/1/1993,0,8.035,0.428,359.15,575.09,1.018159541,2.58
1/2/1993,0,10.635,0.428,320.83,810.47,0.956282442,2.62
2/2/1993,0,3.325,0.431809144,358.09,440,0.821277862,2.76
3/2/1993,0,1.93,0.432,367.22,360,0.731274809,2.9
4/2/1993,0,7.08,0.432,360.17,566.2,0.669397709,2.94
5/2/1993,0,5.865,0.432068056,377.71,469,0.624396183,3.05
6/2/1993,0,8.14,0.435999769,342.87,639.5,0.585019847,3.13
7/2/1993,0,7.535,0.435999769,311.07,674.57,0.545643511,3.2
8/2/1993,24.02,6.9,0.435999769,133.41,806.11,0.826903053,3.28
9/2/1993,4.59,5.63,0.44,236.18,600,1.676306869,2.51
10/2/1993,0,7.91,0.44,345.01,631.41,2.098196182,2.01
11/2/1993,0.5,12.03,0.44,279.35,965.19,2.385080914,2.08
